xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
-0.3364258,-0.9438477,0.2954102,-0.2687786,0.2780993,-0.2139466,-64.88822,18.86351,-73.9537,-64.62259,18.78669,-73.57361,-0.09692383,-0.2431641,-0.3925781,0.3060229,0.04456491,0.04528236,-30.27893,12.28941,-146.7422,-31.02045,11.85369,-146.3049,LR
-0.338623,-0.9423828,0.2922363,-0.4825191,0.3544351,-0.2444809,-64.88974,18.87029,-73.95284,-64.60928,18.94238,-73.73089,-0.09863281,-0.2390137,-0.3937988,0.3365571,0.05983204,0.2284887,-30.27816,12.28621,-146.7382,-30.48776,12.08531,-146.7114,LR
-0.3310547,-0.9460449,0.291748,-0.4672519,0.3086336,-0.427687,-64.8987,18.86722,-73.95548,-64.99422,18.48971,-73.7708,-0.09667969,-0.2438965,-0.3908691,0.2602212,-0.0470382,-0.3058627,-30.29286,12.27682,-146.7305,-31.20458,11.85123,-146.1297,LR
-0.3300781,-0.9360352,0.2924805,-0.4061831,0.339168,-0.0002061129,-64.90215,18.86691,-73.94798,-64.7723,18.60249,-73.5807,-0.09472656,-0.2438965,-0.3916016,0.2449541,0.1819695,-0.07685494,-30.30718,12.26602,-146.7221,-31.18899,11.60315,-146.2514,LR
-0.3342285,-0.9370117,0.2885742,-0.1771755,0.03382444,-0.1223435,-64.90205,18.86655,-73.9473,-64.76769,18.82403,-73.82404,-0.09838867,-0.2407227,-0.3996582,0.2449541,0.09036642,-0.06158781,-30.30387,12.26019,-146.7275,-30.32162,11.90823,-146.9484,LR
-0.3308105,-0.9375,0.2919922,-0.3756489,0.171229,0.09139694,-64.90545,18.86411,-73.93965,-64.79556,18.61877,-73.632,-0.1027832,-0.2365723,-0.3911133,0.1228168,0.1972366,-0.1531909,-30.30255,12.27134,-146.7271,-30.32786,12.67284,-146.5955,LR
-0.3220215,-0.9428711,0.2939453,-0.4519846,0.4155039,-0.1223435,-64.91765,18.85411,-73.93391,-65.18302,18.05883,-73.56269,-0.09643555,-0.2426758,-0.3991699,0.1991527,0.2430381,-0.5501375,-30.30519,12.26277,-146.7368,-30.58096,11.66397,-146.8075,LR
-0.329834,-0.9379883,0.2871094,-0.3756489,0.1559618,-0.2139466,-64.92492,18.85102,-73.93625,-65.00509,18.58475,-73.89349,-0.09448242,-0.2412109,-0.4008789,0.3976259,0.07509923,-0.5348701,-30.30074,12.24689,-146.752,-30.35575,11.41726,-147.1287,LR
-0.3300781,-0.9370117,0.2888184,-0.4061831,0.2322977,-0.1223435,-64.93032,18.84929,-73.935,-64.9166,18.60519,-73.78965,-0.1025391,-0.2409668,-0.3986816,0.2449541,0.2430381,-0.5043359,-30.29799,12.2538,-146.7584,-30.34293,12.41364,-146.7009,LR
-0.326416,-0.9396973,0.293457,-0.558855,0.5071069,-0.2750153,-64.93918,18.84664,-73.93163,-64.96257,18.34402,-73.56403,-0.09936523,-0.2416992,-0.3947754,0.2449541,0.487313,-0.2753282,-30.3024,12.25819,-146.7572,-30.69873,12.11544,-146.4968,LR
-0.3312988,-0.9387207,0.3015137,-0.8794656,0.4460382,-0.3208168,-64.94311,18.84773,-73.92069,-64.48933,18.57329,-73.14915,-0.09912109,-0.2451172,-0.3896484,0.3060229,0.1819695,-0.4585342,-30.31953,12.25856,-146.7452,-31.36881,12.15161,-145.8407,LR
-0.3278809,-0.9448242,0.2851563,-0.6351909,0.3544351,-0.2750153,-64.959,18.84319,-73.92776,-65.30182,18.37789,-74.08567,-0.09790039,-0.2463379,-0.3986816,0.3670917,0.3346412,-0.5806718,-30.32706,12.25429,-146.7464,-30.96605,11.79942,-146.3805,LR
-0.3300781,-0.9431152,0.2868652,-0.8031298,0.4918396,-0.3055496,-64.97409,18.84381,-73.93333,-65.12328,18.51262,-73.98163,-0.09448242,-0.2399902,-0.4003906,0.229687,0.2583054,-0.09212208,-30.32231,12.24185,-146.7571,-30.25792,11.44219,-147.2116,LR
-0.315918,-0.9450684,0.2988281,-0.7725954,0.4002366,-0.3818855,-64.99179,18.82639,-73.92641,-65.29118,17.67847,-73.30675,-0.09814453,-0.2414551,-0.4018555,0.4739618,0.4262443,-0.3363969,-30.31479,12.23934,-146.7672,-30.27188,11.82386,-147.033,LR
-0.3374023,-0.9431152,0.2895508,-0.7573281,0.262832,-0.3971527,-64.99754,18.83108,-73.93088,-64.75944,18.88058,-73.87683,-0.09667969,-0.2419434,-0.3984375,0.4586947,0.3651755,-0.3516641,-30.31266,12.23426,-146.7735,-30.54514,11.71723,-146.8187,LR
-0.3334961,-0.9462891,0.2924805,-0.6809924,0.09489316,-0.3818855,-65.00529,18.82803,-73.93284,-64.88474,18.60884,-73.74817,-0.09692383,-0.2436523,-0.401123,0.3060229,0.1209008,0.0,-30.31309,12.22473,-146.7745,-30.55903,11.66854,-146.8265,LR
-0.331543,-0.9416504,0.2907715,-0.4519846,0.1559618,-0.4734885,-65.00994,18.82564,-73.93636,-64.90574,18.59364,-73.76109,-0.09887695,-0.2441406,-0.4025879,0.32129,0.07509923,-0.3058627,-30.312,12.21854,-146.7796,-30.49493,11.86007,-146.8043,LR
-0.3325195,-0.9414063,0.2880859,-0.4825191,0.2780993,-0.2292137,-65.01587,18.82646,-73.9391,-64.95139,18.66265,-73.90472,-0.09790039,-0.2419434,-0.4091797,0.3976259,0.3346412,-0.4432673,-30.29833,12.21151,-146.7995,-29.9014,11.63741,-147.4677,LR
-0.3327637,-0.9411621,0.286377,-0.4825191,0.2017633,-0.3666183,-65.02202,18.82647,-73.94521,-64.99228,18.68834,-73.99303,-0.1008301,-0.2426758,-0.394043,0.2602212,0.2430381,-0.428,-30.30498,12.21668,-146.7958,-30.82189,12.29157,-146.3005,LR
-0.3356934,-0.9453125,0.286377,-0.5893893,0.430771,-0.2902825,-65.0298,18.83169,-73.95192,-64.97791,18.77087,-74.0671,-0.09741211,-0.2480469,-0.3974609,0.4281602,0.1667023,-0.3669312,-30.31702,12.20971,-146.7884,-31.22171,11.74551,-146.159,LR
