xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
-0.08032227,-0.4372559,-0.1962891,-0.02985501,-0.5661222,0.259023,-64.30369,8.659159,-113.8282,-64.12467,9.513496,-113.8226,-0.03710938,-0.9846191,0.3625488,0.03656495,-0.6837328,0.0,-69.81494,1.625489,-69.9454,-69.68866,2.025573,-69.79885,LR
-0.06347656,-0.4350586,-0.1994629,-0.2130611,-0.9478015,-0.04632068,-64.30688,8.623142,-113.8404,-64.3064,7.55497,-114.4024,-0.02978516,-0.9985352,0.3674316,0.02129769,-0.5005267,0.2135344,-69.81306,1.617691,-69.93947,-69.73698,1.603507,-69.80611,LR
-0.08251953,-0.4377441,-0.2104492,-0.07565641,-0.810397,0.5490992,-64.2757,8.630818,-113.8607,-62.68834,9.642286,-115.2878,-0.02270508,-0.9875488,0.376709,0.1434351,-0.1646488,0.2593359,-69.79626,1.607368,-69.91912,-69.0856,1.230611,-69.12526,LR
-0.08105469,-0.4416504,-0.1962891,-0.2588627,-0.4897862,0.1521528,-64.28013,8.641891,-113.8537,-64.3196,9.520415,-113.6122,-0.02734375,-0.9833984,0.3671875,-0.2382443,0.3086336,0.2135344,-69.79307,1.609298,-69.90845,-69.47308,1.492147,-69.53231,LR
-0.09057617,-0.4345703,-0.2026367,-0.2130611,-0.2760458,0.2132213,-64.25655,8.678937,-113.8642,-62.94412,10.69713,-114.5359,-0.02880859,-0.9821777,0.3647461,-0.3145801,0.5071069,0.1677328,-69.7932,1.616067,-69.90051,-69.56857,1.575037,-69.63482,LR
-0.07470703,-0.4299316,-0.2021484,-0.02985501,0.04456491,0.182687,-64.2394,8.684746,-113.8813,-63.37682,8.936582,-114.8557,-0.03662109,-0.9807129,0.3457031,-0.3145801,0.5071069,0.183,-69.81159,1.63154,-69.91171,-70.4819,2.016971,-70.59486,LR
-0.06469727,-0.4360352,-0.1955566,-0.02985501,-0.1691756,0.1216183,-64.24934,8.662765,-113.8804,-64.71416,7.710053,-113.9236,-0.03588867,-0.9836426,0.3583984,-0.009236574,0.2475649,0.09139694,-69.81326,1.641816,-69.91197,-69.88824,1.96338,-69.99262,LR
-0.07519531,-0.4335938,-0.1940918,-0.06038928,-0.1081069,0.06054974,-64.25243,8.667706,-113.8778,-64.35642,8.994628,-113.8,-0.03295898,-0.9821777,0.3601074,-0.1619084,0.4460382,-0.0002061129,-69.81529,1.652065,-69.91124,-69.7876,1.804574,-69.87537,LR
-0.07446289,-0.4348145,-0.197998,-0.1061909,0.3499084,0.2284887,-64.25008,8.676666,-113.8804,-64.05709,8.858521,-114.1719,-0.03564453,-0.9846191,0.3635254,-0.3451145,0.5681756,-0.1070763,-69.81699,1.666277,-69.90955,-69.64642,1.945054,-69.74783,LR
-0.07617188,-0.4372559,-0.1972656,0.07701516,0.3346412,-0.168458,-64.24777,8.688508,-113.8845,-64.19112,9.022813,-113.9628,-0.02734375,-0.9831543,0.3615723,-0.3451145,0.6750459,-0.1834122,-69.82084,1.672779,-69.91036,-69.75513,1.495251,-69.81528,LR
-0.07324219,-0.4318848,-0.1994629,0.2449541,0.3804427,0.07581687,-64.23528,8.695381,-113.8953,-63.80306,8.752566,-114.4817,-0.03710938,-0.9833984,0.3735352,-0.3603816,0.430771,-0.336084,-69.81187,1.686063,-69.90139,-69.10759,2.020369,-69.21469,LR
-0.07641602,-0.4387207,-0.1987305,0.2449541,0.1209008,-0.1226563,-64.22921,8.70356,-113.9002,-64.11219,9.015429,-114.0492,-0.02856445,-0.9899902,0.3598633,-0.390916,0.4918396,-0.1376107,-69.8207,1.690639,-69.90601,-69.96586,1.553325,-70.03135,LR
-0.07275391,-0.4396973,-0.1999512,0.1991527,0.05983204,-0.168458,-64.22523,8.701679,-113.9079,-64.17698,8.565565,-114.1633,-0.03125,-0.987793,0.3439941,-0.1008396,0.5834427,-0.1834122,-69.84029,1.699628,-69.92677,-70.72633,1.711282,-70.80847,LR
-0.07446289,-0.4377441,-0.1984863,0.1533511,-0.123374,0.06054974,-64.22047,8.700994,-113.9101,-64.15965,8.80647,-114.0851,-0.02832031,-0.9831543,0.354248,-0.3451145,0.1864962,-0.1376107,-69.8538,1.700886,-69.93518,-70.12672,1.552338,-70.19258,LR
-0.07470703,-0.4365234,-0.2001953,0.0922823,-0.1386412,-0.1989923,-64.21307,8.701779,-113.9213,-63.91802,8.842159,-114.3249,-0.03051758,-0.9931641,0.3640137,-0.1161069,0.171229,-0.01547329,-69.85455,1.702437,-69.9343,-69.80623,1.652572,-69.87988,LR
-0.06860352,-0.4321289,-0.2004395,-0.1214581,0.09036642,-0.0005190372,-64.20826,8.692978,-113.9352,-63.88322,8.1953,-114.6127,-0.03515625,-0.9689941,0.3613281,-0.390916,0.1864962,0.1219313,-69.85244,1.710069,-69.92506,-69.4615,1.947,-69.56236,LR
-0.07299805,-0.4399414,-0.1928711,0.06174803,-0.2455115,-0.04632068,-64.22083,8.688086,-113.9249,-64.8851,8.640821,-113.3879,-0.03393555,-0.9875488,0.3635254,0.02129769,-0.04251146,0.1982672,-69.84926,1.712142,-69.91949,-69.71018,1.84703,-69.80186,LR
-0.07519531,-0.4362793,-0.199707,-0.1519923,0.09036642,0.1368854,-64.21736,8.693788,-113.93,-63.93565,8.906792,-114.2801,-0.02954102,-0.9868164,0.3491211,-0.3298473,-0.3783893,0.1219313,-69.86618,1.704668,-69.9298,-70.45261,1.616548,-70.52504,LR
-0.07543945,-0.4365234,-0.2016602,-0.1367252,-0.2149771,0.1063511,-64.20995,8.695078,-113.9394,-63.74584,8.916269,-114.476,-0.03198242,-0.9853516,0.3637695,0.2961069,-0.5005267,-0.0002061129,-69.85781,1.698098,-69.92614,-69.66521,1.744069,-69.74679,LR
-0.07568359,-0.435791,-0.1931152,-0.1367252,-0.550855,-0.1073892,-64.21871,8.693519,-113.9339,-64.54773,9.022001,-113.5862,-0.02783203,-0.9829102,0.3579102,0.3419085,-0.5005267,0.2746031,-69.85435,1.68726,-69.92356,-69.93616,1.524103,-69.99914,LR
-0.07592773,-0.4377441,-0.2104492,-0.3962674,-0.5050534,0.1979542,-64.19874,8.689921,-113.9592,-62.92881,8.884851,-115.3462,-0.03295898,-0.9873047,0.361084,0.0976336,-0.5921298,0.3356718,-69.85252,1.680726,-69.91859,-69.83437,1.795739,-69.92146,LR
-0.0793457,-0.435791,-0.1970215,-0.381,-0.2455115,0.3964274,-64.20068,8.700912,-113.9538,-64.01601,9.419881,-113.9789,-0.02954102,-0.9887695,0.3625488,0.3266413,-0.02724427,0.2288015,-69.84671,1.678846,-69.91429,-69.80235,1.606747,-69.87196,LR
-0.07983398,-0.4353027,-0.2016602,0.0006792545,-0.09283972,-0.04632068,-64.18697,8.714488,-113.9654,-63.51541,9.447968,-114.4971,-0.02685547,-0.987793,0.3625488,0.2961069,-0.1188473,0.09139694,-69.84132,1.672762,-69.91171,-69.79462,1.462018,-69.85223,LR
-0.08056641,-0.4375,-0.1916504,0.06174803,-0.0470382,0.0147481,-64.19394,8.730948,-113.952,-64.58334,9.574379,-113.307,-0.02807617,-0.9899902,0.3586426,0.1739695,0.04909158,-0.09180916,-69.84236,1.670624,-69.91679,-70.03001,1.527389,-70.09351,LR
-0.07714844,-0.4382324,-0.1977539,0.1075497,0.2125039,-0.1226563,-64.19148,8.741985,-113.9541,-64.1555,9.116167,-113.9613,-0.02929688,-0.9909668,0.3535156,0.02129769,0.1254275,-0.06127481,-69.85127,1.671079,-69.92691,-70.30461,1.594998,-70.37466,LR
-0.07104492,-0.4384766,-0.1972656,0.03121376,0.1056336,-0.06158781,-64.19608,8.736804,-113.9548,-64.44398,8.405308,-113.9459,-0.03442383,-0.9819336,0.3632813,0.00603056,-0.179916,-0.09180916,-69.84643,1.672676,-69.9239,-69.61379,1.883159,-69.70873,LR
-0.07543945,-0.4367676,-0.2058105,-0.1825268,0.01403052,0.1216183,-64.18182,8.739882,-113.9721,-63.34925,8.880359,-114.9072,-0.03271484,-0.9804688,0.3708496,-0.1008396,-0.08831299,-0.06127481,-69.83514,1.673675,-69.91216,-69.20793,1.787548,-69.29207,LR
-0.08374023,-0.4367676,-0.1928711,-0.1061909,0.07509923,0.06054974,-64.18572,8.765218,-113.9606,-64.29321,9.947815,-113.4458,-0.02758789,-0.9912109,0.362793,0.08236647,-0.2715191,0.03032825,-69.83401,1.665887,-69.91151,-69.84351,1.497189,-69.90403,LR
-0.07641602,-0.4375,-0.1948242,-0.1061909,0.3499084,0.4269619,-64.1923,8.776371,-113.9488,-64.43625,9.065672,-113.6857,-0.03295898,-0.9907227,0.3615723,-0.05503809,0.06435877,-0.1223435,-69.8356,1.669316,-69.91429,-69.87357,1.789991,-69.96024,LR
-0.07714844,-0.4321289,-0.2058105,0.03121376,0.4109771,0.2895572,-64.16881,8.790012,-113.968,-63.0406,9.156387,-115.1199,-0.03051758,-0.9931641,0.3598633,0.4182443,-0.04251146,-0.1376107,-69.83308,1.6684,-69.91986,-70.01667,1.654794,-70.09117,LR
-0.08007813,-0.4377441,-0.1987305,0.1075497,0.319374,0.3048244,-64.16225,8.808047,-113.9654,-63.92017,9.457024,-114.0644,-0.03076172,-0.9934082,0.3581543,0.5709161,0.430771,0.01506107,-69.83016,1.674736,-69.9249,-70.10693,1.668579,-70.18295,LR
-0.07543945,-0.4350586,-0.1948242,0.1533511,0.2125039,0.7475727,-64.16373,8.814867,-113.9513,-64.34916,8.992885,-113.8084,-0.03540039,-0.9833984,0.3679199,0.5556489,0.262832,-0.0002061129,-69.81341,1.683726,-69.91639,-69.40082,1.931031,-69.49978,LR
-0.07641602,-0.4379883,-0.197998,0.0922823,0.1819695,0.6712368,-64.16205,8.821911,-113.9425,-64.14693,9.033308,-114.0051,-0.02856445,-0.9934082,0.3569336,0.5098474,0.8429847,-0.01547329,-69.81322,1.693444,-69.92316,-70.17827,1.550062,-70.24406,LR
-0.07861328,-0.4506836,-0.2019043,0.0006792545,0.227771,0.4269619,-64.16528,8.829941,-113.9332,-64.3238,9.044839,-113.8134,-0.04296875,-0.9909668,0.3666992,0.4945802,0.3849695,-0.168145,-69.80052,1.712185,-69.92156,-69.56593,2.328681,-69.71092,LR
-0.07373047,-0.4240723,-0.1987305,0.2144198,0.2735725,0.9918472,-64.14766,8.836301,-113.9357,-63.44243,8.946836,-114.7827,-0.01806641,-0.9912109,0.3549805,0.5403817,0.4002366,0.03032825,-69.80202,1.703487,-69.92867,-70.27259,0.9830643,-70.29915,LR
-0.07275391,-0.4504395,-0.1933594,0.03121376,-0.0470382,0.9307787,-64.17148,8.827728,-113.9026,-65.36147,8.442245,-112.9661,-0.03686523,-0.9938965,0.3500977,0.738855,0.2780993,-0.0002061129,-69.80504,1.713578,-69.94225,-70.4961,2.003655,-70.60764,LR
-0.07373047,-0.4423828,-0.2124023,-0.2588627,-0.2760458,0.8544428,-64.15328,8.817737,-113.918,-63.05864,8.544555,-115.3422,-0.03100586,-0.9997559,0.3547363,1.166336,0.003290057,0.4120076,-69.79855,1.712842,-69.9464,-70.39533,1.674168,-70.47282,LR
-0.0793457,-0.4389648,-0.2009277,-0.5336719,-0.5050534,0.0,-64.15347,8.821123,-113.9246,-63.79689,9.333504,-114.2483,-0.02734375,-0.9868164,0.3630371,1.288473,0.09489316,0.7173512,-69.7799,1.70968,-69.93381,-69.7495,1.489647,-69.8092,LR
-0.07836914,-0.4335938,-0.199707,-0.7626796,-0.4897862,0.9460459,-64.15585,8.82348,-113.9189,-63.67472,9.322915,-114.382,-0.03198242,-0.9853516,0.3581543,1.09,0.1101603,0.7631527,-69.76624,1.712159,-69.92386,-69.95171,1.74728,-70.03455,LR
-0.07763672,-0.4328613,-0.1938477,-0.8084807,-0.5661222,1.220855,-64.16877,8.825171,-113.8995,-64.24687,9.296429,-113.7876,-0.02758789,-0.9997559,0.3603516,1.044199,-0.02724427,0.8089542,-69.75909,1.707283,-69.91801,-70.12536,1.487053,-70.18578,LR
-0.07348633,-0.4360352,-0.2006836,-0.8542824,-0.6271908,1.037649,-64.17657,8.812917,-113.8935,-63.88901,8.704189,-114.4107,-0.03076172,-0.9802246,0.3618164,1.181603,-0.2409847,0.7173512,-69.73884,1.703086,-69.90338,-69.67297,1.686343,-69.74925,LR
-0.07446289,-0.4353027,-0.1953125,-0.9306183,-0.7493282,0.9918472,-64.19283,8.80379,-113.8792,-64.3504,8.870602,-113.8578,-0.03271484,-0.9816895,0.3620605,0.8457253,-0.2867863,0.7478855,-69.72605,1.700906,-69.89037,-69.67958,1.790846,-69.76566,LR
-0.07788086,-0.4362793,-0.1916504,-0.8695498,-0.9783359,0.0,-64.21523,8.798018,-113.8693,-64.63113,9.282204,-113.3859,-0.02636719,-0.979248,0.359375,1.166336,-0.4547252,0.9158244,-69.70919,1.688718,-69.87527,-69.79754,1.447985,-69.85404,LR
-0.07885742,-0.4389648,-0.1999512,0.0,0.0,0.5949008,-64.20914,8.807753,-113.8661,-63.91129,9.284735,-114.1481,-0.03491211,-0.9841309,0.3618164,1.013664,-0.9280076,0.9310915,-69.69466,1.679442,-69.8606,-69.72787,1.907021,-69.82568,LR
-0.07836914,-0.4343262,-0.1999512,0.0,-1.131008,0.3200917,-64.19874,8.801136,-113.8716,-63.68904,9.308215,-114.3731,-0.02905273,-0.986084,0.3779297,0.7693894,-0.9890764,0.0,-69.66893,1.662832,-69.84415,-68.97354,1.575887,-69.03831,LR
-0.08032227,-0.4331055,-0.1950684,0.0,-1.298947,0.2895572,-64.19537,8.797974,-113.8676,-64.03009,9.597746,-113.8858,-0.01757813,-0.9833984,0.3674316,0.5403817,0.0,0.0,-69.65743,1.648761,-69.83759,-69.4911,0.9592865,-69.51557,LR
