
-10.3414 13.02846 0.011 1    Unknown
05.26  -0.107666 -0.08520508 -0.453125 -0.06038928 -0.1691756 -0.1226563 -10.06509 12.87967 6.012104 -10.36735 13.14391 0.014 1    Unknown
05.26  -0.7294922 -0.3041992 0.7314453 -0.1466411 -0.01197708 -0.0002061129 -16.23082 42.66935 23.4246 -16.40812 42.64093 0.014 2    Unknown
05.26  -0.1027832 -0.08374023 -0.4489746 -0.09092379 -0.3676488 -0.1837251 -10.07113 12.8707 6.009532 -10.30445 12.68299 0.014 1    Unknown
05.26  -0.7351074 -0.3027344 0.7385254 -0.390916 -0.1341145 0.1066641 -16.23557 42.66703 23.42609 -16.2 42.64496 0.014 2    Unknown
05.26  -0.109375 -0.08447266 -0.4501953 0.1533511 0.1361679 -4.21426 -10.07427 12.88375 5.950532 -10.33332 13.42978 0.014 1    Unknown
05.26  -0.7229004 -0.300293 0.734375 0.05183208 0.06435877 0.03032825 -16.23508 42.66133 23.42652 -16.24667 42.338 0.014 2    Unknown
05.26  -0.1054688 -0.08105469 -0.4492188 0.07701516 -0.07757253 -0.04632068 -10.07098 12.88521 5.949884 -9.96284 13.00998 0.014 1    Unknown
05.26  -0.734375 -0.302002 0.7189941 0.3419085 0.1559618 0.01506107 -16.23319 42.67584 23.42673 -16.37538 43.28001 0.014 2    Unknown
05.26  -0.1064453 -0.08007813 -0.4555664 0.2449541 0.02929771 -0.1989923 -10.06046 12.8871 5.947098 -9.713005 12.95966 0.014 1    Unknown
05.26  -0.7373047 -0.3032227 0.7351074 0.4487787 0.09489316 0.1219313 -16.22712 42.68036 23.42844 -16.23752 42.83686 0.014 2    Unknown
05.26  -0.1032715 -0.08422852 -0.4538574 0.06174803 -0.1386412 0.182687 -10.06355 12.87967 5.949656 -10.25714 12.61065 0.014 1    Unknown
05.26  -0.7336426 -0.2875977 0.7314453 0.4182443 0.01855725 0.06086259 -16.20715 42.68758 23.42929 -15.51522 43.02837 0.014 2    Unknown
05.26  -0.1096191 -0.08325195 -0.4509277 -0.1672597 -0.1081069 0.1368854 -10.06799 12.88948 5.951572 -10.17061 13.44462 0.014 1    Unknown
05.26  -0.7333984 -0.3056641 0.7260742 0.2350382 0.04909158 0.4730763 -16.20975 42.69354 23.43591 -16.49831 42.95218 0.014 2    Unknown
05.26  -0.1062012 -0.08325195 -0.4575195 -0.1214581 -0.4134504 0.182687 -10.06932 12.88331 5.95413 -10.05134 12.86424 0.014 1    Unknown
05.26  -0.7336426 -0.3032227 0.7302246 -0.1924427 -0.08831299 4.07613 -16.21474 42.69561 23.49298 -16.32724 42.85716 0.014 2    Unknown
05.26  -0.1069336 -0.0793457 -0.4438477 -0.1214581 -0.4134504 0.1368854 -10.06667 12.88721 5.95591 -9.859247 13.34201 0.013 1    Unknown
05.26  -0.7329102 -0.3046875 0.732666     42.69433 23.49337 -16.38383 42.72706 0.013 2    Unknown
05.27  -0.1037598 -0.07739258 -0.4550781 0.1228168 -0.0470382 -0.04632068 -9.918457 12.83107 5.903892 -9.414509 12.66822 1.123 1    Unknown
05.27  -0.7314453 -0.3044434 0.7216797 0.3419085 0.1101603 -0.0002061129 -15.84938 42.82249 23.49314 -16.50373 43.04055 1.123 2    Unknown
05.27  -0.112793 -0.08398438 -0.4521484 -0.1214581 -0.06230533 0.0147481 -9.92608 12.8492 5.904098 -10.2163 13.78062 0.014 1    Unknown
05.27  -0.7336426 -0.3024902 0.7348633 -0.07030535 -0.1035802 0.1219313 -15.85818 42.81888 23.49485 -16.2412 42.71278 0.014 2    Unknown
05.27  -0.1118164 -0.07983398 -0.4450684 -0.1519923 -0.2455115 0.1674199 -9.927021 12.86665 5.906442 -9.868882 13.88987 0.014 1    Unknown
05.27  -0.7304688 -0.3017578 0.7385254 -0.03977096 -0.1646488 -0.0002061129 -15.86553 42.80979 23.49484 -16.19861 42.4775 0.014 2    Unknown
05.27  -0.1101074 -0.08129883 -0.4553223 -0.01458788 -0.2760458 0.06054974 -9.925592 12.87333 5.90729 -9.845611 13.39048 0.014 1    Unknown
05.27  -0.7333984 -0.2993164 0.7282715 0.03656495 -0.179916 -0.04600763 -15.87074 42.81047 23.4942 -16.15084 42.96703 0.014 2    Unknown
05.27  -0.1037598 -0.08007813 -0.4428711 0.01594663 -0.3523817 0.2132213 -9.926537 12.87034 5.910488 -9.984532 12.98271 0.015 1    Unknown
05.27  -0.7297363 -0.3015137 0.7333984 -0.07030535 -0.1493817 -0.09180916 -15.87931 42.80452 23.49282 -16.24778 42.62243 0.015 2    Unknown
05.27  -0.1035156 -0.08081055 -0.4606934 -0.01458788 -0.1844428 -0.04632068 -9.92244 12.85999 5.909839 -9.711714 12.47933 0.014 1    Unknown
05.27  -0.7346191 -0.3105469 0.7390137 -0.03977096 0.003290057 0.1524656 -15.89418 42.79853 23.49496 -16.59531 42.50302 0.014 2    Unknown
05.27  -0.1066895 -0.07910156 -0.449707 0.1380839 -0.01650381 -0.3058627 -9.916197 12.86558 5.905251 -9.711812 13.1515 0.015 1    Unknown
05.27  -0.7263184 -0.3017578 0.7426758 0.3419085 0.04909158 -0.06127481 -15.89523 42.78684 23.49404 -16.19789 42.17789 0.015 2    Unknown
05.27  -0.1030273 -0.08642578 -0.4545898 0.229687 0.2430381 0.1216183 -9.924807 12.86265 5.906954 -10.50426 12.55216 0.014 1    Unknown
05.27  -0.7365723 -0.307373 0.7492676 0.3724428 0.09489316 0.04559542 -15.89834 42.77813 23.49468 -16.30658 42.28654 0.014 2    Unknown
05.27  -0.1044922 -0.07910156 -0.4597168 0.1838853 0.05983204 0.06054974 -9.914283 12.85874 5.907802 -9.524721 12.62611 0.014 1    Unknown
05.27  -0.7302246 -0.2954102 0.7324219 0.219771 0.1101603 0.1677328 -15.89618 42.77923 23.49702 -15.94082 42.75723 0.014 2    Unknown
05.27  -0.1052246 -0.07519531 -0.4538574 -0.02985501 -0.3371145 -0.06158781 -9.899776 12.8546 5.90694 -9.168442 12.88348 0.014 1    Unknown
05.27  -0.730957 -0.3068848 0.7270508 0.3419085 -0.01197708 0.1524656 -15.90509 42.77962 23.49916 -16.57647 42.80713 0.014 2    Unknown
05.27  -0.1040039 -0.08642578 -0.454834 -0.02985501 -0.1386412 0.2284887 -9.912074 12.84883 5.910138 -10.49424 12.66096 0.014 1    Unknown
05.27  -0.7316895 -0.3012695 0.7346191 -0.1008396 0.07962596 0.1982672 -15.91242 42.77835 23.50193 -16.20204 42.66145 0.014 2    Unknown
05.27  -0.104248 -0.0847168 -0.4492188 -0.1367252 -0.1386412 0.3048244 -9.923898 12.84688 5.914406 -10.40947 12.84636 0.014 1    Unknown
05.27  -0.7341309 -0.3049316 0.7363281 -0.2687786 -0.07304579 -3.725397 -15.92475 42.77478 23.44978 -16.3447 42.64977 0.014 2    Unknown
05.27  -0.1049805 -0.07910156 -0.453125 -0.04512215 -0.3981832 -0.168458 -9.919071 12.84161 5.912047 -9.651632 12.85638 0.014 1    Unknown
05.27  -0.7229004 -0.3081055 0.7319336 0.0976336 -0.07304579 0.1219313 -15.93837 42.76451 23.45148 -16.67281 42.31145 0.014 2    Unknown
05.27  -0.1037598 -0.07836914 -0.4580078 0.2602212 0.07509923 0.06054974 -9.906604 12.83756 5.912895 -9.47421 12.58767 0.014 1    Unknown
05.27  -0.7229004 -0.298584 0.7397461 0.128168 0.06435877 -0.09180916 -15.93989 42.75376 23.4502 -16.10225 42.18269 0.014 2    Unknown
05.27  -0.1022949 -0.07470703 -0.4506836 -0.1672597 -0.06230533 0.2284887 -9.894582 12.83232 5.916323 -9.182546 12.62156 0.015 1    Unknown
05.27  -0.7331543 -0.302002 0.7302246 0.1892367 0.07962596 0.183 -15.94371 42.75695 23.45294 -16.27015 42.85503 0.015 2    Unknown
05.27  -0.1079102 -0.07788086 -0.4558105 0.07701516 -0.06230533 0.0147481 -9.884433 12.83753 5.916529 -9.44001 13.13556 0.014 1    Unknown
05.27  -0.729248 -0.302002 0.7231445 0.3419085 -0.1035802 -0.03074045 -15.94788 42.75919 23.45251 -16.38653 42.93977 0.014 2    Unknown
05.27  -0.1071777 -0.08691406 -0.4528809 0.04648089 0.1056336 0.1216183 -9.897675 12.84391 5.918232 -10.57843 13.08418 0.014 1    Unknown
05.27  -0.7453613 -0.3054199 0.7246094 0.1892367 0.003290057 0.09139694 -15.95379 42.7734 23.45379 -16.37309 43.46727 0.014 2    Unknown
05.27  -0.1000977 -0.07861328 -0.4599609 0.03121376 0.04456491 0.1674199 -9.888885 12.82983 5.920743 -9.481131 12.10713 0.015 1    Unknown
05.27  -0.7285156 -0.3081055 0.7480469 0.02129769 0.04909158 0.1982672 -15.96319 42.75871 23.45677 -16.43973 42.00299 0.015 2    Unknown
05.27  -0.1064453 -0.08447266 -0.447998 -0.1519923 -0.1844428 -0.0310533 -9.901098 12.83355 5.920309 -10.39525 13.14241 0.014 1    Unknown
05.27  -0.7316895 -0.307373 0.7412109 0.03656495 -0.1951832 0.2135344 -15.97227 42.74807 23.45975 -16.44237 42.36036 0.014 2    Unknown
05.27  -0.1047363 -0.07983398 -0.4470215 -0.1214581 -0.09283972 0.1979542 -9.902024 12.83537 5.92308 -9.86408 12.98807 0.014 1    Unknown
05.27  -0.7314453 -0.3041992 0.7336426 0.05183208 0.01855725 0.2135344 -15.9794 42.74624 23.46274 -16.36412 42.64423 0.014 2    Unknown
05.27  -0.1005859 -0.08374023 -0.4526367 0.0006792545 -0.09283972 0.03001523 -9.90872 12.82391 5.9235 -10.23726 12.32619 0.014 1    Unknown
05.27  -0.7287598 -0.3049316 0.7463379 -0.4061831 0.04909158 -0.0002061129 -15.99129 42.73421 23.46274 -16.29496 42.11083 0.014 2    Unknown
05.27  -0.1052246 -0.07861328 -0.4482422 -0.1367252 -0.3523817 0.2895572 -9.906341 12.82264 5.927844 -9.68924 13.01915 0.015 1    Unknown
05.27  -0.7312012 -0.3061523 0.7246094 0.00603056 0.09489316 0.183 -16.00262 42.73909 23.46548 -16.56256 42.90855 0.015 2    Unknown
05.28  -0.1035156 -0.08081055 -0.4550781 -0.04512215 -0.1081069 0.182687 -9.905302 12.81718 5.930401 -9.823478 12.62388 0.014 1    Unknown
05.28  -0.732666 -0.3010254 0.7324219 0.0976336 -0.1188473 -0.03074045 -16.00528 42.7382 23.46505 -16.20241 42.77608 0.014 2    Unknown
05.28  -0.1044922 -0.06347656 -0.4560547 0.32129 0.02929771 -0.2295268 -9.857311 12.81695 5.927188 -7.726185 12.78583 0.014 1    Unknown
05.28  -0.7382813 -0.3022461 0.7409668 0.3724428 -0.01197708 0.03032825 -16.0024 42.73714 23.46548 -16.11705 42.69384 0.014 2    Unknown
05.28  -0.1032715 -0.08422852 -0.4592285 -0.02985501 -0.1997099 0.06054974 -9.863482 12.80732 5.928036 -10.14537 12.47247 0.014 1    Unknown
05.28  -0.730957 -0.2976074 0.737793 0.2350382 -0.04251146 0.06086259 -15.99893 42.73336 23.46633 -15.98986 42.57682 0.014 2    Unknown
05.28  -0.1057129 -0.07421875 -0.4660645 -0.1061909 -0.4287176 0.03001523 -9.844325 12.79739 5.928486 -8.827566 12.62572 0.015 1    Unknown
05.28  -0.7387695 -0.3024902 0.7299805 0.219771 0.1559618 0.07612977 -16.00049 42.74247 23.46747 -16.23837 43.07446 0.015 2    Unknown
05.28  -0.1064453 -0.08251953 -0.4523926 -0.2435954 -0.1997099 -0.04632068 -9.852148 12.79936 5.927837 -10.06839 13.03299 0.014 1    Unknown
05.28  -0.7363281 -0.2841797 0.7355957 0.1739695 -0.02724427 -3.725397 -15.98352 42.748 23.41532 -15.27167 43.03748 0.014 2    Unknown
05.28  -0.1020508 -0.08251953 -0.4560547 -0.289397 -0.5355878 0.3658931 -9.859351 12.78438 5.93296 -10.0138 12.41798 0.014 1    Unknown
05.28  -0.7329102 -0.2998047 0.7434082 -0.4367175 -0.1035802 0.1677328 -15.99031 42.74036 23.41767 -16.02329 42.43749 0.014 2    Unknown
05.28  -0.1066895 -0.07958984 -0.4567871 -0.197794 -0.4745191 0.182687 -9.857474 12.78135 5.935518 -9.629768 12.95811 0.014 1    Unknown
05.28  -0.7390137 -0.3059082 0.75 -0.299313 -0.2867863 0.06086259 -15.99862 42.72915 23.41852 -16.20033 42.37659 0.014 2    Unknown
05.28  -0.105957 -0.08203125 -0.4506836 0.1991527 -0.06230533 -0.2447939 -9.858544 12.78534 5.932091 -10.04763 13.02363 0.014 1    Unknown
05.28  -0.7248535 -0.3041992 0.7373047 -0.07030535 0.03382444 -0.06127481 -16.0075 42.72033 23.41766 -16.39461 42.26458 0.014 2    Unknown
05.28  -0.1035156 -0.07958984 -0.4482422 0.4586947 0.04456491 -0.168458 -9.851387 12.78645 5.929732 -9.81538 12.81013 0.014 1    Unknown
05.28  -0.7285156 -0.3059082 0.732666 0.03656495 -0.2104504 -0.07654199 -16.0167 42.7138 23.41659 -16.49265 42.53847 0.014 2    Unknown
05.28  -0.1037598 -0.07861328 -0.4555664 0.1228168 -0.1081069 0.1216183 -9.843689 12.78223 5.931435 -9.55072 12.64999 0.014 1    Unknown
05.28  -0.7333984 -0.2993164 0.739502 0.6777863 0.09489316 0.1066641 -16.00775 42.71267 23.41808 -16.03401 42.59229 0.014 2    Unknown
05.28  -0.1044922 -0.08032227 -0.454834 0.07701516 -0.001236677 0.0147481 -9.841072 12.78153 5.931642 -9.765686 12.74779 0.014 1    Unknown
05.28  -0.7282715 -0.3000488 0.7253418 0.738855 0.09489316 -3.71013 -16.00292 42.71682 23.36614 -16.27334 42.85488 0.014 2    Unknown
05.28  -0.1054688 -0.07836914 -0.4599609 -0.1825268 0.1361679 0.182687 -9.835518 12.78264 5.934382 -9.429179 12.73719 0.015 1    Unknown
05.28  -0.7353516 -0.3005371 0.7333984 0.128168 0.1254275 0.06086259 -16.00377 42.72142 23.36705 -16.13926 42.85471 0.015 2    Unknown
05.28  -0.09472656 -0.08349609 -0.4494629 -0.1825268 -0.291313 0.2742901 -9.847182 12.75741 5.937948 -10.30247 11.70659 0.013 1    Unknown
05.28  -0.7280273 -0.3010254 0.7351074 -0.4977863 -0.1341145 0.1371985 -16.01449 42.71539 23.36884 -16.22272 42.50531 0.013 2    Unknown
05.28  -0.1086426 -0.08325195 -0.4526367 0.03121376 -0.3218473 0.091084 -9.85261 12.76349 5.939223 -10.13997 13.2822 0.014 1    Unknown
05.28  -0.7333984 -0.3027344 0.7302246 -0.1466411 -0.04251146 -0.06127481 -16.02231 42.71759 23.36798 -16.30493 42.85441 0.014 2    Unknown
