xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
-0.7517816607641847,-1.0570681598588763,-1.6767145285577274,0.2553765946203766,-1.1640428147181527,-0.010098052365233588,-1.2417831661647303,0.8422260170858574,-1.4579270495954357,-1.239371115479377,31.67789,-1.5966911875285912,1.98818124575317,-0.6505626542667471,-1.496617820677244,0.5104261257097106,-0.0632423250852411,1.2895845402473856,-0.5304442725369336,-1.6351304424174757,-1.5893212059179262,-0.6279364858813947,11.40282,-1.5935000997002076,LB
-0.7957651967695502,-1.0099461584688219,-1.67953150576734,0.866083210405811,-1.3376295216075702,0.15877549786249992,-1.240129542998549,0.8421939739218564,-1.460390169211967,-1.1972633641531554,32.0654,-1.5963722726670326,1.9361315171773676,-0.5588939810004666,-1.4797883723998126,-0.16236345104732178,-0.7726813099165123,1.4033124345935248,-0.5307897439262701,-1.6390564238331833,-1.5891460060205385,-0.5486858532205495,11.94401,-1.6310678803482528,LB
-0.8460328304019272,-1.0078037308954297,-1.5935998525634139,1.1035804029699816,-1.3723466810666376,-0.4745004606700102,-1.23701504307646,0.8424238487940394,-1.461815801292577,-1.131827371570599,32.17086,-1.5313704590739943,2.007699977248662,-0.4547254219937929,-1.6256290397454178,0.28616287050344985,-1.6523855470184037,1.1758573908161358,-0.5282798419385899,-1.6448380272058192,-1.592174461389633,-0.42580114558838816,11.22431,-1.781926976863336,LB
-0.7685372526758819,-1.0142301362906392,-1.5992343839955867,1.239292989194064,-1.8236720280197152,-0.010098052365233588,-1.234723241246998,0.8410543518282437,-1.4629254380497472,-1.1751089890094524,31.74455,-1.5282555406416984,1.975168846921046,-0.5797276928018011,-1.3563854377337163,-0.034213346261692236,-1.9361612153001158,0.7588567669133797,-0.5297153802495831,-1.6498458507194624,-1.5916864045326318,-0.607397450410221,11.69974,-1.5942131744577652,LB
-0.7371201961299677,-0.982101618614462,-1.5781035928458067,1.4767899595288665,-1.7889548685606478,0.07433870892210846,-1.2321011848974959,0.8394187572831329,-1.4634524013492423,-1.1655149812709111,31.62724,-1.50216683869095,1.9263722180532745,-0.5005589052759134,-1.390042036752979,0.02986222025477464,-2.7307335697587325,0.8346747009975705,-0.5293960809351963,-1.6544885298734173,-1.5920743471625556,-0.5232735283339786,12.16041,-1.6399500396090294,LB
-0.814615773856013,-0.928553211829198,-1.6006434496133404,1.612502545752949,-2.0666935086243075,-0.4745004606700102,-1.2283849400847995,0.8393170550669552,-1.464604962326648,-1.1135807967158478,32.25652,-1.5207051396520879,1.893840554736438,-0.5088927313368552,-1.4293069201743194,-0.29051410143356177,-3.0145077510563736,0.8346747009975705,-0.5292168022217909,-1.6587923405645348,-1.5922870898950952,-0.5152335899642183,12.40855,-1.6314056526018321,LB
-0.72455285877323,-1.0099461584688219,-1.6034604268229533,1.8499995160877514,-1.545933387956055,-0.8966845436372146,-1.2262224193841782,0.8376535969009732,-1.4660452069077647,-1.196632998050672,31.5267,-1.5260652920235207,1.9296253177613056,-0.5463940952600739,-1.496617820677244,0.19004986697529072,-2.7023544787718885,1.1000387118170551,-0.5289393782273234,-1.6635374051096674,-1.5925123469060198,-0.5323606634008498,11.99368,-1.6423019353006187,LB
-0.7224587314957508,-1.0292236200045164,-1.5752860386232466,1.2732209690780585,-1.89310680173489,-1.36108653714625,-1.2244782994278083,0.8353618140843572,-1.4672827030443607,-1.192977578975936,31.40123,-1.5059938170296572,1.9101067195131192,-0.48805901953552067,-1.4629612216579813,1.1511786431785502,-1.8794060072945697,0.7209470549563943,-0.5270078790960329,-1.6670755905304706,-1.5935009748984106,-0.48955089313443856,12.2409,-1.664282151950172,LB
-0.764348140223636,-1.0313651702529405,-1.6147306437131939,1.7821433340903943,-1.6153681616712303,-1.3188683500739249,-1.2224403587240718,0.8342820987756169,-1.4691777617037252,-1.192348386739565,31.70148,-1.543211547942395,1.9101067195131192,-0.5463940952600739,-1.4349152045763967,1.5997051535910716,-0.8861915400545954,0.7209470549563943,-0.5257908776108701,-1.6699233541098772,-1.593413374949715,-0.5478707807283395,12.23138,-1.6140916970850516,LB
-0.7727263651281278,-1.0142301362906392,-1.57387755001844,1.2732209690780585,-1.3376295216075702,-1.0655581215179974,-1.220132102932757,0.8334350447011476,-1.4702508672096304,-1.1610425513817835,31.71595,-1.5080704293178546,1.9166129189291816,-0.49639284559646246,-1.3676043040734704,1.8239684087973322,-1.4537426907450104,1.2137663578582314,-0.523939203308176,-1.6730411251810635,-1.5933132607226377,-0.5249999521079312,12.27479,-1.6313180820175717,LB
-0.7434034358596929,-1.0592097101073004,-1.6288178378130471,2.324993456757356,-0.4349788049615634,-1.445523740882383,-1.2182728052434195,0.8329056359046038,-1.472459181348589,-1.2219978970124235,31.5323,-1.5568882301087918,1.9654095477969529,-0.6630625400071398,-1.6144101734056635,1.279328894856652,-0.9145689581843596,1.9719491749696267,-0.5242192445101383,-1.6771093588659303,-1.5923746898437874,-0.601454543209739,11.4873,-1.6119774929793182,LB
-0.7517816607641847,-1.0313651702529405,-1.5865562555134871,1.4767899595288665,-1.1640428147181527,-1.994362938127551,-1.2164358379308813,0.8319081182774324,-1.4740702095293685,-1.185113849887415,31.57688,-1.51882922378539,1.9003472871417209,-0.383890460528847,-1.5751452899843235,1.02302818165406,-1.1699670224632985,1.9719491749696267,-0.5199976888207454,-1.6798719522969234,-1.5944645743340313,-0.36696689185862685,12.27965,-1.7679156833815477,LB
-0.7308369564002426,-1.0185132367874885,-1.59219078694566,2.087496708651922,-1.1640428147181527,-2.1210180524055144,-1.2142368834575874,0.8306974439505997,-1.4757743924008744,-1.1921053964542505,31.5127,-1.5189630213997218,1.9101067195131192,-0.5713938667408593,-1.5134449714190756,1.5997051535910716,-1.8510284032917967,-0.2634018548682355,-0.5188945358616138,-1.6833285918309469,-1.595240459593879,-0.546594097601383,12.1355,-1.621147384159809,LB
-0.7434034358596929,-1.0292236200045164,-1.5414771189913672,2.4946340228654322,-2.3097145344318597,-1.487742204485202,-1.2112540152303188,0.8282955998315445,-1.4763789846093074,-1.1665667653078295,31.44662,-1.48089485085616,1.8613095576561272,-0.5922275785421939,-1.9509646759202888,2.4967583842625025,-1.6523855470184037,-0.2634018548682355,-0.5148156179806972,-1.6866067364794652,-1.5979185151682014,-0.43690749746039464,12.11778,-1.7177252285164235,LB
-0.735025210955201,-1.0035206303985804,-1.5851471898957334,3.410694591008752,-1.5806507748136427,-1.8254888071857793,-1.2078833036165255,0.8269302824088793,-1.4777397737189226,-1.1797950625310794,31.56607,-1.5112192553647408,1.854804424218506,-0.675562425747533,-1.52466383775883,2.176381705835306,-2.106426653443745,1.5549485510668704,-0.5148430986593944,-1.6893666117142325,-1.5953906309344967,-0.6249004067922892,12.54668,-1.5271841472475618,LB
-0.739214323407447,-1.0142301362906392,-1.5766951042410002,3.3428390756994997,-1.962541348051545,-0.8966845436372146,-1.204610140490858,0.825176267475068,-1.4785288487462431,-1.1786364566779117,31.53981,-1.5065629151015767,1.9361315171773676,-0.6338950021448634,-1.6200207553433406,1.215253769017601,-0.31634169786408656,-0.2634018548682355,-0.5147737426607778,-1.6922152813590479,-1.5961540019159628,-0.5719655369745907,11.75936,-1.6218104185835014,LB
-0.6931358022273159,-1.0227972146093058,-1.5696515071910737,1.883927718201114,-1.6848027079878853,-0.13675327725539493,-1.2030787467555815,0.8229820073314993,-1.478741643284861,-1.201542106133699,31.24904,-1.497019296227223,1.854804424218506,-0.6255611760839216,-1.6312373241474938,-0.0021758158683570835,-2.106426653443745,1.7444943794972005,-0.5153573799321568,-1.69499871429444,-1.5948900597991105,-0.5522125584700145,12.47143,-1.595276531552365,LB
-0.7119863793137787,-0.9885271466847043,-1.6119130894906337,1.8499995160877514,-1.9972587349091326,-0.3478452357798489,-1.2014298247213586,0.8212739673721249,-1.4796741034733962,-1.1969828101522366,31.53928,-1.5280695069724564,1.8125130620356609,-0.7297314417926348,-1.390042036752979,-0.3545896469653898,-2.617222782001623,0.9863115623858055,-0.5192779567596274,-1.6970917253884361,-1.590847947880855,-0.7047564088284166,13.02411,-1.4272911307724885,LB
-0.7266478439479966,-0.9628241570787686,-1.57387755001844,1.2053647870807014,-1.2681947478923952,0.623177933820326,-1.1995670011830524,0.8204798541773095,-1.4794421300278646,-1.1596468245738638,31.61922,-1.4943094363259886,1.9263722180532745,-0.6255611760839216,-1.4293069201743194,-0.22643897559451096,-9.22919410575923,0.1523100662753297,-0.5213062925682326,-1.705666728415959,-1.5902222339616214,-0.6192621626107397,12.03851,-1.5634508792151585,LB
-0.7098922520362995,-1.0163716865390644,-1.5203457508286395,1.171436584967339,-1.1987602015757404,-0.09396491195718258,-1.1979039757529555,0.8187606687695862,-1.478834797975586,-1.1664798992154948,31.25926,-1.4577570277968481,1.854804424218506,-0.5547262146189758,-1.4741800879977356,0.19004986697529072,-1.3969874827394646,0.4934922594839685,-0.521278811889535,-1.707293115824497,-1.5899969769506967,-0.5369530297728157,12.68127,-1.5952014710515672,LB
-0.7161754917660247,-0.9949526747549458,-1.5851471898957334,1.239292989194064,-1.4070640679242252,0.07433870892210846,-1.19659235993671,0.8175277035460573,-1.4791526198615899,-1.1850293315273053,31.4889,-1.5076672036308256,1.8808289553881445,-0.5922275785421939,-1.491007238739567,0.06189974120502231,-1.7658957771564865,0.11440109923323417,-0.5219762976869455,-1.709580930981354,-1.5898968627236194,-0.5673059073387042,12.40607,-1.5862442512899964,LB
-0.7371201961299677,-1.024939642182699,-1.6908017226575804,1.4767899595288665,-0.9904561078287352,0.3698674287339045,-1.1962597548506904,0.8173897786227471,-1.4812084160265198,-1.2385928422467019,31.7228,-1.6016362007267875,1.9133598192211503,-0.6005614046031357,-1.5302721221609072,0.06189974120502231,-0.8010589139192853,0.1523100662753297,-0.5226476114094065,-1.7118080397558313,-1.5901721768480845,-0.5669577210313526,12.07071,-1.6073362520134746,LB
-0.6826634500453448,-1.0356491480747578,-1.6119130894906337,1.0017960188592618,-1.2681947478923952,0.4965228195423624,-1.19612812315587,0.815610686430152,-1.4817700840147159,-1.2330052395505733,31.23801,-1.5325224015480734,1.978421946629077,-0.5922275785421939,-1.491007238739567,-0.16236345104732178,-0.9713241661899054,0.07649138727624895,-0.5237481471610428,-1.7150889026005758,-1.5909355478295506,-0.5788197954568157,11.53206,-1.6293039585795652,LB
