sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.5910645,-0.7758789,-0.04272461,-2.963817,-0.491908,0.8506254,-52.37186,36.99283,1.442626,-52.62786,37.25834,0.019,-0.5617676,0.2382813,0.9460449,-1.82516,1.411817,0.9918473,11.84202,30.06833,-0.7283511,12.21967,29.9343,0.019,0.3852539,0.3442383,0.1386719,2.661158,0.5257096,1.754596,40.26749,-46.33997,-0.2924644,40.05479,-46.07054,0.019,NEUTRAL
-0.5898438,-0.7683105,-0.06738281,-2.353129,-0.3087019,0.7742895,-52.41206,36.99569,1.456563,-52.30642,37.40802,0.018,-0.5678711,0.230957,0.9487305,-1.779358,0.2057098,0.9002443,11.80976,30.07421,-0.7121467,11.79825,30.18118,0.018,0.3820801,0.3408203,0.1350098,1.439784,1.029526,0.2278788,40.28885,-46.31872,-0.2883626,40.06552,-46.18551,0.018,NEUTRAL
-0.5974121,-0.78125,-0.0612793,-1.192824,-0.2934345,0.7590223,-52.43388,36.997,1.470225,-52.45052,37.31993,0.018,-0.552002,0.2229004,0.921875,0.1290386,-1.030931,0.6407023,11.81023,30.05854,-0.700614,11.71949,30.19985,0.018,0.3728027,0.3361816,0.1452637,1.531387,0.7089158,-0.8255566,40.31085,-46.29005,-0.3032226,40.03815,-45.51007,0.018,NEUTRAL
-0.5849609,-0.7800293,-0.04345703,-1.330229,-0.2629002,0.9574956,-52.46981,36.98891,1.48746,-53.05726,36.82442,0.018,-0.5512695,0.2246094,0.9082031,-0.2831751,-1.809557,0.9918473,11.80778,30.03561,-0.6827608,11.93732,30.50816,0.018,0.3781738,0.3405762,0.1166992,0.08100533,2.449374,-1.390442,40.32033,-46.24922,-0.3282506,40.71331,-46.40913,0.018,NEUTRAL
-0.5734863,-0.7661133,-0.06884766,-2.444733,0.5615273,0.9116941,-52.52326,36.99317,1.503871,-52.98586,36.70679,0.018,-0.5397949,0.2348633,0.9150391,-2.206839,-0.2370383,0.3353588,11.78201,30.02558,-0.6767243,12.46591,29.74336,0.018,0.3686523,0.3442383,0.1323242,-1.659453,2.021893,-0.7950218,40.31087,-46.18835,-0.342561,41.31138,-44.98892,0.018,NEUTRAL
-0.5964355,-0.7751465,-0.06958008,-2.658473,0.3935883,1.033831,-52.56441,37.00956,1.52248,-52.23624,37.46538,0.018,-0.5534668,0.2331543,0.9428711,-1.031267,-0.03856504,-0.4585343,11.76894,30.01791,-0.684978,12.03828,29.67613,0.018,0.3742676,0.3312988,0.1416016,0.1115396,0.7547174,-1.314106,40.29906,-46.17307,-0.3662148,39.62197,-46.09001,0.018,NEUTRAL
-0.5917969,-0.7893066,-0.05566406,-0.6126716,0.6378632,1.262839,-52.58428,37.01648,1.545211,-53.01742,36.7932,0.018,-0.5549316,0.2224121,0.923584,1.014535,-2.435512,0.1216184,11.78473,29.98042,-0.6827888,11.66315,30.2912,0.018,0.3779297,0.3388672,0.1323242,-0.5296817,1.457007,-1.298839,40.28854,-46.14575,-0.3895939,40.24016,-46.09239,0.018,NEUTRAL
-0.5844727,-0.7700195,-0.07446289,-0.9027479,0.5615273,1.033831,-52.60096,37.02803,1.564854,-52.57782,37.07148,0.019,-0.5466309,0.2380371,0.9545898,-1.809893,0.2820457,-0.947084,11.75953,29.96721,-0.7007833,12.21015,29.05744,0.019,0.375,0.3432617,0.142334,-1.277773,1.090595,-0.7797549,40.27011,-46.10775,-0.4044093,40.55669,-45.26081,0.019,NEUTRAL
-0.6066895,-0.7768555,-0.05371094,-0.8111448,0.7447333,1.232305,-52.60052,37.05832,1.585803,-51.9032,37.92199,0.017,-0.5710449,0.2268066,0.9279785,0.1901073,-1.641618,-0.3974656,11.76268,29.95791,-0.7075403,11.7585,30.86968,0.017,0.3798828,0.3317871,0.1381836,-0.3464756,0.5104425,-0.6576173,40.24651,-46.10881,-0.4155888,39.37841,-46.58605,0.017,NEUTRAL
-0.5742188,-0.7741699,-0.05737305,-2.108855,0.7447333,1.079633,-52.65168,37.06009,1.605236,-53.2986,36.49009,0.018,-0.5544434,0.2260742,0.9296875,-0.878595,-2.328641,-0.1379236,11.74786,29.91951,-0.7100229,11.79675,30.0918,0.018,0.3789063,0.3417969,0.1220703,-0.5296817,3.457007,-1.497312,40.24523,-46.05031,-0.4425404,40.64953,-46.23286,0.018,NEUTRAL
-0.6118164,-0.782959,-0.07470703,-0.7653434,1.004275,1.018564,-52.64869,37.09517,1.624589,-51.78948,37.87872,0.019,-0.5488281,0.2331543,0.9492188,-0.8022591,-1.458412,-0.7028091,11.73806,29.88025,-0.7233763,12.00471,29.31416,0.019,0.371582,0.3391113,0.152832,3.439784,-0.573527,-1.23777,40.30767,-46.0394,-0.466058,40.16479,-44.97089,0.019,NEUTRAL
-0.5913086,-0.7717285,-0.06542969,-0.8874807,0.3172524,0.9422284,-52.65881,37.10608,1.641549,-52.37174,37.3608,0.018,-0.5441895,0.2348633,0.9326172,0.159573,-2.49658,-0.1379236,11.75154,29.82866,-0.7258589,12.27133,29.50296,0.018,0.3779297,0.3393555,0.138916,-2.102201,1.44174,-2.337007,40.26692,-46.01048,-0.5081241,40.12423,-45.86497,0.018,NEUTRAL
-0.6096191,-0.7780762,-0.0625,-0.6890075,1.050077,1.079633,-52.6533,37.14226,1.660982,-51.77595,37.98912,0.018,-0.5383301,0.2302246,0.9372559,-1.748824,-0.5271146,-0.687542,11.72615,29.80583,-0.7382347,12.02443,29.15221,0.018,0.3752441,0.3337402,0.114502,-1.0793,-0.3292521,-0.3980753,40.25028,-46.03134,-0.5152895,40.38691,-46.76284,0.018,NEUTRAL
-0.5778809,-0.7773438,-0.06176758,-0.7195418,0.882138,1.110167,-52.67726,37.14579,1.680965,-53.21677,36.54099,0.018,-0.5441895,0.2260742,0.9353027,-1.077068,-1.092,-0.4890687,11.70864,29.78026,-0.7470379,11.80063,29.49015,0.018,0.373291,0.3295898,0.1210938,-0.2243383,-0.1918476,0.4416194,40.24181,-46.04913,-0.5073403,40.02508,-46.7521,0.018,NEUTRAL
-0.6105957,-0.784668,-0.06567383,0.6697712,1.279084,0.6979536,-52.65094,37.18127,1.693528,-51.95163,37.79167,0.018,-0.5532227,0.2207031,0.9423828,-0.9091293,-0.5271146,-0.9012824,11.6868,29.77038,-0.763261,11.41827,29.75145,0.018,0.3771973,0.3395996,0.1342773,2.294746,-0.8636033,0.04467273,40.28354,-46.06193,-0.5065362,40.30403,-45.9272,0.018,NEUTRAL
-0.5805664,-0.7651367,-0.06982422,-1.05542,0.05771041,0.2246712,-52.66876,37.18019,1.697572,-52.61139,37.07596,0.018,-0.5510254,0.2197266,0.9501953,-0.5885186,-0.649252,-0.5043358,11.66892,29.75285,-0.7723391,11.31219,29.46636,0.018,0.3603516,0.3427734,0.140625,1.668792,1.289068,-0.2454035,40.33821,-46.00204,-0.5109534,41.54527,-44.20459,0.018,NEUTRAL
-0.6103516,-0.7768555,-0.06323242,-0.4905341,0.4851913,0.3773429,-52.65796,37.20642,1.704365,-51.69569,38.06377,0.018,-0.5634766,0.2197266,0.932373,-0.05416751,-0.908794,-0.7638778,11.66265,29.75107,-0.7860888,11.40313,30.46544,0.018,0.3789063,0.3413086,0.1330566,0.4779518,0.8768547,-0.7797549,40.3471,-45.98587,-0.524989,40.36103,-45.96702,0.018,NEUTRAL
-0.5981445,-0.767334,-0.06494141,-2.169923,1.218016,0.6521522,-52.68321,37.24172,1.716755,-51.90033,37.83767,0.019,-0.5341797,0.2341309,0.9394531,-1.016,-0.3591757,-0.5654045,11.65496,29.7271,-0.7968315,12.22403,28.88688,0.019,0.3730469,0.3337402,0.1369629,1.256578,0.09822875,-0.4744112,40.36404,-45.98353,-0.5340028,40.02421,-45.95997,0.019,NEUTRAL
-0.5856934,-0.769043,-0.07568359,-2.536335,0.5920616,0.2704728,-52.72386,37.25052,1.721624,-52.47863,37.15943,0.018,-0.5368652,0.2119141,0.9316406,-1.397679,0.6942594,-0.4127328,11.62019,29.73144,-0.8042606,11.14909,29.33184,0.018,0.3708496,0.3413086,0.1369629,0.1573412,0.4341066,0.04467273,40.37564,-45.96099,-0.5331987,40.80549,-45.23935,0.018,NEUTRAL
-0.5961914,-0.7800293,-0.06738281,-0.001984596,0.4241227,-0.2944127,-52.71807,37.25876,1.716325,-52.43303,37.28867,0.018,-0.5397949,0.2219238,0.9199219,0.0221684,0.3583815,0.2437558,11.62325,29.73716,-0.7998731,11.75364,29.70128,0.018,0.3742676,0.3369141,0.130127,0.08100533,0.2661677,0.4568865,40.37703,-45.95747,-0.5249748,40.37349,-46.02025,0.018,NEUTRAL
-0.6079102,-0.7670898,-0.06542969,0.4865651,0.1035119,-0.8287639,-52.68351,37.28143,1.700578,-51.44285,38.29538,0.019,-0.5358887,0.2185059,0.9382324,-0.3442439,0.663725,0.5338321,11.61303,29.73651,-0.7897303,11.43266,29.08639,0.019,0.3757324,0.3398438,0.1379395,1.592456,0.06769443,1.113375,40.40582,-45.95089,-0.5038207,40.33369,-45.69147,0.019,NEUTRAL
-0.5861816,-0.7580566,-0.07055664,-0.7958777,0.04244328,-1.11884,-52.68561,37.28843,1.680439,-52.08675,37.59415,0.018,-0.545166,0.2209473,0.947998,0.06796992,0.5415877,0.7628397,11.61042,29.73636,-0.7759991,11.42234,29.25147,0.018,0.3757324,0.3422852,0.1455078,0.1420739,0.464641,1.388184,40.40717,-45.92951,-0.4788333,40.34803,-45.29142,0.018,NEUTRAL
-0.6032715,-0.7741699,-0.06616211,-0.5516028,-0.2781674,-1.073039,-52.68029,37.29401,1.660051,-51.90632,37.82645,0.019,-0.5541992,0.2175293,0.9448242,0.5259852,0.03777087,1.35826,11.61265,29.73739,-0.7501922,11.23225,29.75269,0.019,0.3728027,0.3464355,0.142334,-0.2090712,0.3730379,1.388184,40.41439,-45.90131,-0.4524579,40.96291,-44.86718,0.019,NEUTRAL
-0.5981445,-0.7758789,-0.06713867,-0.7806106,-0.2781674,-0.4776189,-52.68439,37.29374,1.651454,-52.1969,37.52624,0.018,-0.5534668,0.2255859,0.9274902,0.2969775,0.02250373,1.526198,11.62158,29.74516,-0.7227206,11.79727,30.10652,0.018,0.3774414,0.3417969,0.1340332,0.6153564,0.1745647,1.586657,40.42648,-45.89606,-0.423898,40.47593,-45.79284,0.018,NEUTRAL
-0.59375,-0.7687988,-0.06860352,-2.032519,-0.03389263,-0.3860158,-52.7093,37.29865,1.644506,-52.13683,37.56936,0.018,-0.5598145,0.2312012,0.935791,0.3885806,-0.3439085,1.373527,11.63541,29.74712,-0.6979971,11.97071,30.14645,0.018,0.3615723,0.3352051,0.1308594,-0.01059771,0.5867784,0.8691001,40.43936,-45.87054,-0.4082542,41.07998,-45.13738,0.018,NEUTRAL
-0.5871582,-0.7675781,-0.06860352,-2.933282,-0.04915977,-0.5234204,-52.75769,37.29785,1.634561,-52.39823,37.30421,0.019,-0.5556641,0.2299805,0.9355469,-0.03890038,-0.4355116,1.327725,11.64066,29.74358,-0.6727704,11.93413,29.97524,0.019,0.3752441,0.3391113,0.1325684,-0.3464756,0.9226562,0.16681,40.4328,-45.85321,-0.4050848,40.43419,-45.86333,0.019,NEUTRAL
-0.597168,-0.7775879,-0.07666016,-2.353129,-0.1560301,-0.1570082,-52.8075,37.29571,1.630479,-52.2502,37.38958,0.026,-0.5410156,0.2260742,0.9355469,0.3122447,-0.3591757,0.86971,11.65211,29.72637,-0.6501579,11.81529,29.34073,0.026,0.3740234,0.3352051,0.1320801,0.2184098,0.4951754,0.685894,40.43371,-45.84497,-0.3872516,40.20016,-46.07159,0.026,NEUTRAL
-0.592041,-0.7702637,-0.06860352,-2.215725,-0.7361826,-0.6455578,-52.83581,37.28555,1.618859,-52.26857,37.43733,0.018,-0.5385742,0.2302246,0.9353027,0.3733134,0.2057098,1.068183,11.66648,29.7197,-0.6309306,12.04143,29.21125,0.018,0.3774414,0.338623,0.1391602,0.5542877,1.197465,0.8232986,40.4366,-45.82442,-0.3724322,40.08946,-45.87367,0.018,NEUTRAL
-0.5964355,-0.7763672,-0.07983398,-2.108855,-0.4155721,-0.7371609,-52.86071,37.28026,1.60559,-52.22108,37.38739,0.018,-0.5515137,0.2231445,0.9421387,0.2664432,0.2057098,1.08345,11.6689,29.72227,-0.6114285,11.55226,29.66694,0.018,0.373291,0.3374023,0.1274414,0.2794785,0.8005189,1.632459,40.44367,-45.81352,-0.343048,40.54313,-45.98528,0.018,NEUTRAL
-0.5878906,-0.7775879,-0.06860352,-2.414198,-0.4308392,-0.492886,-52.90054,37.26674,1.596718,-52.72254,36.98408,0.018,-0.5539551,0.2272949,0.927002,0.6481225,0.2515113,0.9918473,11.68467,29.73487,-0.5935752,11.88592,30.13025,0.018,0.3708496,0.3378906,0.128418,0.1268067,0.8921219,1.449253,40.45158,-45.79618,-0.3169614,40.72738,-45.73373,0.018,NEUTRAL
-0.5922852,-0.7773438,-0.06762695,-3.070687,-0.4461063,-0.2486112,-52.95002,37.25711,1.591994,-52.51593,37.20095,0.019,-0.5510254,0.2263184,0.921875,1.182474,0.1751754,0.9765802,11.71099,29.74612,-0.5750202,11.89951,30.13455,0.019,0.3742676,0.3339844,0.1330566,-0.1327353,0.7699845,1.372917,40.44123,-45.78896,-0.290876,40.05758,-46.15192,0.019,NEUTRAL
-0.5866699,-0.7810059,-0.0637207,-1.452366,-0.2781674,-0.7371609,-52.97373,37.24377,1.579462,-52.92567,36.82163,0.017,-0.5473633,0.2233887,0.9282227,1.396214,0.2209769,0.9307787,11.73427,29.75141,-0.5591969,11.71173,29.82653,0.017,0.3754883,0.3347168,0.1364746,0.01993656,0.5715112,1.342383,40.43186,-45.78546,-0.2680555,39.95614,-46.08973,0.017,NEUTRAL
-0.5837402,-0.7805176,-0.07446289,-0.8569465,0.1493134,-0.9356341,-52.98908,37.23489,1.562621,-52.98557,36.66798,0.018,-0.5529785,0.2258301,0.9206543,1.029802,0.3736488,0.7628397,11.75525,29.76811,-0.5454659,11.87503,30.25686,0.018,0.3769531,0.3312988,0.128418,-0.01059771,0.7852516,1.281314,40.4182,-45.78975,-0.2449918,39.75823,-46.69242,0.018,NEUTRAL
-0.5820313,-0.7866211,-0.06787109,-0.9332821,-0.003358245,2.545282,-53.01301,37.21806,1.610981,-53.31659,36.39668,0.019,-0.5493164,0.2275391,0.9194336,0.8313287,0.3431144,0.610168,11.7755,29.78138,-0.5338727,11.99409,30.11181,0.019,0.3676758,0.3327637,0.1416016,0.1420739,0.4035723,1.479787,40.41616,-45.77592,-0.2168759,40.18365,-45.47425,0.019,NEUTRAL
-0.5788574,-0.7861328,-0.06665039,-1.37603,0.7905349,-1.515787,-53.0461,37.21299,1.583697,-53.45414,36.26761,0.018,-0.5498047,0.2294922,0.9140625,1.716825,0.3278472,0.4727634,11.81312,29.79671,-0.5253629,12.14194,30.25884,0.018,0.3754883,0.3371582,0.1391602,-0.2396054,-0.4666567,1.525589,40.40553,-45.78526,-0.1894153,40.09593,-45.83125,0.018,NEUTRAL
-0.5861816,-0.7822266,-0.08154297,-1.437099,1.309619,-1.958535,-53.06831,37.22581,1.548443,-52.88915,36.69852,0.018,-0.5534668,0.2333984,0.9267578,2.541252,0.3889159,0.610168,11.8657,29.80916,-0.5143799,12.2007,30.07617,0.018,0.3830566,0.3337402,0.1413574,-0.7892237,-1.489558,1.815665,40.36872,-45.82751,-0.1567333,39.26176,-46.58392,0.018,NEUTRAL
-0.5854492,-0.7841797,-0.08056641,-0.2157249,1.35542,-1.882199,-53.07071,37.2372,1.514564,-52.9979,36.60002,0.018,-0.5556641,0.2341309,0.9294434,3.518352,0.1751754,0.2742901,11.93445,29.81811,-0.5094426,12.20021,30.10238,0.018,0.3825684,0.3337402,0.1376953,-1.949529,-2.023909,2.075207,40.31456,-45.87985,-0.1193796,39.37983,-46.65912,0.018,NEUTRAL
-0.5874023,-0.7756348,-0.07299805,-0.2004578,1.920306,-1.882199,-53.06585,37.26665,1.480684,-52.65116,37.01579,0.018,-0.5588379,0.2438965,0.9416504,3.701558,-0.3591757,3.968947,12.0122,29.81297,-0.4380016,12.55698,29.87773,0.018,0.3754883,0.3391113,0.1352539,-2.758689,-0.7261987,1.907268,40.26668,-45.89115,-0.08504875,40.35385,-45.80449,0.018,NEUTRAL
-0.583252,-0.7790527,-0.07763672,-0.7195418,1.752367,-1.683726,-53.07668,37.28765,1.448693,-52.93728,36.6853,0.019,-0.5666504,0.2365723,0.9526367,3.655756,-0.7103207,-0.5959389,12.08098,29.80343,-0.4493244,12.04791,29.99736,0.019,0.3757324,0.3366699,0.1315918,-3.201437,0.03716004,0.6400926,40.20614,-45.8948,-0.07288699,40.22025,-46.10808,0.019,NEUTRAL
-0.5866699,-0.7792969,-0.08911133,-1.467633,1.660764,-0.9814357,-53.09528,37.30708,1.431028,-52.71238,36.79449,0.018,-0.5534668,0.2512207,0.947998,2.785527,-0.4507788,-1.008153,12.14631,29.78817,-0.4674712,12.89035,29.43809,0.018,0.3791504,0.3369141,0.1296387,-2.880827,-0.66513,-0.2148693,40.15236,-45.91674,-0.07675464,40.05752,-46.40517,0.018,NEUTRAL
-0.5917969,-0.7802734,-0.08105469,0.120153,1.126413,-0.3096799,-53.08244,37.32252,1.425144,-52.5649,37.03049,0.019,-0.5578613,0.2480469,0.9328613,1.57942,0.1751754,-1.069221,12.18989,29.79617,-0.4877863,12.85513,30.02488,0.019,0.3769531,0.3364258,0.1335449,-2.560216,-0.7720003,-0.4591441,40.10308,-45.93602,-0.08547837,40.07236,-46.16225,0.019,NEUTRAL
-0.5869141,-0.7822266,-0.07958984,1.097252,1.156947,-0.09593952,-53.05879,37.33127,1.423417,-52.86774,36.7398,0.018,-0.5495605,0.2351074,0.9287109,0.7244585,0.08357239,-1.252427,12.20469,29.79853,-0.51033,12.29083,29.8407,0.018,0.3713379,0.3186035,0.121582,-1.995331,-0.66513,-0.3980753,40.04969,-45.97778,-0.09264373,39.19363,-47.43756,0.018,NEUTRAL
-0.5742188,-0.7692871,-0.07177734,-0.2615266,1.538626,-0.004336357,-53.06345,37.34569,1.423334,-53.0481,36.61979,0.019,-0.557373,0.2370605,0.9260254,0.03743553,-0.3744429,-1.664641,12.20871,29.80052,-0.5419582,12.37093,30.24624,0.019,0.3820801,0.3310547,0.1333008,-2.37701,-0.8636033,-1.100365,39.99017,-46.01336,-0.1135507,39.2864,-46.95282,0.019,NEUTRAL
-0.5839844,-0.7871094,-0.078125,0.9445803,1.462291,0.117801,-53.04919,37.35335,1.425455,-53.18349,36.43873,0.018,-0.5444336,0.2424316,0.9233398,0.4801836,-0.817191,-1.389832,12.22789,29.78402,-0.5669752,12.7442,29.69633,0.018,0.380127,0.3342285,0.140625,-2.728155,-0.7872674,-0.9934952,39.93245,-46.034,-0.1314336,39.51019,-46.35124,0.018,NEUTRAL
-0.59375,-0.7800293,-0.07885742,2.272825,1.538626,-0.3249471,-52.99771,37.37617,1.419606,-52.4803,37.13771,0.018,-0.5476074,0.2414551,0.939209,0.8923974,-0.5576489,-1.267695,12.24951,29.76756,-0.5897937,12.52161,29.45296,0.018,0.380127,0.3347168,0.1350098,-2.300674,-0.2681835,-0.8408234,39.8869,-46.04775,-0.1465684,39.68447,-46.48473,0.018,NEUTRAL
-0.5876465,-0.7746582,-0.07714844,1.662138,1.447023,-0.3554814,-52.96005,37.39513,1.413207,-52.58049,37.04747,0.018,-0.5544434,0.2397461,0.939209,1.060336,-0.2675726,-1.328763,12.27117,29.76287,-0.6137114,12.39753,29.76908,0.018,0.3820801,0.3269043,0.1350098,-3.0793,0.08296156,-0.7186861,39.81271,-46.06953,-0.1595048,38.89344,-47.20998,0.018,NEUTRAL
-0.5944824,-0.7744141,-0.0769043,0.07435131,0.7752677,-0.3402143,-52.94463,37.40918,1.406743,-52.2583,37.3761,0.019,-0.5454102,0.2434082,0.9487305,0.678657,-0.3133742,-1.115023,12.28918,29.744,-0.6348969,12.53995,29.11121,0.019,0.378418,0.3354492,0.1188965,-1.094567,0.8768547,-0.2454035,39.8005,-46.06695,-0.1641674,40.22092,-46.75669,0.019,NEUTRAL
-0.5959473,-0.7663574,-0.07714844,0.9598475,0.07297766,-0.3402143,-52.90679,37.41688,1.400619,-51.89911,37.73003,0.018,-0.5466309,0.2329102,0.9445801,0.8771302,-0.02329779,-0.855481,12.29981,29.73532,-0.6502955,12.04707,29.33049,0.018,0.3737793,0.3352051,0.1420898,-0.804491,1.426473,-0.3064723,39.78974,-46.03551,-0.1696839,39.97221,-45.75336,0.018,NEUTRAL
