sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.5480957,-0.7858887,-0.2226563,1.221833,-0.4690073,-0.6172511,-51.90276,33.31963,-0.1630266,-53.02859,33.86203,0.018,-0.4753418,0.661377,0.701416,-0.09884,-0.5518179,0.6672674,38.12415,25.84832,-0.671053,37.9742,26.24627,0.018,0.4035645,0.2980957,0.1696777,-0.4009464,1.078138,-0.7190211,33.67977,-49.9398,-0.5359473,34.25172,-49.63761,0.018,NEUTRAL
-0.5439453,-0.7927246,-0.2194824,1.801986,-1.171297,-0.4493122,-51.90294,33.30211,-0.1711142,-53.50133,33.4764,0.018,-0.4699707,0.6616211,0.692627,0.2675722,-0.8418942,0.6825345,38.13288,25.8392,-0.6587673,38.32451,26.13498,0.018,0.4052734,0.2939453,0.1696777,-1.255908,0.8491303,-1.329708,33.6597,-49.92712,-0.559882,33.78374,-50.05495,0.018,NEUTRAL
-0.5383301,-0.7802734,-0.2268066,1.588245,0.1111454,-0.5409152,-51.90046,33.30852,-0.1808507,-53.17934,33.52464,0.018,-0.472168,0.657959,0.6972656,0.1454347,-0.7655583,0.804672,38.13282,25.83333,-0.6442832,38.00183,26.22084,0.018,0.4033203,0.2932129,0.1650391,-1.210107,0.74226,-1.222838,33.64385,-49.91876,-0.5818931,33.93442,-50.16349,0.018,NEUTRAL
-0.545166,-0.7758789,-0.2265625,0.6416802,-0.0720607,-0.6783197,-51.90577,33.32105,-0.1930604,-52.73232,33.9987,0.018,-0.472168,0.6638184,0.6911621,0.3591752,-0.9029629,0.6672674,38.14482,25.82533,-0.6322724,38.4161,26.22986,0.018,0.3977051,0.2888184,0.1801758,-1.042168,1.368214,-0.5968835,33.62228,-49.88502,-0.592637,33.48441,-49.43855,0.018,NEUTRAL
-0.5427246,-0.7875977,-0.2333984,1.038627,-0.1636639,-0.5561824,-51.91186,33.32079,-0.2030717,-53.12614,33.45229,0.018,-0.4719238,0.6687012,0.7021484,0.2065035,-0.6434209,0.7130689,38.15204,25.81653,-0.6194372,38.32363,25.95252,0.018,0.3999023,0.2915039,0.1716309,-0.9047632,1.169741,-0.6579523,33.6102,-49.86212,-0.6044802,33.8162,-49.77211,0.018,NEUTRAL
-0.5358887,-0.7880859,-0.2248535,1.13023,-0.05679357,-0.6019839,-51.92557,33.31698,-0.2139074,-53.59419,33.18039,0.018,-0.4733887,0.6674805,0.7087402,-0.1141073,-0.735024,0.6978017,38.14832,25.80585,-0.6068768,38.06645,25.93082,0.018,0.4084473,0.2861328,0.1733398,-0.7062898,0.5285196,-0.8716927,33.58187,-49.86916,-0.6201706,32.81671,-50.68049,0.018,NEUTRAL
-0.5449219,-0.7844238,-0.2299805,1.282902,-0.3774042,-0.3424419,-51.9241,33.31775,-0.2200714,-52.98326,33.68814,0.018,-0.4724121,0.6672363,0.7023926,-0.1293744,-0.7197568,1.125283,38.14801,25.79694,-0.5866217,38.24688,25.99524,0.018,0.40625,0.2971191,0.1811523,-0.7520914,0.3147791,-0.7495556,33.5718,-49.85457,-0.6336626,33.74173,-49.41707,0.018,NEUTRAL
-0.5422363,-0.7834473,-0.2272949,0.4126726,-0.3316028,-0.1439686,-51.9406,33.31779,-0.2226628,-53.11312,33.61225,0.018,-0.4697266,0.6672363,0.7116699,-0.09884,-0.8724286,0.9420766,38.14416,25.77983,-0.5696642,38.04274,25.71101,0.018,0.3967285,0.2890625,0.1772461,-0.7673588,0.9254662,-0.627418,33.55949,-49.83076,-0.6449561,33.63352,-49.48005,0.018,NEUTRAL
-0.5498047,-0.7810059,-0.2270508,0.1531307,0.2027484,-0.2508389,-51.9532,33.33617,-0.2271779,-52.7058,34.05806,0.018,-0.465332,0.6657715,0.7072754,-0.05303848,-0.9640316,0.8810078,38.14396,25.75918,-0.5538061,38.18093,25.59744,0.018,0.401123,0.2910156,0.1870117,-0.7673588,1.215543,-0.9327617,33.54131,-49.79721,-0.6617458,33.32693,-49.22588,0.018,NEUTRAL
-0.5437012,-0.7819824,-0.2143555,0.4126726,0.172214,-0.06763279,-51.97139,33.34936,-0.2283953,-53.22664,33.8438,0.018,-0.4677734,0.6716309,0.7038574,0.2828393,-0.8876957,0.9420766,38.15557,25.74191,-0.5368487,38.47476,25.67876,0.018,0.4050293,0.2929688,0.1723633,-0.7062898,1.200275,-1.115968,33.53095,-49.78001,-0.6818333,33.64642,-49.99572,0.018,NEUTRAL
