sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.6030273,-0.7661133,0.09472656,-0.3722758,0.123512,-0.03242743,-51.22974,37.58563,-0.1494784,-51.45294,37.99613,0.018,-0.6533203,0.3120117,0.8342285,0.697069,0.1382905,-0.5018628,16.47886,36.18969,0.7473268,16.4076,36.2607,0.018,0.4372559,0.2583008,0.1196289,0.2571633,-0.5615572,0.347816,29.50201,-56.29275,-0.7878853,29.67411,-56.93543,0.018,NEUTRAL
-0.6027832,-0.7668457,0.1003418,0.1010067,0.2303822,-0.169832,-51.23236,37.59665,-0.1525354,-51.44964,37.93325,0.018,-0.6501465,0.3112793,0.817627,0.2848553,0.1535577,-0.3186567,16.48617,36.20095,0.741591,16.59337,36.61713,0.018,0.4384766,0.2583008,0.1235352,-0.6588674,-1.126443,0.1646097,29.49142,-56.32388,-0.7849224,29.5538,-56.85577,0.018,NEUTRAL
-0.5922852,-0.760498,0.09130859,0.3605486,-0.05969405,-0.07822895,-51.23658,37.59792,-0.1539435,-51.76145,37.7133,0.018,-0.6442871,0.3083496,0.8085938,-1.348732,0.3978325,-0.1659849,16.4648,36.2173,0.7386032,16.60679,36.6678,0.018,0.4362793,0.2619629,0.1286621,-0.8726077,-1.462321,-0.1254666,29.48498,-56.34758,-0.7871808,29.93874,-56.21905,0.018,NEUTRAL
-0.5974121,-0.7800293,0.09033203,-1.1051,0.06244338,0.07444274,-51.27721,37.59241,-0.1525291,-52.23899,37.26387,0.019,-0.6542969,0.3039551,0.8059082,-1.012855,0.5963058,-0.1659849,16.44305,36.24849,0.7354495,16.32042,37.22183,0.019,0.4360352,0.2580566,0.1220703,0.5014381,-0.4088855,0.439419,29.4982,-56.36398,-0.7788319,29.67938,-56.78723,0.019,NEUTRAL
-0.5998535,-0.776123,0.08886719,-1.044032,0.01664174,-0.001893163,-51.31005,37.59124,-0.1525632,-51.99877,37.51948,0.018,-0.6525879,0.3071289,0.8210449,0.7581377,0.4589012,0.1546258,16.454,36.26493,0.7382327,16.32203,36.66569,0.018,0.4284668,0.2624512,0.1149902,1.310598,-0.2409465,0.8210983,29.54353,-56.3655,-0.7640521,30.60859,-56.2274,0.018,NEUTRAL
-0.6010742,-0.7668457,0.0847168,0.05520511,-0.4108392,-0.001893163,-51.31559,37.59061,-0.1525972,-51.63579,37.9217,0.018,-0.6516113,0.3154297,0.822998,0.7734049,0.3214966,-0.257588,16.47306,36.27482,0.7335961,16.72488,36.47598,0.018,0.440918,0.260498,0.1401367,0.6999114,-0.454687,0.5615563,29.55264,-56.36908,-0.7539441,29.38185,-56.14342,0.018,NEUTRAL
-0.5974121,-0.7624512,0.08935547,-0.09746671,-0.02915978,0.181313,-51.32333,37.59607,-0.1491523,-51.61171,37.8906,0.019,-0.6494141,0.3129883,0.814209,0.02531326,0.352031,-0.5018628,16.47861,36.28923,0.7240608,16.72675,36.66729,0.019,0.4411621,0.260498,0.112793,0.3793006,0.3544733,0.5920906,29.56411,-56.37991,-0.7426944,29.77299,-57.24047,0.019,NEUTRAL
-0.5961914,-0.7658691,0.09326172,-0.0211308,-0.02915978,0.04390848,-51.33253,37.59752,-0.1483619,-51.7648,37.69479,0.018,-0.6591797,0.3000488,0.8237305,-0.1120913,0.03142023,0.01722118,16.46458,36.30279,0.7243708,15.87593,36.93979,0.018,0.4396973,0.263916,0.1230469,0.4556365,0.9498932,-0.3544741,29.58144,-56.36526,-0.7490749,30.02859,-56.48534,0.018,NEUTRAL
-0.6003418,-0.765625,0.09545898,-0.4333444,0.07771051,0.1660458,-51.34498,37.60474,-0.1452071,-51.55146,37.88632,0.019,-0.6523438,0.3120117,0.8085938,-0.2952974,-0.09071708,0.0782899,16.46411,36.3144,0.7258583,16.71607,36.96776,0.019,0.4394531,0.2600098,0.1162109,0.9441862,-0.2256794,-0.6140161,29.60278,-56.38324,-0.7607412,29.76974,-57.05376,0.019,NEUTRAL
-0.6015625,-0.767334,0.09570313,-1.196703,-0.01389253,0.2423817,-51.37149,37.61,-0.1406018,-51.55663,37.88067,0.019,-0.6530762,0.3034668,0.8154297,-0.1120913,0.1535577,0.2920304,16.45669,36.32881,0.7314069,16.19739,36.89204,0.019,0.4362793,0.2578125,0.1152344,0.9899876,-0.3478168,0.1493425,29.62398,-56.40376,-0.7579038,29.74109,-57.08593,0.019,NEUTRAL
-0.6010742,-0.7609863,0.08691406,-0.6012833,0.1693135,0.5171908,-51.38282,37.62326,-0.1312924,-51.40744,38.12341,0.018,-0.6501465,0.3088379,0.8171387,0.2085193,-0.1059843,0.169893,16.46075,36.33354,0.7344649,16.476,36.65863,0.018,0.4377441,0.2563477,0.1113281,1.020522,0.3850077,0.3172815,29.64104,-56.41777,-0.7521927,29.57681,-57.44376,0.018,NEUTRAL
-0.6010742,-0.763916,0.08496094,-0.4028101,-0.02915978,0.2423817,-51.39281,37.63079,-0.1269295,-51.52744,38.02581,0.018,-0.6489258,0.3085938,0.8193359,-0.05102265,0.1077561,-0.1659849,16.45962,36.33968,0.7314772,16.44935,36.54532,0.018,0.4343262,0.2644043,0.1252441,0.3640335,-0.3172824,0.2867472,29.66114,-56.41571,-0.7470312,30.32485,-56.0353,0.018,NEUTRAL
-0.5981445,-0.762207,0.1027832,-0.2806728,0.06244338,0.1049771,-51.39933,37.63674,-0.1250399,-51.47126,37.87271,0.018,-0.6467285,0.3083496,0.8188477,-0.6922441,0.2756951,-0.3644582,16.44748,36.34714,0.7249169,16.46305,36.46939,0.018,0.4345703,0.2592773,0.1281738,0.04342294,-1.050107,0.1646097,29.6643,-56.43301,-0.7440682,29.78067,-56.3542,0.018,NEUTRAL
-0.5974121,-0.7636719,0.09838867,-0.9218941,-0.05969405,0.2118473,-51.41944,37.63909,-0.1212267,-51.59166,37.80703,0.018,-0.651123,0.3032227,0.8200684,-0.8143814,0.3062295,-0.07438186,16.42716,36.35911,0.723578,16.14975,36.6754,0.018,0.4370117,0.2585449,0.1171875,-0.2008519,-0.5004885,0.1646097,29.66237,-56.45306,-0.7411053,29.74501,-56.99404,0.018,NEUTRAL
-0.6010742,-0.7700195,0.09228516,-1.044032,-0.02915978,0.05917561,-51.4445,37.64132,-0.1201023,-51.70034,37.77746,0.019,-0.6484375,0.3071289,0.8249512,-0.02048826,0.4741684,-0.1049162,16.42453,36.36829,0.7215846,16.3148,36.3767,0.019,0.451416,0.2614746,0.119873,0.2418962,-0.2562137,0.2409456,29.65845,-56.47866,-0.7365273,29.2414,-57.49464,0.019,NEUTRAL
-0.5993652,-0.7624512,0.09790039,-0.1738026,-0.2429003,0.02864122,-51.44791,37.64308,-0.1195868,-51.46195,37.94361,0.018,-0.6520996,0.3127441,0.8137207,0.1016492,0.4130997,0.001954019,16.43173,36.38417,0.7216198,16.69482,36.79774,0.018,0.4355469,0.2585449,0.1230469,0.5167053,-0.4241527,0.3783503,29.66914,-56.49014,-0.729717,29.73721,-56.67876,0.018,NEUTRAL
-0.6000977,-0.7695313,0.09790039,-0.6012833,-0.4871751,-0.04769468,-51.46388,37.63565,-0.120493,-51.68662,37.72507,0.019,-0.6516113,0.3076172,0.8120117,-0.76858,0.5047027,0.06302273,16.418,36.40359,0.7228172,16.46049,36.88536,0.019,0.4411621,0.2565918,0.1157227,0.4098351,-0.08827477,-0.4613445,29.67063,-56.51119,-0.7384825,29.36182,-57.46039,0.019,NEUTRAL
