sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.5627441,-0.7687988,-0.2412109,-0.3575268,-0.1257713,0.02619863,-51.57386,34.80899,-0.08741049,-51.46665,34.93082,0.019,-0.3793945,0.4729004,0.9118652,-0.2503209,-0.2396646,-0.03413743,25.56661,20.37967,0.4054719,25.5859,20.27168,0.019,0.4008789,0.2819824,0.185791,0.1604283,0.07087034,-0.06143546,33.11827,-49.38969,0.5159739,32.54605,-49.89035,0.019,NEUTRAL
-0.576416,-0.7695313,-0.2431641,-0.7697403,-0.09523702,0.07200015,-51.57375,34.82185,-0.08611448,-50.88987,35.53588,0.018,-0.3798828,0.46875,0.9143066,-0.02131319,-0.10226,0.2864733,25.56161,20.37609,0.4106284,25.33495,20.29079,0.018,0.4020996,0.2856445,0.1894531,0.6184437,0.1930077,0.2133737,33.12133,-49.38958,0.5198147,32.72585,-49.55477,0.018,NEUTRAL
-0.5612793,-0.7739258,-0.2407227,-0.2659237,-0.4311148,-0.2180762,-51.58167,34.81145,-0.09025793,-51.72223,34.70302,0.019,-0.3830566,0.4753418,0.9082031,0.1160914,0.2030835,-0.07993895,25.56745,20.38214,0.4091095,25.74557,20.49,0.019,0.4042969,0.2880859,0.1938477,0.4199703,-0.005465567,0.1981065,33.12116,-49.38873,0.5235787,32.72166,-49.34219,0.019,NEUTRAL
-0.5661621,-0.7722168,-0.2451172,0.1157558,-0.6601225,0.1025345,-51.57555,34.8025,-0.0884123,-51.37766,34.94605,0.018,-0.3808594,0.4802246,0.9191895,0.009221077,0.4473584,0.1032672,25.57155,20.3857,0.4109684,25.76441,20.16545,0.018,0.4018555,0.286377,0.1887207,0.3741689,0.2540765,0.5034499,33.12182,-49.38689,0.5326408,32.8239,-49.52051,0.018,NEUTRAL
-0.5661621,-0.7717285,-0.2458496,0.6806413,-0.3242446,0.07200015,-51.55831,34.79949,-0.08704431,-51.34679,34.95413,0.019,-0.3850098,0.4804688,0.9179688,-0.05184758,0.4778926,0.01166409,25.57446,20.39458,0.41119,25.76521,20.3847,0.019,0.4016113,0.2897949,0.189209,0.3131001,0.1930077,0.3660455,33.12791,-49.38049,0.5395957,33.13508,-49.24642,0.019,NEUTRAL
-0.5568848,-0.7724609,-0.2473145,0.1462901,-0.003633857,0.2552062,-51.55922,34.7929,-0.08245059,-51.73296,34.47316,0.018,-0.3835449,0.470459,0.9143066,-0.1281835,0.1114805,0.3170076,25.56839,20.39777,0.4168961,25.38407,20.45598,0.018,0.4025879,0.2856445,0.1896973,0.2367642,-0.2650075,0.3049767,33.12341,-49.38911,0.5450852,32.69388,-49.57796,0.018,NEUTRAL
-0.5656738,-0.7666016,-0.2487793,0.3294963,0.1490378,0.04146576,-51.54187,34.80226,-0.08133101,-51.12748,35.06366,0.027,-0.3959961,0.4836426,0.9118652,0.02448833,-0.04119134,0.07273281,25.57652,20.40851,0.4188599,25.94265,20.98921,0.027,0.4025879,0.2866211,0.192627,-0.09911346,-0.1428701,0.06070185,33.1125,-49.39265,0.5467242,32.70934,-49.37734,0.027,NEUTRAL
-0.5629883,-0.7683105,-0.2460938,0.2684275,-0.003633857,-0.1722747,-51.53304,34.80432,-0.08460423,-51.35036,34.90879,0.019,-0.3862305,0.4755859,0.9194336,0.1008241,-0.08699286,0.01166409,25.57679,20.40795,0.4190815,25.49608,20.46128,0.019,0.401123,0.2888184,0.1870117,-0.03804493,0.05560315,0.1065035,33.1121,-49.39131,0.5487478,33.12788,-49.37748,0.019,NEUTRAL
-0.5620117,-0.7683105,-0.2397461,0.1462901,0.1032363,0.02619863,-51.52991,34.80857,-0.08413266,-51.50594,34.92596,0.018,-0.3840332,0.4746094,0.9191895,-0.4640614,0.1114805,0.2712061,25.56655,20.40909,0.4239632,25.47432,20.36646,0.018,0.4001465,0.2878418,0.1879883,-0.2365181,0.05560315,-0.000366926,33.10703,-49.38915,0.5487411,33.06699,-49.33202,0.018,NEUTRAL
-0.5683594,-0.769043,-0.2355957,0.3294963,0.1490378,0.08726728,-51.51997,34.8201,-0.08247458,-51.33929,35.24627,0.019,-0.3808594,0.472168,0.9294434,-0.2961224,0.1725491,0.04219845,25.55325,20.40549,0.424765,25.17711,20.06889,0.019,0.4052734,0.2919922,0.1984863,-4.221251,0.08613748,0.06070185,33.02438,-49.37852,0.5498945,32.90478,-48.93821,0.019,NEUTRAL
-0.5600586,-0.7685547,-0.2470703,-0.296458,-0.1257713,-0.1417403,-51.52436,34.81638,-0.08516764,-51.46353,34.75097,0.019,-0.3852539,0.4768066,0.9187012,-0.265588,0.03514457,-0.07993895,25.54877,20.40635,0.4232461,25.57676,20.41542,0.019,0.4047852,0.284668,0.1855469,-0.3433883,0.1472062,0.1065035,33.00931,-49.38797,0.5519181,32.59053,-49.98803,0.019,NEUTRAL
-0.5666504,-0.7700195,-0.2412109,0.3294963,-0.1563057,0.2094047,-51.51501,34.81885,-0.08139835,-51.34756,35.07816,0.018,-0.3835449,0.4729004,0.9060059,-0.02131319,0.09621334,-0.06467178,25.55086,20.41133,0.422082,25.67196,20.57056,0.018,0.4050293,0.284668,0.1894531,-0.2975869,-0.1886716,-0.3362446,32.99352,-49.40008,0.5458657,32.48207,-49.82711,0.018,NEUTRAL
-0.5625,-0.7702637,-0.2438965,0.222626,0.1185035,-0.004335761,-51.51041,34.82148,-0.08147639,-51.48157,34.84571,0.018,-0.3894043,0.4716797,0.9179688,0.08555698,0.09621334,-0.3089466,25.54766,20.41824,0.416521,25.31551,20.67188,0.018,0.4030762,0.2880859,0.1853027,-0.2517853,0.009801626,-0.2141073,32.98919,-49.40475,0.5420118,32.99903,-49.642,0.018,NEUTRAL
-0.5617676,-0.770752,-0.2416992,0.2836947,0.3169768,0.1178017,-51.50632,34.8273,-0.07923817,-51.56961,34.81718,0.019,-0.3903809,0.4743652,0.9262695,0.2382288,0.01987743,-0.3852825,25.54642,20.42149,0.4092006,25.26375,20.56227,0.019,0.4025879,0.2907715,0.1943359,-0.9388084,-0.4329465,-0.3667791,32.97275,-49.40508,0.535043,33.04156,-49.0186,0.019,NEUTRAL
-0.5664063,-0.7683105,-0.2409668,-0.1285191,0.3169768,0.1788703,-51.50458,34.83912,-0.07583963,-51.29999,35.12352,0.019,-0.3862305,0.4782715,0.9174805,0.02448833,-0.1633286,-0.3700153,25.54919,20.41942,0.4021704,25.66204,20.47027,0.019,0.4016113,0.2871094,0.1831055,-0.6487317,-0.005465567,-0.6110539,32.96208,-49.41119,0.523433,33.04305,-49.70523,0.019,NEUTRAL
-0.5690918,-0.7695313,-0.2453613,-0.1132519,0.02690041,0.3315421,-51.49957,34.84617,-0.06987187,-51.15422,35.16785,0.018,-0.3894043,0.4719238,0.9196777,0.1008241,-0.3465348,-0.5990229,25.54583,20.41776,0.3913879,25.29206,20.642,0.018,0.4020996,0.2895508,0.1970215,-0.8777394,-0.3413434,-0.4889164,32.94513,-49.40788,0.5146325,32.88852,-48.94449,0.018,NEUTRAL
-0.5598145,-0.7719727,-0.2463379,-0.02164888,0.1490378,-0.08067167,-51.50218,34.84465,-0.07132396,-51.61101,34.63877,0.018,-0.3808594,0.4772949,0.916748,0.02448833,-0.5908096,-0.2784122,25.5489,20.40356,0.3863765,25.67816,20.22855,0.018,0.4018555,0.2844238,0.1650391,-0.9540753,0.4678168,-0.9316645,32.93366,-49.4256,0.4978625,33.21326,-50.70652,0.018,NEUTRAL
-0.5646973,-0.763916,-0.2485352,0.03941989,0.3475112,-0.1264732,-51.49289,34.85633,-0.07372695,-51.0742,35.10516,0.019,-0.3818359,0.4741211,0.9216309,0.0550226,-0.6671455,-0.09520615,25.54735,20.38755,0.3845676,25.41999,20.22447,0.019,0.4003906,0.284668,0.1911621,-1.564763,-0.1886716,-0.6110539,32.89953,-49.42906,0.4862525,32.68425,-49.42299,0.019,NEUTRAL
-0.5690918,-0.767334,-0.2436523,-0.03691602,0.164305,0.01093137,-51.48577,34.86721,-0.07353019,-51.10467,35.25528,0.018,-0.3818359,0.4753418,0.916748,-0.4793285,-0.453405,0.02693129,25.53951,20.37765,0.3850524,25.5781,20.29244,0.018,0.4038086,0.2880859,0.1821289,-1.351022,0.02506882,-0.07670283,32.87846,-49.43673,0.4848718,33.03733,-49.83442,0.018,NEUTRAL
-0.5654297,-0.7695313,-0.2463379,-0.7239389,-0.0494355,-0.2333434,-51.49531,34.86863,-0.07796371,-51.28869,34.98398,0.019,-0.3781738,0.4797363,0.9257813,0.2992974,-0.5602753,0.02693129,25.54685,20.35837,0.3855641,25.62776,19.9351,0.019,0.4050293,0.2873535,0.199707,-0.5113273,0.3609467,-0.1683059,32.86075,-49.42475,0.481674,32.46933,-49.17377,0.019,NEUTRAL
-0.5612793,-0.7734375,-0.2341309,0.9707175,-0.3547789,0.2552062,-51.48376,34.8603,-0.07311479,-51.82201,34.78261,0.019,-0.380127,0.4853516,0.9172363,0.02448833,-0.07172561,0.05746564,25.55738,20.35223,0.3866559,26.05077,20.11805,0.019,0.4025879,0.2856445,0.1938477,-0.6792665,0.7731605,-0.4583821,32.84269,-49.40961,0.4729648,32.58972,-49.38768,0.019,NEUTRAL
-0.5625,-0.7687988,-0.2429199,0.5279695,-0.3395118,0.1330688,-51.4737,34.85514,-0.07071955,-51.44608,34.90203,0.018,-0.3916016,0.4753418,0.90625,-0.3724583,-0.193863,0.1948702,25.55387,20.36057,0.3901636,25.71017,20.94022,0.018,0.4023438,0.2883301,0.1950684,-0.7556024,1.002168,-0.6415882,32.82881,-49.38639,0.4614162,32.81534,-49.13284,0.018,NEUTRAL
-0.5571289,-0.7695313,-0.2453613,-0.2506564,0.0574348,0.1025345,-51.4817,34.85099,-0.06887393,-51.65299,34.5968,0.018,-0.3859863,0.4777832,0.9086914,-0.4793285,-0.4992065,-3.515054,25.55082,20.35664,0.3268926,25.82433,20.60471,0.018,0.3964844,0.2900391,0.1948242,-1.137281,1.200641,-1.160672,32.81791,-49.34973,0.4405241,33.28674,-48.61218,0.018,NEUTRAL
-0.5595703,-0.7717285,-0.2358398,-0.1132519,0.3017097,-0.3096793,-51.49011,34.85406,-0.07444816,-51.80235,34.73858,0.018,-0.3837891,0.4743652,0.9121094,-0.3571911,-0.880886,0.698687,25.54573,20.34339,0.339469,25.61156,20.47078,0.018,0.3977051,0.2849121,0.1901855,-0.7098007,1.017435,-0.8553286,32.80652,-49.33,0.4251282,32.87433,-49.26053,0.018,NEUTRAL
-0.5483398,-0.767334,-0.2426758,-0.1437862,0.3017097,-0.1570075,-51.50286,34.84797,-0.0774313,-51.99383,34.26825,0.019,-0.3808594,0.4692383,0.9108887,-0.2197865,-0.712947,0.3170076,25.53913,20.33104,0.3454921,25.42041,20.39,0.019,0.3996582,0.2797852,0.1901855,-0.5571289,0.55942,-0.7026567,32.78598,-49.32804,0.4117777,32.29845,-49.75256,0.019,NEUTRAL
-0.5627441,-0.7631836,-0.2399902,-0.3269923,0.3017097,0.05673289,-51.50425,34.85878,-0.07641011,-51.28373,35.12277,0.018,-0.3903809,0.472168,0.9248047,-0.173985,-0.712947,0.02693129,25.5291,20.32393,0.3459769,25.19087,20.60408,0.018,0.4042969,0.2888184,0.1835938,-1.274686,0.3609467,-0.8705959,32.76862,-49.33016,0.396107,33.0419,-49.75253,0.018,NEUTRAL
-0.5556641,-0.7702637,-0.237793,-0.2506564,0.3627783,-0.202809,-51.51617,34.85958,-0.08006066,-51.87958,34.5783,0.018,-0.3815918,0.4677734,0.907959,0.08555698,-0.712947,0.02693129,25.52814,20.31459,0.3464617,25.40545,20.48604,0.018,0.3991699,0.2854004,0.1948242,-1.641098,0.7426261,-0.9927335,32.73874,-49.31281,0.3782378,32.72227,-49.1176,0.018,NEUTRAL
-0.5644531,-0.7709961,-0.236084,-0.00638175,0.1795722,-0.1112059,-51.51728,34.86559,-0.08217358,-51.5657,34.99302,0.019,-0.3789063,0.4719238,0.9211426,0.2534959,-0.4839394,0.08799997,25.52933,20.30144,0.3481337,25.35184,20.1074,0.019,0.3991699,0.2851563,0.1906738,-0.8014035,0.208275,-0.7331915,32.72516,-49.30918,0.3643071,32.80611,-49.32549,0.019,NEUTRAL
-0.5664063,-0.7714844,-0.2463379,0.4669008,-0.0494355,0.08726728,-51.50508,34.86678,-0.08060276,-51.319,34.96853,0.018,-0.3840332,0.4729004,0.9082031,0.03975546,-0.4686722,0.05746564,25.53188,20.29832,0.3491681,25.62171,20.55865,0.018,0.404541,0.2895508,0.1940918,-1.79377,0.8800306,-0.8247943,32.69572,-49.29245,0.3494608,32.835,-49.2492,0.018,NEUTRAL
-0.5651855,-0.7709961,-0.2412109,-0.4185953,0.3780454,-0.2791449,-51.51166,34.87603,-0.08590652,-51.44416,34.97737,0.019,-0.3874512,0.4724121,0.9216309,0.4825035,-0.4992065,0.01166409,25.53606,20.29328,0.3493897,25.29191,20.51148,0.019,0.4003906,0.2922363,0.1906738,-1.366289,0.7731605,-0.7637258,32.68404,-49.27077,0.3349501,33.38371,-48.92795,0.019,NEUTRAL
-0.5559082,-0.7663574,-0.2431641,0.1310229,0.5001829,-0.08067167,-51.5117,34.88055,-0.08735861,-51.62955,34.66073,0.018,-0.3789063,0.4787598,0.9199219,0.3603662,-0.4686722,-0.06467178,25.54565,20.28056,0.3482256,25.6975,20.0708,0.018,0.3991699,0.2844238,0.1987305,-1.152549,0.5441527,-0.5652523,32.66067,-49.25578,0.3247755,32.53213,-49.00159,0.018,NEUTRAL
-0.5620117,-0.7683105,-0.2492676,0.1157558,0.4543814,-0.004335761,-51.50608,34.88755,-0.08743666,-51.33284,34.82971,0.018,-0.3828125,0.4785156,0.9213867,0.009221077,-0.3465348,-0.2936794,25.54734,20.27363,0.3429394,25.6222,20.23968,0.018,0.3999023,0.2871094,0.1911621,-1.228885,0.1777406,-0.6873899,32.64444,-49.25196,0.3124025,32.933,-49.22129,0.018,NEUTRAL
-0.5603027,-0.7666016,-0.2463379,0.2989619,0.3933127,0.01093137,-51.49831,34.89376,-0.08722896,-51.39574,34.83206,0.019,-0.3764648,0.4763184,0.9211426,0.08555698,-0.5297409,-0.2478779,25.54956,20.25734,0.3382297,25.57869,19.95243,0.019,0.4023438,0.2890625,0.1894531,-1.442625,0.4372826,-0.5957866,32.62516,-49.24552,0.3010826,33.02356,-49.33729,0.019,NEUTRAL
-0.5600586,-0.7680664,-0.2380371,0.1004887,0.4849157,0.05673289,-51.49877,34.90158,-0.08620777,-51.60993,34.85712,0.018,-0.3815918,0.4750977,0.9121094,0.1924272,-0.4992065,-0.2784122,25.55527,20.25053,0.3332183,25.66525,20.35708,0.018,0.3986816,0.2841797,0.1918945,-1.503694,0.208275,-0.6873899,32.60036,-49.24297,0.2887095,32.71152,-49.30154,0.018,NEUTRAL
-0.5761719,-0.7658691,-0.2302246,-0.03691602,0.6070532,-0.01960289,-51.48923,34.93029,-0.08658022,-50.98749,35.77136,0.019,-0.3764648,0.4707031,0.9245605,0.1924272,-0.7587485,-0.2478779,25.55264,20.23027,0.3285086,25.24482,19.94397,0.019,0.3999023,0.2885742,0.1872559,-1.564763,-0.1734045,-0.8705959,32.58252,-49.24728,0.2721682,33.16519,-49.2971,0.019,NEUTRAL
-0.5593262,-0.7663574,-0.2429199,-0.4796641,0.6681218,-0.3249465,-51.49771,34.94002,-0.09242926,-51.49031,34.82766,0.018,-0.3769531,0.4755859,0.9145508,0.345099,-0.7282142,0.04219845,25.56123,20.21455,0.3292682,25.67747,20.08664,0.018,0.3984375,0.2858887,0.1906738,-1.274686,0.1472062,3.343145,32.56663,-49.24421,0.3323448,32.91214,-49.2232,0.018,NEUTRAL
-0.565918,-0.7631836,-0.2438965,-0.3269923,0.5307173,-0.08067167,-51.49514,34.95528,-0.09388134,-51.08064,35.23473,0.018,-0.3825684,0.4780273,0.9162598,0.3298318,-0.6976798,0.1032672,25.56998,20.20423,0.331127,25.70783,20.31363,0.018,0.3981934,0.2873535,0.1921387,-1.412091,0.9410993,-0.6110539,32.55081,-49.2235,0.3213458,33.02129,-49.0387,0.018,NEUTRAL
-0.5700684,-0.7746582,-0.2419434,0.314229,0.4085798,0.02619863,-51.48659,34.96549,-0.09338358,-51.36009,35.08551,0.019,-0.3813477,0.4743652,0.9174805,0.009221077,-0.5602753,0.2101374,25.56918,20.19501,0.3351196,25.52128,20.26498,0.019,0.3977051,0.2946777,0.1943359,-1.396823,0.7273588,-0.4889164,32.54684,-49.19366,0.3120564,33.65243,-48.40885,0.019,NEUTRAL
-0.5620117,-0.7683105,-0.2456055,-0.1132519,0.164305,0.02619863,-51.48685,34.96642,-0.092912,-51.39999,34.86708,0.018,-0.376709,0.4770508,0.911377,-0.08238196,-0.2701989,0.08799997,25.57264,20.1886,0.3367036,25.81511,20.11302,0.018,0.3974609,0.2822266,0.1896973,-0.9235411,0.5136185,-0.2599089,32.53267,-49.18974,0.3073781,32.65289,-49.45082,0.018,NEUTRAL
-0.5615234,-0.7717285,-0.2397461,-0.1895878,0.1490378,-0.1570075,-51.49365,34.96574,-0.09589514,-51.65027,34.79387,0.019,-0.373291,0.4775391,0.9169922,0.1008241,-0.2549317,0.04219845,25.57806,20.17714,0.3375053,25.74955,19.85245,0.019,0.3996582,0.2895508,0.1970215,-0.9846096,0.009801626,0.2744424,32.52402,-49.18119,0.3125925,33.01681,-48.7716,0.019,NEUTRAL
-0.560791,-0.7668457,-0.2446289,0.7875114,0.08796919,-0.4165495,-51.4782,34.96528,-0.103393,-51.4155,34.86509,0.018,-0.3837891,0.4760742,0.9326172,0.17716,-0.2549317,-0.09520615,25.57503,20.17168,0.3357916,25.27024,20.12916,0.018,0.4001465,0.2895508,0.1950684,-0.740335,0.1624734,-0.2599089,32.52131,-49.1726,0.3079141,33.04157,-48.89517,0.018,NEUTRAL
-0.5651855,-0.7736816,-0.2358398,0.6806413,-0.09523702,-0.4318166,-51.46935,34.96319,-0.1111657,-51.63618,34.94471,0.018,-0.387207,0.4763184,0.9101563,0.2534959,-0.2091302,0.1338015,25.58228,20.17761,0.3382,25.71401,20.65302,0.018,0.3994141,0.2895508,0.1911621,-0.8472052,0.2846107,-0.2904432,32.51955,-49.16453,0.3026861,33.18084,-49.01989,0.018,NEUTRAL
-0.5654297,-0.7712402,-0.2453613,0.4058321,0.255908,-0.05013728,-51.46017,34.96724,-0.1120682,-51.36835,34.93969,0.018,-0.3867188,0.4770508,0.9121094,0.17716,-0.2549317,0.1185343,25.588,20.18139,0.3403337,25.71207,20.59117,0.018,0.3972168,0.2880859,0.1987305,-1.137281,-0.06653428,-0.3209774,32.50846,-49.15475,0.2969085,32.96799,-48.6172,0.018,NEUTRAL
-0.5644531,-0.7646484,-0.2312012,-0.4796641,0.3475112,-0.1722747,-51.4683,34.97926,-0.1153414,-51.42026,35.24477,0.019,-0.380127,0.4741211,0.9157715,0.3298318,-0.3312676,0.04219845,25.59349,20.17629,0.3411354,25.55576,20.23471,0.019,0.3986816,0.28125,0.1906738,0.1604283,0.6815573,-0.1988401,32.51074,-49.15016,0.2931305,32.47311,-49.55947,0.019,NEUTRAL
-0.5756836,-0.7658691,-0.2294922,0.1004887,-0.07996976,-0.4012823,-51.45757,34.99337,-0.1225645,-51.02024,35.75547,0.018,-0.376709,0.4841309,0.9179688,0.2229615,-0.3007333,-0.2020764,25.60572,20.16646,0.337498,26.00813,19.95012,0.018,0.394043,0.2834473,0.1933594,-0.6792665,-0.2650075,-0.2904432,32.50561,-49.15086,0.2879026,32.85323,-48.95183,0.018,NEUTRAL
-0.5678711,-0.7719727,-0.2521973,0.4210993,-0.2479087,-0.06540442,-51.44439,34.98839,-0.1237418,-51.16971,34.96286,0.018,-0.375,0.4753418,0.9125977,0.1313585,-0.10226,-0.09520615,25.6104,20.1618,0.3357843,25.72375,20.02383,0.018,0.3950195,0.2888184,0.199707,-0.4502587,-0.05126709,-0.1072371,32.51004,-49.13606,0.2859723,33.12452,-48.36557,0.018,NEUTRAL
-0.5690918,-0.7697754,-0.2451172,0.1920916,-0.03416824,0.1178017,-51.43546,34.99127,-0.1216214,-51.16747,35.16256,0.018,-0.3752441,0.4790039,0.9145508,-0.52513,0.4626255,-0.003603071,25.60598,20.16622,0.3357195,25.85283,19.97459,0.018,0.3942871,0.2841797,0.1936035,-1.122015,-0.3413434,0.2439079,32.49808,-49.13753,0.2903626,32.9012,-48.90805,0.018,NEUTRAL
-0.5637207,-0.7666016,-0.2502441,0.3752978,-0.2937103,-0.3402136,-51.4234,34.98508,-0.1280854,-51.18163,34.9554,0.019,-0.3757324,0.4755859,0.9179688,0.0550226,0.3557553,-0.3242137,25.60722,20.16897,0.3295594,25.61658,19.97265,0.019,0.3967285,0.286377,0.1848145,0.389436,-0.1276029,0.8393278,32.51933,-49.14383,0.3063098,33.19794,-49.33371,0.019,NEUTRAL
-0.5644531,-0.7719727,-0.2492676,0.2531604,-0.4921836,-0.08067167,-51.418,34.97379,-0.1294568,-51.36443,34.83053,0.017,-0.3935547,0.4736328,0.9267578,0.5588394,-0.02592409,0.04219845,25.60824,20.17943,0.3302768,25.19258,20.71346,0.017,0.4038086,0.2873535,0.1936035,0.2672987,0.3151451,-0.03090119,32.52714,-49.14307,0.3057845,32.68709,-49.3687,0.017,NEUTRAL
-0.5656738,-0.7675781,-0.2419434,0.8791145,-0.2326416,0.1330688,-51.399,34.97203,-0.1269285,-51.28652,35.10222,0.019,-0.3903809,0.486084,0.9147949,0.07028985,0.03514457,0.04219845,25.61829,20.18947,0.3310786,26.04562,20.64867,0.019,0.4025879,0.2871094,0.197998,0.1756957,0.7731605,-0.09196997,32.53221,-49.12777,0.3040371,32.61725,-49.0976,0.019,NEUTRAL
-0.5664063,-0.767334,-0.2392578,-0.1895878,0.0574348,0.02619863,-51.40026,34.97704,-0.126457,-51.29473,35.17186,0.018,-0.3825684,0.4816895,0.9177246,-0.02131319,-0.5144737,0.2254045,25.62252,20.1818,0.3351358,25.84854,20.25969,0.018,0.4018555,0.2878418,0.2043457,-0.0685792,0.9716337,-0.6110539,32.5315,-49.10213,0.2930381,32.55721,-48.70298,0.018,NEUTRAL
