xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,State_S2
-0.3686523,-0.8725586,0.4541016,-2.024504,0.0,0.06086259,-56.08864,20.6883,-63.6374,-56.16478,20.545,-64.38719,-0.2060547,-0.2509766,-0.3405762,-0.1672597,0.0,-0.4585342,-32.03764,25.88248,-136.867,-32.23149,25.96866,-136.3646,LR.png
-0.3723145,-0.878418,0.4570313,-1.703893,-0.5615954,-0.06127481,-56.11295,20.67895,-63.65357,-56.13528,20.60622,-64.40387,-0.2106934,-0.248291,-0.3413086,0.1838853,0.2583054,-0.5654044,-32.02935,25.89919,-136.8649,-31.75839,26.52814,-136.346,LR.png
-0.3764648,-0.8664551,0.4587402,-1.200076,-0.8364046,0.2746031,-56.12018,20.6732,-63.65845,-55.59263,21.00632,-64.09924,-0.206543,-0.2434082,-0.3432617,-0.02985501,-0.7951298,-0.5959387,-32.01485,25.89239,-136.8779,-31.28259,26.14315,-137.0775,LR.png
-0.3713379,-0.8764648,0.4667969,-1.50542,-0.2409847,0.0,-56.13516,20.66626,-63.66282,-55.76257,20.50317,-63.877,-0.2084961,-0.2509766,-0.3461914,0.3670917,0.2430381,-0.5043359,-32.00636,25.89775,-136.8811,-31.84164,25.99393,-136.6958,LR.png
-0.3757324,-0.8666992,0.4638672,-1.368015,-0.2562519,0.2135344,-56.14008,20.66778,-63.66356,-55.44244,20.91787,-63.84654,-0.1994629,-0.2458496,-0.3422852,0.3823588,0.05983204,-0.4432673,-31.99706,25.88724,-136.8947,-31.82283,25.32833,-137.2336,LR.png
-0.3737793,-0.8840332,0.4743652,-1.429084,-0.05777865,0.06086259,-56.1515,20.66224,-63.66339,-55.66087,20.43356,-63.7,-0.199707,-0.2512207,-0.3435059,0.4739618,0.5483816,-0.6570077,-31.99622,25.88035,-136.9054,-32.30337,25.13934,-136.9462,LR.png
-0.3881836,-0.8759766,0.458252,-1.459618,-0.7906031,0.1982672,-56.16124,20.66614,-63.676,-55.56556,21.43795,-64.43936,-0.2038574,-0.253418,-0.3432617,0.01594663,-0.07757253,-0.7028093,-32.00418,25.87235,-136.9086,-32.40587,25.53775,-136.5446,LR.png
-0.3823242,-0.8754883,0.4567871,-1.337481,-0.607397,0.4120076,-56.17305,20.66718,-63.68533,-55.76904,21.16482,-64.44534,-0.1877441,-0.2529297,-0.3486328,-0.197794,-1.253145,-0.3821983,-32.01838,25.80752,-136.934,-32.56876,23.55172,-137.9018,LR.png
-0.3803711,-0.8818359,0.4616699,-1.230611,-0.7295343,0.7478855,-56.18467,20.66139,-63.68714,-55.84951,20.91376,-64.32552,-0.2019043,-0.2561035,-0.3444824,-0.9916873,-1.665359,-0.4738016,-32.0461,25.7707,-136.9337,-32.67592,25.19057,-136.5685,LR.png
-0.3796387,-0.8811035,0.4560547,-1.032137,0.0,0.9768932,-56.19698,20.66695,-63.69056,-56.04123,20.93929,-64.57598,-0.2060547,-0.2502441,-0.3374023,-1.159626,-2.382916,-0.8096795,-32.06775,25.74517,-136.9291,-32.33276,26.12885,-136.1466,LR.png
-0.373291,-0.8710938,0.4665527,-1.154275,-0.5005267,0.0,-56.19992,20.66063,-63.69253,-55.55259,20.6946,-63.78916,-0.2116699,-0.2475586,-0.3569336,-1.816114,-2.550855,-0.8860154,-32.06946,25.71236,-136.9559,-30.81861,25.97955,-137.6185,LR.png
-0.3725586,-0.8691406,0.4682617,-1.520687,-0.1188473,0.0,-56.20734,20.65917,-63.6918,-55.45325,20.67489,-63.65594,-0.2067871,-0.251709,-0.3337402,-1.800848,-2.230244,-0.6722746,-32.10783,25.69175,-136.9405,-32.66455,26.32084,-135.6934,LR.png
-0.3723145,-0.8754883,0.4682617,-1.841298,0.3697023,0.0,-56.22335,20.66254,-63.69384,-55.65451,20.55585,-63.79362,-0.2106934,-0.2355957,-0.3337402,-1.617641,-1.329481,-1.267694,-32.10614,25.70402,-136.9515,-30.83402,27.28238,-136.5581,LR.png
-0.3747559,-0.8759766,0.4619141,-1.71916,-0.07304579,1.419641,-56.2406,20.66277,-63.6818,-55.82222,20.72792,-64.13543,-0.2089844,-0.2514648,-0.3398438,-1.403901,-1.146275,-1.450901,-32.12774,25.7003,-136.9545,-32.22334,26.30457,-136.1061,LR.png
-0.3701172,-0.8806152,0.4550781,-1.856565,0.4918396,1.175366,-56.26791,20.66576,-63.68257,-56.33206,20.47482,-64.52662,-0.2102051,-0.2548828,-0.3540039,-0.8084807,-0.8409313,-1.481435,-32.13863,25.68191,-136.9883,-31.76097,25.72865,-136.9769,LR.png
-0.3591309,-0.8847656,0.4584961,-1.826031,0.0,1.083763,-56.3166,20.64882,-63.67152,-56.6448,19.81861,-64.35136,-0.2055664,-0.2561035,-0.3449707,-0.3351984,-0.810397,-1.191359,-32.15134,25.66774,-136.9943,-32.52761,25.56914,-136.4097,LR.png
-0.3669434,-0.8881836,0.4621582,-1.764962,1.026191,0.9921603,-56.34421,20.65347,-63.66983,-56.3996,20.12752,-64.31641,-0.2097168,-0.253418,-0.3352051,0.01594663,0.6857863,-0.3669312,-32.1612,25.69492,-136.9706,-32.65624,26.52226,-135.5404,LR.png
-0.371582,-0.8886719,0.465332,-1.993969,1.911687,0.6562824,-56.37012,20.67502,-63.67109,-56.1744,20.32575,-64.215,-0.2070313,-0.2529297,-0.3344727,0.2907557,1.052198,0.0147481,-32.1688,25.72097,-136.9442,-32.74078,26.27593,-135.6598,LR.png
-0.3654785,-0.8857422,0.463623,-1.749695,2.308634,0.5646794,-56.39305,20.69482,-63.67352,-56.31612,20.08103,-64.17966,-0.2072754,-0.2519531,-0.3408203,0.5655649,1.479679,-0.01578617,-32.16266,25.74952,-136.9305,-32.27729,26.06065,-136.2507,LR.png
-0.3754883,-0.8840332,0.4575195,-1.337481,2.049092,0.4730763,-56.40879,20.72439,-63.68368,-56.19705,20.66749,-64.52926,-0.204834,-0.2526855,-0.3398438,0.7945726,1.265939,0.2132213,-32.15751,25.76938,-136.9139,-32.48928,25.81216,-136.2544,LR.png
-0.3752441,-0.8786621,0.4526367,-1.184809,2.415504,0.2746031,-56.42226,20.7612,-63.69898,-56.21173,20.78924,-64.65076,-0.2067871,-0.2497559,-0.3457031,0.8861756,1.189603,0.6712368,-32.13732,25.78882,-136.9024,-31.79908,25.86711,-136.834,LR.png
-0.3747559,-0.8791504,0.456543,-1.276412,2.217031,-0.04600763,-56.43468,20.793,-63.715,-56.10491,20.72176,-64.46577,-0.2038574,-0.2507324,-0.3500977,0.0,1.678153,0.8086412,-32.12964,25.80273,-136.8991,-31.75343,25.33299,-137.2923,LR.png
-0.3762207,-0.8840332,0.4470215,-1.306947,1.881153,-0.2902825,-56.4547,20.81886,-63.74565,-56.53876,20.79578,-65.04839,-0.2023926,-0.248291,-0.3356934,1.084649,1.891893,0.8239083,-32.11812,25.8317,-136.8758,-32.35093,25.86076,-136.3416,LR.png
-0.3815918,-0.8776855,0.4597168,-1.368015,1.728481,-0.4734885,-56.46084,20.84916,-63.76455,-55.75626,21.06357,-64.3428,-0.2016602,-0.2495117,-0.3442383,1.878542,2.533115,0.5490992,-32.08858,25.85982,-136.8706,-32.02226,25.37603,-137.017,LR.png
-0.3813477,-0.8776855,0.447998,-1.215344,1.606344,-0.6414275,-56.47279,20.87892,-63.79695,-56.16542,21.15612,-64.91331,-0.2006836,-0.2653809,-0.3432617,1.496863,1.968229,0.7170382,-32.10067,25.86607,-136.8412,-33.72,24.82186,-135.8937,LR.png
-0.3813477,-0.8764648,0.4538574,-1.276412,1.316267,-0.946771,-56.4794,20.9019,-63.82601,-55.92738,21.12498,-64.60027,-0.1960449,-0.2514648,-0.3305664,1.008313,0.8995267,0.5643663,-32.10777,25.86732,-136.8167,-33.19664,25.26772,-136.0332,LR.png
-0.3740234,-0.8725586,0.4519043,-0.9710688,1.133061,-0.8246336,-56.48583,20.91729,-63.8525,-56.08757,20.83844,-64.54471,-0.1972656,-0.2514648,-0.3422852,0.9472442,0.8995267,0.6559694,-32.10124,25.86145,-136.81,-32.47766,24.9126,-136.9624,LR.png
-0.3723145,-0.876709,0.4423828,-1.429084,1.117794,-0.504023,-56.50901,20.93065,-63.88462,-56.59446,20.7637,-65.08754,-0.1994629,-0.2512207,-0.3461914,0.0,1.571282,-0.01578617,-32.10243,25.86579,-136.8177,-32.16051,25.00056,-137.1822,LR.png
-0.3803711,-0.8835449,0.4423828,-1.322214,0.262832,-0.1986794,-56.52822,20.93672,-63.91571,-56.5623,21.05419,-65.30302,-0.1977539,-0.25,-0.3466797,0.0,1.265939,0.2284887,-32.10163,25.86366,-136.826,-32.0624,24.82857,-137.4027,LR.png
-0.3874512,-0.885498,0.4494629,-1.093206,0.04909158,-0.4734885,-56.53717,20.94499,-63.94558,-56.17228,21.31412,-65.06081,-0.2050781,-0.255127,-0.3395996,0.0,0.7773893,0.1368854,-32.11449,25.87325,-136.8085,-32.74485,25.7719,-136.0537,LR.png
-0.3815918,-0.8833008,0.4528809,-0.3603816,-0.08831299,-0.4734885,-56.53492,20.94535,-63.96952,-56.16005,21.02794,-64.79498,-0.201416,-0.2529297,-0.3469238,0.5960991,-0.2302443,0.4880307,-32.10807,25.85506,-136.8055,-32.23164,25.13285,-137.0161,LR.png
-0.3830566,-0.885498,0.4536133,-0.07030535,0.003290057,-0.2292137,-56.52843,20.94764,-63.98988,-56.15866,21.05727,-64.81882,-0.1999512,-0.2512207,-0.3422852,0.1380839,-0.5813893,0.7323053,-32.11116,25.83376,-136.7952,-32.36416,25.21739,-136.8309,LR.png
-0.3847656,-0.8745117,0.442627,0.1587023,0.07962596,0.0,-56.51858,20.95852,-64.01293,-56.15256,21.43293,-65.14251,-0.2043457,-0.2492676,-0.348877,-0.197794,-1.069939,0.8239083,-32.10474,25.81203,-136.7934,-31.65446,25.48146,-137.2656,LR.png
-0.3791504,-0.8791504,0.454834,-0.3603816,-0.2104504,0.09139694,-56.51392,20.95564,-64.02321,-56.03832,20.95898,-64.58946,-0.2038574,-0.2363281,-0.3398438,0.1075497,-1.314214,0.182687,-32.07726,25.80086,-136.8035,-30.80933,26.21946,-137.4364,LR.png
-0.3852539,-0.880127,0.4577637,-0.2077099,-0.5463283,0.1219313,-56.50255,20.95296,-64.03143,-55.7924,21.22317,-64.52388,-0.2060547,-0.2512207,-0.3371582,0.06174803,-1.207344,-0.0005190372,-32.08375,25.78926,-136.7886,-32.44736,26.10802,-136.0593,LR.png
-0.3793945,-0.8818359,0.4499512,-0.3451145,-0.7142672,0.2746031,-56.50317,20.94277,-64.0445,-56.28008,20.96826,-64.88725,-0.2070313,-0.253418,-0.3415527,0.1380839,-1.054672,0.1674199,-32.08808,25.77813,-136.7751,-32.395,25.95637,-136.2265,LR.png
-0.3764648,-0.880127,0.4621582,-0.2535114,-0.3020534,0.3662061,-56.49441,20.9346,-64.04317,-55.89138,20.74184,-64.22912,-0.204834,-0.25,-0.3378906,0.0006792545,-0.810397,0.03001523,-32.09274,25.77028,-136.7646,-32.32172,25.98123,-136.2732,LR.png
-0.378418,-0.878418,0.4523926,-0.3298473,-0.2104504,0.6104809,-56.4918,20.93194,-64.04707,-56.12142,20.95624,-64.68652,-0.2050781,-0.25,-0.34375,-0.4573359,0.0,-0.04632068,-32.09736,25.77,-136.765,-31.9876,25.75659,-136.7513,LR.png
-0.3830566,-0.8735352,0.4543457,-0.6657251,-0.4547252,0.534145,-56.48719,20.93178,-64.04887,-55.77216,21.25786,-64.52981,-0.2060547,-0.2526855,-0.3479004,-0.640542,-1.00887,-0.4738016,-32.10488,25.75187,-136.7738,-32.00245,25.60452,-136.857,LR.png
-0.3840332,-0.8818359,0.4511719,-0.9863358,-0.7600687,0.534145,-56.49402,20.92579,-64.05744,-56.1038,21.19114,-64.86981,-0.2080078,-0.2480469,-0.3415527,-0.6710763,-1.11574,-0.4432673,-32.10818,25.74617,-136.7752,-31.80973,26.23265,-136.5355,LR.png
-0.3759766,-0.8706055,0.4526367,-0.8489313,-0.9280076,0.7173512,-56.49472,20.91385,-64.05614,-55.94623,20.96505,-64.4847,-0.2089844,-0.2514648,-0.3430176,-0.7168779,-1.314214,0.0,-32.11753,25.73528,-136.7671,-32.04882,26.16765,-136.3721,LR.png
-0.3779297,-0.8737793,0.4519043,-0.8489313,-0.9432748,0.6868168,-56.49754,20.90202,-64.05707,-56.01187,21.01596,-64.60701,-0.2072754,-0.2490234,-0.3308105,-0.8390155,-1.451618,-0.6722746,-32.13736,25.7325,-136.7529,-32.53362,26.59204,-135.5959,LR.png
-0.3774414,-0.8720703,0.4558105,-0.8183969,-0.8058702,0.7631527,-56.49559,20.89264,-64.05294,-55.83867,20.98561,-64.37408,-0.2053223,-0.2468262,-0.3405762,0.0,-1.253145,-0.5959387,-32.13115,25.71982,-136.7604,-31.82644,26.01932,-136.6894,LR.png
-0.3789063,-0.8791504,0.4550781,-0.9863358,0.0,0.0,-56.50092,20.89367,-64.06339,-56.03691,20.94449,-64.5753,-0.2092285,-0.2475586,-0.3410645,0.0,-1.818031,-0.4127328,-32.12342,25.70675,-136.7604,-31.74509,26.4027,-136.4581,LR.png
-0.3806152,-0.8820801,0.454834,-0.9099999,0.0,0.8547558,-56.50596,20.89545,-64.06285,-56.08456,20.98253,-64.66511,-0.2106934,-0.2497559,-0.3330078,0.0,-1.98597,-0.5654044,-32.12828,25.7023,-136.7438,-32.36637,26.84663,-135.5429,LR.png
-0.3808594,-0.8764648,0.4553223,-1.032137,0.0,0.8242214,-56.50783,20.89929,-64.06077,-55.89112,21.08717,-64.52412,-0.2092285,-0.2519531,-0.3288574,-0.9306183,-1.146275,-0.5196033,-32.15697,25.70731,-136.719,-32.87896,26.79568,-135.1184,LR.png
-0.3684082,-0.8842773,0.4545898,-1.200076,0.0,0.9158244,-56.52546,20.88792,-64.05836,-56.50724,20.33101,-64.61362,-0.208252,-0.2485352,-0.3325195,-0.8390155,-1.146275,0.0,-32.17321,25.70913,-136.699,-32.35236,26.64045,-135.7213,LR.png
-0.3720703,-0.8825684,0.447998,-1.39855,-0.347855,0.8700229,-56.54713,20.87709,-64.06305,-56.58147,20.60219,-64.93258,-0.2114258,-0.251709,-0.3322754,-0.640542,-1.482153,-0.5196033,-32.19021,25.71249,-136.6783,-32.58343,26.89404,-135.308,LR.png
-0.3701172,-0.8818359,0.4365234,-1.673359,0.0,0.793687,-56.57948,20.87182,-64.08022,-57.01647,20.61372,-65.46599,-0.2062988,-0.2475586,-0.342041,0.5502977,0.07509923,-0.5654044,-32.1741,25.72014,-136.6872,-31.78923,26.03989,-136.7066,LR.png
-0.3847656,-0.8774414,0.4472656,-2.329847,1.026191,0.3509389,-56.6038,20.89627,-64.09297,-56.08307,21.33961,-64.97553,-0.2041016,-0.2497559,-0.3449707,1.573198,1.189603,-0.7944121,-32.14603,25.73533,-136.7036,-31.92709,25.60536,-136.9241,LR.png
-0.3937988,-0.8896484,0.4382324,-6.726794,1.316267,-0.4887558,-56.70031,20.93083,-64.13333,-56.48532,21.65724,-65.75153,-0.1987305,-0.2561035,-0.3518066,3.237321,2.181969,-1.206626,-32.10288,25.74362,-136.7341,-32.36778,24.54582,-137.3416,LR.png
-0.3959961,-0.9042969,0.4482422,-3.337481,1.728481,-1.786466,-56.74575,20.96608,-64.18851,-56.51906,21.42254,-65.5794,-0.2016602,-0.265625,-0.3452148,4.382359,2.777389,-1.634107,-32.07269,25.7637,-136.7416,-33.59985,24.84269,-135.9887,LR.png
-0.4018555,-0.9052734,0.4499512,-3.39855,1.117794,-1.984939,-56.78387,20.99566,-64.24333,-56.32036,21.67838,-65.56837,-0.1884766,-0.2612305,-0.3342285,7.496862,0.2735725,-1.282962,-32.00598,25.73157,-136.7468,-34.24722,23.95582,-136.0564,LR.png
-0.3818359,-0.887207,0.4418945,-3.154274,-1.218084,-1.679595,-56.82746,20.97921,-64.29147,-56.64475,21.06866,-65.41581,-0.2080078,-0.2548828,-0.3310547,2.199152,-1.161542,-1.420366,-31.99554,25.72919,-136.7363,-33.10071,26.46672,-135.1795,LR.png
-0.3706055,-0.888916,0.4587402,-2.787863,-2.897473,-1.755931,-56.86066,20.92362,-64.32205,-56.4383,20.32925,-64.53027,-0.2141113,-0.2580566,-0.3395996,2.397626,-2.550855,-2.412733,-31.97739,25.71274,-136.742,-32.7326,26.65635,-135.3636,LR.png
-0.3540039,-0.8769531,0.4523926,-1.993969,-1.798237,-2.183412,-56.88627,20.87519,-64.35427,-56.7737,19.73554,-64.43525,-0.2202148,-0.2575684,-0.3273926,3.481595,-0.993603,-3.053954,-31.94939,25.74114,-136.7323,-33.13622,27.86286,-134.0127,LR.png
-0.3532715,-0.8867188,0.4501953,-1.703893,0.2170305,-2.931504,-56.91686,20.85202,-64.40526,-57.16329,19.55709,-64.74883,-0.2128906,-0.2624512,-0.3369141,4.244954,0.7010534,-2.977618,-31.91532,25.76653,-136.7397,-33.36622,26.49567,-134.9129,LR.png
-0.3728027,-0.8764648,0.4511719,-1.261145,2.094893,-2.794099,-56.92239,20.88009,-64.45129,-56.26662,20.71579,-64.6534,-0.2141113,-0.2526855,-0.3408203,3.786939,2.120901,-1.863114,-31.86376,25.81794,-136.7487,-32.12053,26.77795,-135.8201,LR.png
-0.3581543,-0.8798828,0.4526367,-0.8031298,3.178863,-2.320817,-56.93046,20.90718,-64.48685,-56.73548,19.89831,-64.52369,-0.2072754,-0.2495117,-0.3366699,3.420527,2.28884,-0.687542,-31.82467,25.85935,-136.7444,-32.25601,26.31847,-136.0655,LR.png
-0.3659668,-0.8779297,0.4458008,0.0,4.262832,-1.893336,-56.92578,20.95531,-64.52085,-56.69619,20.38904,-64.88774,-0.2033691,-0.2653809,-0.3354492,3.267855,2.731588,0.091084,-31.82171,25.89091,-136.7101,-34.07856,25.42927,-135.0945,LR.png
-0.3671875,-0.8815918,0.4421387,0.0,4.00329,-1.557458,-56.92524,21.00346,-64.55647,-56.89879,20.42062,-65.15723,-0.2016602,-0.2553711,-0.3408203,3.359458,2.059832,1.113985,-31.79222,25.91013,-136.6861,-32.81625,25.33827,-136.3265,LR.png
-0.3725586,-0.8825684,0.4421387,-0.131374,4.033824,-1.32845,-56.92408,21.05624,-64.58938,-56.77098,20.67742,-65.22517,-0.2001953,-0.2561035,-0.3305664,3.328924,1.31174,1.587267,-31.78134,25.92158,-136.6402,-33.53199,25.58256,-135.4808,LR.png
-0.3666992,-0.8747559,0.4589844,0.2655725,4.201764,-1.191046,-56.90425,21.10007,-64.59749,-56.11488,20.36524,-64.17757,-0.2036133,-0.253418,-0.3376465,2.336557,0.01403052,2.014748,-31.76596,25.91831,-136.5995,-32.72974,25.7482,-136.086,LR.png
-0.3613281,-0.8654785,0.4558105,0.7541222,4.201764,-0.9773054,-56.87701,21.14531,-64.6015,-56.09651,20.27383,-64.0801,-0.2053223,-0.2531738,-0.3378906,1.710603,-0.123374,1.46513,-31.75982,25.91692,-136.5679,-32.63251,25.93346,-136.029,LR.png
-0.3815918,-0.8793945,0.4411621,-0.131374,2.736115,-0.5650916,-56.87015,21.18392,-64.62298,-56.44389,21.19909,-65.2878,-0.2043457,-0.2590332,-0.3395996,1.603733,0.1819695,1.251389,-31.7644,25.91262,-136.5347,-33.16718,25.56804,-135.8272,LR.png
-0.3759766,-0.8830566,0.467041,-0.4214504,2.70558,-0.5345572,-56.85543,21.21251,-64.61941,-55.82457,20.62478,-64.05149,-0.2016602,-0.2519531,-0.338623,1.573198,0.7010534,0.9765801,-31.75778,25.91543,-136.5172,-32.58982,25.53775,-136.3776,LR.png
-0.3791504,-0.8747559,0.4492188,-0.6199236,2.522374,-0.4429542,-56.84941,21.24704,-64.62895,-56.09884,21.08497,-64.7711,-0.2028809,-0.2575684,-0.3354492,1.649534,1.479679,0.4269619,-31.7661,25.92997,-136.4941,-33.30545,25.62732,-135.6542,LR.png
-0.3845215,-0.8752441,0.4472656,-0.7725954,2.476573,-0.4582213,-56.8435,21.28339,-64.6412,-56.02369,21.36593,-64.92708,-0.2033691,-0.2558594,-0.3383789,1.115183,1.327008,0.2742901,-31.76458,25.95353,-136.4779,-32.94685,25.61274,-135.9939,LR.png
-0.3830566,-0.8725586,0.4377441,-0.6962595,1.468939,-0.2750153,-56.84855,21.31933,-64.66113,-56.31107,21.4247,-65.32771,-0.204834,-0.2568359,-0.3349609,1.344191,0.7163206,-0.687542,-31.77334,25.96272,-136.4696,-33.19061,25.88638,-135.5567,LR.png
-0.3779297,-0.8771973,0.4438477,-0.8183969,1.056725,-0.1070763,-56.85147,21.32904,-64.67101,-56.39355,21.02818,-65.07616,-0.1965332,-0.2573242,-0.3408203,1.695336,0.0,-0.8249464,-31.7767,25.93771,-136.4817,-33.18712,24.71227,-136.4677,LR.png
-0.3850098,-0.8779297,0.4353027,-1.474885,1.133061,-0.03074045,-56.86608,21.34811,-64.68961,-56.49779,21.44976,-65.578,-0.1940918,-0.2519531,-0.3422852,1.374725,0.0,0.0,-31.77359,25.90985,-136.4941,-32.63189,24.54468,-137.1024,LR.png
-0.3845215,-0.8781738,0.4282227,-1.673359,0.04909158,0.4730763,-56.88857,21.35153,-64.70747,-56.76044,21.48293,-65.93041,-0.1994629,-0.2565918,-0.3344727,1.069382,0.1514351,-1.084488,-31.79106,25.90016,-136.4956,-33.38037,25.32146,-135.823,LR.png
-0.3955078,-0.8796387,0.4360352,-1.963435,-0.2409847,0.8089542,-56.9019,21.36003,-64.71567,-56.20806,21.94194,-65.67222,-0.2023926,-0.2595215,-0.3444824,0.5044961,-0.9630688,-1.23716,-31.80793,25.87078,-136.51,-33.00588,25.13887,-136.3073,LR.png
-0.3818359,-0.8776855,0.4538574,-1.948168,-0.6379313,0.7631527,-56.9115,21.34602,-64.70275,-55.95029,21.12848,-64.63075,-0.2028809,-0.2580566,-0.3413086,0.5960991,-0.7951298,-2.015786,-31.82343,25.84904,-136.5318,-33.02095,25.36793,-136.1165,LR.png
-0.387207,-0.8835449,0.4306641,-2.528321,-1.721901,1.175366,-56.94556,21.32382,-64.71026,-56.75632,21.50133,-65.94218,-0.1994629,-0.2609863,-0.3356934,0.2907557,-0.8867329,-1.969985,-31.85813,25.82251,-136.5406,-33.75763,25.13091,-135.6222,LR.png
-0.3803711,-0.8847656,0.4353027,-2.696259,-2.500527,1.557046,-56.98046,21.28492,-64.70824,-56.8408,21.09419,-65.67713,-0.2009277,-0.2548828,-0.3410645,-0.1061909,-1.527954,-2.489069,-31.87806,25.78885,-136.5748,-32.777,25.26276,-136.4207,LR.png
-0.3874512,-0.8820801,0.4287109,-2.42145,-2.088313,1.450176,-57.01187,21.25966,-64.71299,-56.77119,21.55692,-66.01154,-0.1965332,-0.2590332,-0.3552246,-0.3962674,-1.772229,-2.733344,-31.89713,25.72875,-136.6341,-32.54046,24.08621,-137.5309,LR.png
-0.378418,-0.8823242,0.4343262,-2.528321,-2.48526,1.969259,-57.04601,21.21886,-64.70294,-56.86014,21.04642,-65.65803,-0.1987305,-0.2568359,-0.3432617,-0.8542824,-2.41345,-3.069221,-31.9294,25.67846,-136.6753,-32.9243,24.87024,-136.5879,LR.png
-0.3850098,-0.8830566,0.4240723,-2.345115,-2.714267,1.679183,-57.07789,21.18636,-64.71066,-57.0315,21.45609,-66.24037,-0.203125,-0.2617188,-0.3359375,-1.220695,-2.520321,-3.008152,-31.98256,25.63785,-136.694,-33.69039,25.50039,-135.3986,LR.png
-0.3896484,-0.8864746,0.4338379,-2.116107,-2.897473,1.663916,-57.1007,21.15093,-64.70931,-56.66274,21.54431,-65.86633,-0.2067871,-0.263916,-0.340332,-1.556572,-3.100473,-2.962351,-32.03493,25.59552,-136.7093,-33.53336,25.64803,-135.4284,LR.png
-0.376709,-0.8881836,0.4428711,-2.222977,-2.714267,1.69445,-57.125,21.10637,-64.69874,-56.79074,20.78504,-65.34282,-0.2099609,-0.2661133,-0.3364258,-1.831382,-3.253145,-2.931817,-32.09842,25.5574,-136.7139,-33.86324,26.08063,-134.7843,LR.png
-0.3735352,-0.8896484,0.4477539,-1.917634,-2.164649,1.816588,-57.14584,21.06359,-64.68018,-56.75781,20.55837,-65.10638,-0.2053223,-0.2646484,-0.3383789,-1.831382,-2.917267,-2.840214,-32.15874,25.51428,-136.7272,-33.76835,25.54595,-135.2912,LR.png
-0.3815918,-0.892334,0.440918,-2.131374,-2.027244,1.648649,-57.17099,21.03204,-64.67368,-56.83661,20.97606,-65.56676,-0.2055664,-0.2629395,-0.3457031,-1.632908,-2.138641,-2.870748,-32.20146,25.48121,-136.7522,-33.1745,25.32767,-136.0071,LR.png
-0.373291,-0.8981934,0.4360352,-1.887099,-1.447092,1.358572,-57.20184,21.00153,-64.67865,-57.41908,20.49952,-65.85405,-0.2028809,-0.2585449,-0.3459473,-0.6252747,-0.8714657,-2.901282,-32.2228,25.46202,-136.7892,-32.80874,25.16208,-136.4694,LR.png
-0.3771973,-0.8945313,0.4406738,-1.810763,-1.309687,0.9921603,-57.22519,20.97664,-64.6822,-57.03849,20.71971,-65.58548,-0.2011719,-0.2617188,-0.3395996,-0.09092379,-0.6577252,-2.687542,-32.25061,25.44583,-136.8091,-33.54683,25.13635,-135.8126,LR.png
-0.3789063,-0.892334,0.4291992,-1.261145,-1.721901,0.8852901,-57.24554,20.9506,-64.69793,-57.31573,20.9399,-66.11981,-0.2043457,-0.2646484,-0.338623,-0.06038928,-1.253145,-2.458534,-32.28225,25.42709,-136.8164,-33.78821,25.42988,-135.363,LR.png
-0.3632813,-0.887207,0.4504395,-1.230611,-1.477626,0.6562824,-57.25644,20.91101,-64.691,-56.8857,20.05742,-64.83384,-0.2099609,-0.2631836,-0.3337402,-0.5031376,-2.031771,-2.198992,-32.31845,25.41446,-136.8073,-33.72248,26.2891,-134.7493,LR.png
-0.3745117,-0.8847656,0.4492188,-1.093206,-1.202817,0.9310915,-57.25806,20.88867,-64.68231,-56.53413,20.6779,-64.94092,-0.2070313,-0.2563477,-0.3347168,-0.8848166,-1.650092,-1.756244,-32.34578,25.40661,-136.8043,-33.07779,26.15366,-135.4492,LR.png
-0.3781738,-0.8850098,0.4431152,-1.291679,-1.29442,0.0,-57.26353,20.87137,-64.69422,-56.64536,20.91148,-65.27788,-0.2067871,-0.2519531,-0.3330078,-0.7321453,-1.527954,-1.817313,-32.36425,25.40291,-136.8072,-32.73113,26.34468,-135.6139,LR.png
-0.373291,-0.8835449,0.4396973,-0.8489313,-1.172282,0.0,-57.268,20.85108,-64.70779,-56.86323,20.71879,-65.37249,-0.2050781,-0.2597656,-0.3149414,-0.3504658,-1.482153,-1.603572,-32.4148,25.40796,-136.7646,-34.65169,26.67209,-133.5792,LR.png
-0.3713379,-0.887207,0.4382324,-0.6809924,-0.866939,0.7784199,-57.27358,20.83356,-64.71303,-57.07981,20.56931,-65.50384,-0.2121582,-0.2561035,-0.3312988,-0.3351984,-1.466886,-1.267694,-32.4327,25.41562,-136.7458,-33.06359,26.86913,-134.8906,LR.png
-0.373291,-0.8916016,0.439209,-0.299313,-0.8364046,0.6562824,-57.27486,20.81629,-64.72039,-57.11771,20.58508,-65.56345,-0.2072754,-0.2580566,-0.3322754,-0.3351984,-1.955435,-0.9165497,-32.45663,25.40313,-136.7265,-33.38242,26.22833,-135.1108,LR.png
