xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,State_S2
-0.1164551,-0.2143555,1.092529,0.2655725,-0.1341145,-0.03074045,-5.088709,2.679711,-5.793517,-11.0395,5.971307,-12.58689,0.003417969,0.1491699,-0.4487305,0.3060229,0.07509923,0.182687,8.528374,-0.2000449,-77.18604,18.38768,-0.4141302,-161.6073,Unknown
-0.1201172,-0.2141113,1.095947,0.03656495,-0.3783893,0.01506107,-5.206202,2.743346,-5.929952,-10.99024,6.139565,-12.62638,0.004638672,0.1477051,-0.4611816,0.3823588,-0.1691756,0.07581687,8.71859,-0.2095072,-78.88586,17.75813,-0.5488159,-162.2328,Unknown
-0.1152344,-0.2092285,1.104736,0.3419085,-0.2867863,0.2135344,-5.310408,2.801297,-6.052224,-10.66782,5.851671,-12.20052,0.007324219,0.1484375,-0.4560547,0.1380839,-0.06230533,-0.07685494,8.906787,-0.2237314,-80.54829,18.02695,-0.8749188,-161.9503,Unknown
-0.111084,-0.2202148,1.102539,-0.02450383,-0.4547252,0.09139694,-5.429357,2.851438,-6.182033,-11.23985,5.642589,-12.60986,0.002441406,0.1560059,-0.4401855,0.0006792545,-0.6577252,-0.09212208,9.118952,-0.2349157,-82.14833,19.51452,-0.2995227,-160.483,Unknown
-0.1113281,-0.215332,1.084473,0.1739695,-0.607397,0.3051374,-5.541678,2.900476,-6.305907,-11.1733,5.749775,-12.6,0.005615234,0.1474609,-0.4567871,-0.1672597,-0.9325343,-0.1379237,9.291913,-0.2573304,-83.74932,17.88996,-0.6702399,-162.0966,Unknown
-0.1035156,-0.2214355,1.107666,0.06709921,-0.4089237,0.2593359,-5.655004,2.941175,-6.424865,-11.25728,5.235993,-12.44441,0.006347656,0.1381836,-0.458252,-0.04512215,-0.810397,0.1368854,9.440989,-0.279293,-85.33638,16.7789,-0.7598151,-163.2029,Unknown
-0.1035156,-0.2141113,1.092529,0.2503054,-0.1493817,0.1371985,-5.759023,2.986398,-6.539962,-11.03994,5.312081,-12.28056,-0.0004882813,0.142334,-0.4506836,-0.4268017,-0.7340611,-0.01578617,9.596855,-0.2825945,-86.87932,17.52704,0.05919372,-162.4729,Unknown
-0.1152344,-0.2133789,1.090088,0.2808397,0.3239008,0.09139694,-5.860298,3.04957,-6.65875,-11.01544,5.922807,-12.54208,0.002685547,0.1416016,-0.4523926,-0.04512215,-0.4897862,0.182687,9.751858,-0.2906344,-88.39137,17.38014,-0.3245933,-162.6166,Unknown
-0.1108398,-0.2150879,1.095947,0.05183208,0.6139771,-0.1528779,-5.963303,3.110957,-6.776827,-11.04864,5.667641,-12.45025,0.002929688,0.1491699,-0.4624023,-0.04512215,-0.4287176,-0.04632068,9.913742,-0.2980334,-89.86657,17.87924,-0.3454781,-162.1172,Unknown
-0.1115723,-0.2143555,1.092041,-0.05503809,0.4613054,0.2440687,-6.065831,3.170021,-6.887257,-11.04924,5.725082,-12.47771,0.002197266,0.1472168,-0.4555664,0.2907557,-0.031771,0.1216183,10.0779,-0.2977989,-91.30924,17.9081,-0.2629553,-162.0898,Unknown
