sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.6083984,-0.7587891,-0.1088867,-0.3570385,0.4655572,0.04158723,-51.513,38.62402,2.133029,-50.83574,38.43803,0.019,-0.6875,0.4448242,0.6906738,0.3516643,0.4675718,-0.0330689,25.01426,39.72308,0.1438782,24.53458,39.92464,0.019,0.4995117,0.1357422,0.04980469,-0.2698948,0.4161836,0.4214957,15.6512,-73.58776,-0.230622,15.13141,-73.85617,0.019,NEUTRAL
-0.5998535,-0.7631836,-0.1054688,-0.08222938,0.9846412,-0.004214287,-51.51236,38.62699,2.132953,-51.40855,37.90393,0.018,-0.6853027,0.4536133,0.6853027,0.2905956,0.4523047,0.0890685,25.02073,39.73307,0.1454814,25.08174,39.82384,0.018,0.4934082,0.138916,0.04980469,-0.5752382,0.5230539,0.1772208,15.641,-73.57375,-0.227432,15.64864,-73.34851,0.018,NEUTRAL
-0.6035156,-0.7675781,-0.1044922,-0.234901,1.106779,-0.2484891,-51.51472,38.63348,2.128231,-51.41162,37.92122,0.019,-0.6884766,0.449707,0.685791,0.6875422,0.2843658,-0.07887044,25.02979,39.74398,0.1439829,24.83365,40.01395,0.019,0.5029297,0.1445313,0.04736328,-0.8653145,-0.4540454,0.8184423,15.6314,-73.57421,-0.2118816,15.9665,-73.17385,0.019,NEUTRAL
-0.607666,-0.7641602,-0.1049805,0.009373903,1.228916,-0.3858937,-51.50621,38.64712,2.121285,-51.09691,38.23133,0.018,-0.6921387,0.4602051,0.6928711,1.099756,0.05535817,0.1654044,25.05198,39.74537,0.1469602,25.16924,39.76441,0.018,0.4997559,0.138916,0.04980469,-1.094322,-0.7899232,0.7421064,15.60869,-73.58764,-0.1985237,15.46132,-73.54852,0.018,NEUTRAL
-0.6035156,-0.7629395,-0.1054688,-0.234901,1.305252,-0.3706266,-51.50515,38.66011,2.114243,-51.23454,38.08183,0.019,-0.6916504,0.4567871,0.689209,5.115023,-0.1431152,0.3180761,25.14761,39.74604,0.1530036,25.07113,39.91245,0.019,0.4985352,0.137207,0.05200195,-0.8805819,-0.08763319,0.6047018,15.5863,-73.58951,-0.1870343,15.30886,-73.59956,0.019,NEUTRAL
-0.6135254,-0.7692871,-0.09545898,-0.4486415,1.228916,-0.2484891,-51.50481,38.67579,2.109771,-51.09229,38.36001,0.018,-0.689209,0.4577637,0.6872559,0.7333437,-0.1431152,0.2570074,25.16136,39.74559,0.1576298,25.1884,39.84983,0.018,0.5031738,0.1374512,0.04638672,-4.208826,0.08030576,0.3909614,15.50467,-73.59465,-0.179997,15.21712,-73.91747,0.018,NEUTRAL
-0.6079102,-0.7653809,-0.09985352,-0.3875728,1.366321,-0.2942907,-51.50531,38.69219,2.104179,-51.16935,38.22341,0.019,-0.6872559,0.4555664,0.6911621,0.6264735,-0.1125808,0.3791449,25.17082,39.74259,0.1648335,25.05115,39.70027,0.019,0.5007324,0.1374512,0.04370117,-0.01035285,0.7215271,0.1161523,15.50027,-73.58795,-0.1777901,15.29423,-73.93147,0.019,NEUTRAL
-0.6010742,-0.7670898,-0.1088867,-0.5707788,1.457924,-0.3553594,-51.51465,38.70015,2.097782,-51.46861,37.80433,0.018,-0.6904297,0.4504395,0.6992188,0.5959391,-0.3263212,-3.483451,25.17044,39.7359,0.1021314,24.62638,39.69593,0.018,0.4975586,0.140625,0.04370117,-0.3309634,0.3703821,0.1466866,15.49891,-73.57992,-0.1751498,15.72436,-73.5132,0.018,NEUTRAL
-0.6081543,-0.7597656,-0.09985352,-0.7539849,1.549527,-0.2179548,-51.5167,38.72221,2.093859,-50.95215,38.4364,0.018,-0.6999512,0.4484863,0.6894531,0.412733,-0.4331915,0.2875418,25.16503,39.74151,0.1073072,24.53582,40.39836,0.018,0.5014648,0.125,0.03637695,-0.1477573,-0.2250378,0.1466866,15.46556,-73.62122,-0.1725094,13.96161,-75.44669,0.018,NEUTRAL
-0.6074219,-0.7578125,-0.09863281,-0.5555117,0.9846412,0.02631998,-51.51515,38.73568,2.094359,-50.92185,38.47916,0.019,-0.6860352,0.4475098,0.6853027,0.5501376,-0.3873899,0.1959387,25.16744,39.73886,0.11103,24.77339,39.96923,0.019,0.5007324,0.1411133,0.03979492,-0.1782918,0.5993896,-0.4181988,15.46676,-73.61123,-0.1804552,15.69154,-73.67968,0.019,NEUTRAL
-0.6022949,-0.7619629,-0.09936523,-0.7081835,1.030443,0.1026559,-51.52335,38.74094,2.096207,-51.3005,38.08989,0.018,-0.6848145,0.4509277,0.6882324,0.7638781,-0.3721228,0.1196029,25.17581,39.73293,0.1131829,24.91232,39.77053,0.018,0.5007324,0.1401367,0.04833984,0.7377388,0.965802,0.1161523,15.48176,-73.59214,-0.1783645,15.56616,-73.50882,0.018,NEUTRAL
-0.6125488,-0.7631836,-0.0949707,-0.0211606,0.4960916,0.04158723,-51.51158,38.7456,2.096956,-50.91606,38.53662,0.018,-0.6809082,0.4511719,0.6914063,0.5348704,0.08589244,0.04326698,25.18044,39.73006,0.1139617,24.93529,39.51423,0.018,0.498291,0.1386719,0.03955078,-0.1477573,0.3093134,0.08561778,15.47962,-73.59203,-0.1768234,15.50521,-73.85994,0.018,NEUTRAL
-0.6105957,-0.767334,-0.09936523,0.1162441,0.3434198,0.1637245,-51.50155,38.743,2.10023,-51.12409,38.27865,0.02,-0.6865234,0.4533691,0.7009277,0.2295269,0.2385643,0.1043357,25.17735,39.72882,0.1160484,24.80115,39.43418,0.02,0.4987793,0.1303711,0.04833984,-0.1935589,0.1566416,0.1161523,15.4579,-73.60558,-0.1745003,14.58288,-74.42315,0.02,NEUTRAL
-0.6083984,-0.7641602,-0.1005859,0.4673891,-0.252,-0.03474867,-51.48523,38.72941,2.099605,-51.09738,38.28605,0.018,-0.6877441,0.451416,0.6867676,0.1073895,0.131694,0.13487,25.17395,39.73504,0.118476,24.91274,39.92365,0.018,0.496582,0.1347656,0.04663086,0.401861,-0.3013737,0.5283661,15.45823,-73.61833,-0.1649897,15.12013,-73.97735,0.018,NEUTRAL
-0.612793,-0.7597656,-0.1027832,-0.03642774,-0.2061986,-0.06528306,-51.47094,38.72206,2.097842,-50.72294,38.63445,0.027,-0.6933594,0.4528809,0.6962891,0.0463208,-0.3721228,0.1654044,25.16658,39.72757,0.1229419,24.74429,39.85362,0.027,0.5078125,0.1320801,0.04223633,0.8751435,-0.1945034,0.3604271,15.46285,-73.64564,-0.1552582,14.53133,-74.72655,0.027,NEUTRAL
-0.604248,-0.7597656,-0.1071777,0.4673891,-0.8321527,0.08738875,-51.45471,38.69736,2.099415,-51.07141,38.22084,0.018,-0.6943359,0.4538574,0.6848145,-0.3506258,-0.3721228,0.5623509,25.1562,39.7305,0.1330643,24.95656,40.20267,0.018,0.4963379,0.1318359,0.05151367,0.5392656,0.04977137,-0.2807944,15.45909,-73.65352,-0.1603125,14.79929,-74.08321,0.018,NEUTRAL
-0.5961914,-0.7619629,-0.09375,-0.2807026,-0.6489467,-0.1721532,-51.46321,38.66798,2.096144,-51.6188,37.8324,0.019,-0.6835938,0.4567871,0.6845703,-0.7628396,-0.1889167,0.653954,25.14437,39.72666,0.1454894,25.27488,39.71422,0.019,0.4956055,0.1367188,0.05810547,0.2491891,0.4161836,-0.4792676,15.46099,-73.63899,-0.1694186,15.3222,-73.3143,0.019,NEUTRAL
-0.6025391,-0.7587891,-0.104248,-0.2196338,-0.6184121,-0.3858937,-51.46053,38.64754,2.089198,-51.13545,38.19178,0.018,-0.6901855,0.4536133,0.6806641,-0.5643662,-0.3263212,0.8676945,25.13307,39.72952,0.1611079,25.0773,40.15709,0.018,0.5046387,0.1367188,0.04956055,-0.02561998,0.8283974,-0.4640005,15.45311,-73.63009,-0.1777706,15.08965,-73.92432,0.018,NEUTRAL
-0.6003418,-0.7624512,-0.09619141,0.02464104,-0.5115419,-0.2790235,-51.45947,38.625,2.083897,-51.43019,37.99665,0.019,-0.6882324,0.4560547,0.6879883,-0.3811601,-0.738535,0.8524273,25.12551,39.7176,0.177304,25.1099,39.82132,0.019,0.4968262,0.1347656,0.0456543,0.2186549,1.042138,-0.3571303,15.45043,-73.61845,-0.1845561,15.11572,-74.01852,0.019,NEUTRAL
-0.6010742,-0.7670898,-0.1091309,0.2383814,-0.2825345,0.04158723,-51.4554,38.60358,2.084645,-51.46662,37.80309,0.018,-0.6862793,0.4543457,0.6862793,-0.4269617,-0.9522755,0.8066257,25.11719,39.7029,0.1918233,25.08591,39.82222,0.018,0.5012207,0.1374512,0.04638672,-0.05615425,1.026871,-0.6014049,15.4459,-73.60513,-0.1953813,15.27318,-73.85806,0.018,NEUTRAL
-0.6086426,-0.7636719,-0.1069336,0.08570957,0.1144122,0.08738875,-51.4451,38.59932,2.086306,-51.02015,38.28384,0.019,-0.6894531,0.4489746,0.6799316,-0.4116945,-1.120214,0.6386868,25.10468,39.69272,0.2039583,24.87533,40.23693,0.019,0.4992676,0.1364746,0.04296875,0.4171281,0.538321,-0.3418629,15.44944,-73.60318,-0.2018767,15.23462,-74.00887,0.019,NEUTRAL
-0.6088867,-0.7719727,-0.1035156,0.2994502,0.4044886,-0.1416189,-51.43768,38.5948,2.083756,-51.33815,38.01632,0.018,-0.685791,0.4460449,0.6799316,-0.04528224,-0.8454052,0.5776181,25.09761,39.6868,0.2143554,24.79117,40.1424,0.018,0.5029297,0.154541,0.04882813,-0.02561998,0.2024431,-0.2655272,15.48012,-73.5703,-0.2066562,17.00591,-72.13823,0.018,NEUTRAL
-0.6074219,-0.7653809,-0.1030273,0.7879997,0.6945648,0.117923,-51.4176,38.59955,2.085997,-51.16749,38.18599,0.019,-0.6911621,0.4506836,0.6801758,0.3974658,-1.028611,0.2570074,25.1016,39.67926,0.2192386,24.9271,40.26716,0.019,0.4973145,0.1396484,0.04541016,-0.2240932,0.08030576,0.08561778,15.4788,-73.56839,-0.2050295,15.62321,-73.54928,0.019,NEUTRAL
-0.6064453,-0.7609863,-0.1049805,0.6353279,1.076244,0.1331903,-51.39874,38.61232,2.088394,-51.03503,38.2891,0.018,-0.6875,0.4487305,0.6811523,0.7028093,-1.257619,0.1043357,25.10948,39.66601,0.2211166,24.87543,40.12616,0.018,0.4995117,0.1364746,0.05297852,-1.32333,-0.1029004,-0.05178666,15.44988,-73.57214,-0.2059617,15.1999,-73.6652,0.018,NEUTRAL
-0.6066895,-0.7624512,-0.1057129,0.4979234,1.122046,-0.1568861,-51.38343,38.62475,2.08557,-51.07224,38.2441,0.018,-0.6767578,0.4467773,0.6901855,0.9928857,-1.013344,0.05853415,25.12094,39.64399,0.2221702,24.80662,39.45897,0.018,0.498291,0.1347656,0.05786133,-1.231727,-1.415877,0.2077553,15.41991,-73.59766,-0.2022221,15.03748,-73.59927,0.018,NEUTRAL
-0.6088867,-0.7609863,-0.1035156,0.5437249,0.7556336,-0.4316952,-51.36437,38.63449,2.077368,-50.9369,38.40833,0.019,-0.6757813,0.449707,0.7026367,1.527237,-1.08968,0.02799979,25.14223,39.61102,0.2227022,24.76377,39.00985,0.019,0.4951172,0.1396484,0.02075195,1.027815,1.484886,-0.3418629,15.44541,-73.57974,-0.2087174,15.73804,-74.08458,0.019,NEUTRAL
-0.6140137,-0.7578125,-0.09790039,0.9864731,0.2365496,-0.3858937,-51.33232,38.64166,2.070422,-50.63183,38.78421,0.018,-0.6721191,0.4594727,0.6872559,1.02342,-0.1583823,0.0890685,25.16838,39.59824,0.2243055,25.5468,39.11155,0.018,0.496582,0.1308594,0.04614258,-1.048521,-1.522748,-0.2349927,15.41205,-73.62278,-0.2129473,14.7024,-74.38843,0.018,NEUTRAL
-0.6088867,-0.7558594,-0.1091309,0.8643356,0.4502901,-0.2790235,-51.30364,38.64851,2.06512,-50.70338,38.56495,0.019,-0.6787109,0.4492188,0.6928711,0.2142597,0.08589244,-0.002534568,25.16603,39.59623,0.2242573,24.85153,39.4178,0.019,0.496582,0.1357422,0.04321289,-1.689742,1.790229,-0.02125239,15.37702,-73.59686,-0.2133511,15.2336,-73.9934,0.019,NEUTRAL
-0.604248,-0.7590332,-0.09204102,0.02464104,0.3434198,-0.3858937,-51.30028,38.64798,2.058174,-51.15695,38.31886,0.018,-0.6833496,0.4506836,0.6879883,0.2295269,-0.06677926,0.0890685,25.16531,39.59756,0.2258605,24.92768,39.72179,0.018,0.4973145,0.1357422,0.04638672,-0.7889786,0.6451912,0.9253125,15.35964,-73.59174,-0.1966955,15.20409,-73.90991,0.018,NEUTRAL
-0.604248,-0.7651367,-0.1240234,0.07044244,0.06861067,-0.4011609,-51.29545,38.63506,2.050552,-51.12462,37.93823,0.019,-0.6755371,0.4509277,0.7016602,0.5654048,-0.1736495,-0.1552063,25.16938,39.58248,0.2229116,24.84246,39.0052,0.019,0.4916992,0.1357422,0.04248047,0.585067,0.2940462,0.5283661,15.37092,-73.59176,-0.1866565,15.37854,-73.8664,0.019,NEUTRAL
-0.614502,-0.7683105,-0.1027832,-0.1890996,-0.8321527,-0.8286418,-51.29228,38.61497,2.034808,-50.9607,38.40552,0.019,-0.685791,0.4628906,0.692627,0.6570078,0.4065032,-0.002534568,25.18629,39.58763,0.2228635,25.4033,39.46165,0.019,0.5075684,0.1376953,0.05322266,1.852243,-0.5609157,0.2840912,15.39997,-73.60603,-0.1812588,15.09916,-73.78323,0.019,NEUTRAL
-0.6162109,-0.7648926,-0.09814453,0.4368547,-1.33597,-0.5232983,-51.2746,38.59165,2.025389,-50.7934,38.62719,0.018,-0.685791,0.4628906,0.697998,-0.5796333,1.215663,0.07380134,25.17867,39.60355,0.2241919,25.31647,39.31124,0.018,0.4997559,0.1352539,0.04345703,1.638502,-0.7135874,0.6047018,15.42266,-73.62914,-0.1703742,15.08941,-74.13132,0.018,NEUTRAL
-0.6032715,-0.7524414,-0.1000977,-0.8303208,-1.000092,-0.324825,-51.28254,38.57072,2.019217,-50.89877,38.47594,0.019,-0.6870117,0.4599609,0.6762695,-1.495664,0.7271138,0.5165494,25.15739,39.62563,0.2340063,25.50722,40.03044,0.019,0.5031738,0.140625,0.04418945,1.714838,0.7520615,0.07035065,15.45729,-73.61599,-0.1690375,15.55744,-73.67207,0.019,NEUTRAL
-0.6010742,-0.7602539,-0.09838867,-0.418107,-0.9848246,-0.4774968,-51.29028,38.54392,2.010622,-51.30022,38.09943,0.018,-0.6943359,0.4536133,0.6901855,-0.9460457,-0.1583823,1.096702,25.13476,39.63139,0.253747,24.86014,40.05362,0.018,0.5026855,0.1420898,0.03417969,1.913311,0.09557289,-0.7388098,15.49687,-73.61778,-0.1823361,15.749,-73.78956,0.018,NEUTRAL
-0.6022949,-0.7683105,-0.09960938,-0.005893469,-1.137496,-0.3858937,-51.29519,38.51022,2.003676,-51.53041,37.86202,0.018,-0.6828613,0.4492188,0.6772461,-0.7628396,-0.2957869,1.249374,25.11934,39.63432,0.2762357,25.03657,40.03871,0.018,0.5009766,0.138916,0.04785156,1.928578,0.4619851,-0.9067486,15.52958,-73.61037,-0.1986575,15.43132,-73.65461,0.018,NEUTRAL
