sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.3793945,-0.8376465,-0.3894043,-1.281008,0.02986336,-0.04696274,-57.59236,22.32252,-0.8131375,-57.01468,22.32882,0.019,-0.2297363,0.7702637,0.7304688,-0.1309006,0.5809465,-0.06439713,45.04715,12.12013,0.899217,45.1686,12.21139,0.019,0.394043,0.1679688,0.3217773,1.270564,-0.06714493,0.3426862,18.21668,-47.23014,1.240566,18.27167,-47.34974,0.019,NEUTRAL
-0.378418,-0.8344727,-0.3879395,-1.311543,0.1825351,-0.01642835,-57.60363,22.32636,-0.8134333,-56.99877,22.35328,0.018,-0.2331543,0.763916,0.7255859,-0.2072364,0.8404885,0.04247311,45.0439,12.14212,0.8999815,45.06721,12.47823,0.018,0.3969727,0.1696777,0.3254395,0.3239992,0.2076643,0.03734255,18.22389,-47.22678,1.241238,18.29126,-47.2454,0.018,NEUTRAL
-0.3808594,-0.8383789,-0.3903809,-2.258108,0.350474,-0.2912375,-57.63269,22.33402,-0.8189668,-56.95478,22.38303,0.019,-0.2287598,0.7641602,0.7211914,-0.1461678,0.535145,0.1951449,45.04599,12.15489,0.9036893,45.28472,12.28236,0.019,0.3959961,0.1691895,0.3271484,0.3545334,0.2381986,0.05260968,18.23064,-47.21931,1.242238,18.23111,-47.07468,0.019,NEUTRAL
-0.3764648,-0.8432617,-0.3996582,-2.456581,0.3657411,-0.3828406,-57.66201,22.3332,-0.8258579,-56.93188,21.97029,0.018,-0.2250977,0.7626953,0.7202148,-0.05456471,0.09239697,0.1798777,45.05025,12.15564,0.906927,45.30677,12.11098,0.018,0.4023438,0.1704102,0.3244629,0.2781975,0.1313283,0.02207541,18.23587,-47.226,1.242635,18.24713,-47.6699,0.018,NEUTRAL
-0.375,-0.8334961,-0.3896484,-2.655054,0.5336801,-0.337039,-57.69868,22.33996,-0.8322617,-57.02377,22.17456,0.019,-0.2263184,0.7666016,0.7226563,-0.08509911,0.2908703,0.4241525,45.05468,12.16042,0.9149859,45.351,12.12405,0.019,0.3972168,0.1669922,0.3308105,0.7514801,0.1771299,0.09841132,18.24321,-47.21794,1.244505,17.90284,-46.98772,0.019,NEUTRAL
-0.3730469,-0.8327637,-0.3930664,-2.288642,0.3352069,-0.337039,-57.72401,22.34014,-0.8383283,-56.94652,22.05306,0.018,-0.2226563,0.7626953,0.7216797,0.03703833,0.443542,0.2256792,45.05986,12.16448,0.9190482,45.28115,11.97229,0.018,0.3967285,0.1689453,0.3273926,1.056823,0.08552683,0.1136785,18.26064,-47.21445,1.246551,18.18272,-47.11934,0.018,NEUTRAL
-0.3725586,-0.8376465,-0.3928223,-2.395512,0.258871,-0.4133749,-57.75427,22.33658,-0.845769,-57.12422,21.934,0.018,-0.2287598,0.7675781,0.7270508,-0.05456471,0.3977405,0.2714808,45.06174,12.17239,0.9239348,45.2018,12.20901,0.018,0.3964844,0.1711426,0.3208008,0.7209456,-0.06714493,-0.02372622,18.27914,-47.2209,1.246124,18.54996,-47.47753,0.018,NEUTRAL
-0.375,-0.84375,-0.392334,-2.181772,0.2741381,-0.1080314,-57.7848,22.33395,-0.8478216,-57.24965,21.94977,0.019,-0.2290039,0.7502441,0.7307129,-0.4667784,0.3824734,0.1493433,45.04008,12.18275,0.9267723,44.41372,12.33439,0.019,0.3974609,0.1728516,0.3222656,0.6751442,0.009190977,0.006808281,18.29943,-47.22398,1.246253,18.66512,-47.38353,0.019,NEUTRAL
-0.3710938,-0.8378906,-0.3959961,-2.074901,0.5336801,-0.01642835,-57.80709,22.33313,-0.8481174,-57.06895,21.8223,0.018,-0.2290039,0.7612305,0.7248535,-0.2530379,0.09239697,0.3630838,45.03562,12.18654,0.9333078,45.04001,12.29061,0.018,0.3979492,0.1726074,0.3271484,0.5377395,0.02445817,0.4190218,18.3134,-47.22093,1.253796,18.52374,-47.09275,0.018,NEUTRAL
-0.3764648,-0.8337402,-0.3928223,-1.830626,0.4115427,0.01410604,-57.82247,22.3385,-0.8478493,-56.87191,22.21854,0.019,-0.2268066,0.7636719,0.7321777,-0.3904426,-0.02974045,0.210412,45.02552,12.18425,0.9373056,44.89402,12.09999,0.019,0.3959961,0.1687012,0.3225098,0.5835412,0.1465955,0.3121517,18.3236,-47.22205,1.259727,18.27975,-47.41327,0.019,NEUTRAL
-0.3742676,-0.8317871,-0.3996582,-1.372611,0.3810084,0.3041823,-57.82311,22.33997,-0.842374,-56.64419,22.07597,0.018,-0.2226563,0.7736816,0.7282715,-0.2683052,-0.06027472,0.118809,45.02933,12.17621,0.9394443,45.45283,11.83528,0.018,0.4023438,0.1677246,0.3325195,0.2934647,0.3145345,0.09841132,18.31858,-47.21629,1.261498,17.81386,-47.21141,0.018,NEUTRAL
-0.3737793,-0.8308105,-0.3896484,-1.662688,0.4573442,0.1209762,-57.83559,22.34448,-0.8401964,-56.98027,22.16227,0.018,-0.2255859,0.7670898,0.7250977,-0.2683052,0.1992671,0.02720592,45.0298,12.17747,0.939934,45.28944,12.0634,0.018,0.4001465,0.1682129,0.3293457,0.4766707,0.2534658,-0.3443367,18.32026,-47.2126,1.2553,17.98224,-47.25581,0.018,NEUTRAL
-0.385498,-0.8359375,-0.4020996,-1.92223,0.610016,0.1209762,-57.83922,22.35969,-0.8380188,-56.32191,22.56671,0.018,-0.2270508,0.763916,0.720459,-0.08509911,0.06186259,-0.07966432,45.03413,12.17903,0.9385,45.32155,12.20101,0.018,0.3989258,0.168457,0.322998,0.5988083,0.1618627,-0.1763978,18.3278,-47.21746,1.252125,18.16926,-47.59856,0.018,NEUTRAL
-0.378418,-0.8356934,-0.3972168,-1.891695,0.5642145,0.3652511,-57.85198,22.36786,-0.8310791,-56.71582,22.24317,0.019,-0.2272949,0.7619629,0.7270508,-0.3751754,-0.1824122,0.01193875,45.02662,12.17563,0.9387268,45.00793,12.17864,0.019,0.4003906,0.1677246,0.328125,0.2781975,0.268733,-0.3901384,18.32547,-47.2156,1.244712,17.95239,-47.37449,0.019,NEUTRAL
-0.3803711,-0.8300781,-0.3986816,-2.853527,1.083298,0.6400602,-57.87373,22.38849,-0.819558,-56.42284,22.44367,0.018,-0.2299805,0.7626953,0.7263184,-0.6194502,-0.1213435,0.1646105,45.01579,12.17634,0.9416899,45.03142,12.31789,0.018,0.3994141,0.1838379,0.324707,0.5682738,-0.4182899,-0.8481539,18.36206,-47.21763,1.229446,19.65373,-46.94809,0.018,NEUTRAL
-0.3774414,-0.8308105,-0.3916016,-3.494749,5.72452,1.34235,-57.91369,22.48849,-0.7953957,-56.78936,22.33988,0.018,-0.236084,0.7629395,0.7270508,-0.4973128,0.184,-0.03386277,45.00559,12.18859,0.9410803,44.94445,12.62652,0.018,0.4042969,0.166748,0.3269043,2.003388,-0.1740152,-0.7412832,18.38579,-47.23175,1.216102,17.78184,-47.77031,0.018,NEUTRAL
-0.3703613,-0.8398438,-0.3962402,-2.990932,2.152001,1.876701,-57.95401,22.51367,-0.7597383,-57.1453,21.74349,0.019,-0.2333984,0.7731934,0.7297363,-0.1767021,-0.51829,-0.07966432,45.00743,12.1828,0.9395667,45.26205,12.3817,0.019,0.3955078,0.177002,0.3237305,0.6140754,0.2534658,-1.596245,18.41154,-47.22218,1.185774,19.10162,-46.98896,0.019,NEUTRAL
-0.380127,-0.8376465,-0.394043,-2.303909,1.968795,1.785098,-57.97218,22.54462,-0.7276065,-56.83024,22.32487,0.018,-0.2314453,0.7629395,0.7297363,-0.3751754,-0.9610381,-0.09493149,44.9987,12.16949,0.937858,44.90177,12.36507,0.018,0.3996582,0.1738281,0.3212891,-0.4546268,0.6656795,-1.94739,18.40981,-47.21743,1.150721,18.72589,-47.57185,0.018,NEUTRAL
-0.3759766,-0.8339844,-0.4155273,-1.723756,1.678718,1.662961,-57.96518,22.56283,-0.6976733,-56.10181,21.97449,0.018,-0.2287598,0.7587891,0.7150879,-0.8331907,-1.144244,-0.3239391,44.9901,12.15341,0.9320271,45.3037,12.37479,0.018,0.3986816,0.1708984,0.3234863,-0.1950848,0.7267482,-1.993192,18.40639,-47.20943,1.114843,18.411,-47.4586,0.018,NEUTRAL
-0.3789063,-0.8366699,-0.4089355,-2.059634,2.243604,1.769831,-57.96868,22.59395,-0.6658163,-56.32354,22.14017,0.018,-0.2260742,0.7565918,0.7199707,-0.9400608,-1.724397,-0.5834811,44.9752,12.1242,0.9215244,45.07435,12.21389,0.018,0.3947754,0.1689453,0.3210449,-0.01187873,0.1771299,-1.993192,18.4054,-47.21048,1.078966,18.36724,-47.41812,0.018,NEUTRAL
-0.380127,-0.8327637,-0.4067383,-1.800092,2.258871,1.433953,-57.96756,22.63016,-0.6385712,-56.23664,22.3013,0.019,-0.2270508,0.7626953,0.7229004,-0.1309006,-1.480122,-0.659817,44.97701,12.098,0.9089879,45.18755,12.19211,0.019,0.3964844,0.1708984,0.3208008,0.9041517,-0.4640915,-1.871054,18.42463,-47.22464,1.043416,18.52531,-47.48654,0.019,NEUTRAL
-0.3828125,-0.8215332,-0.4003906,-1.281008,1.587115,1.311816,-57.94972,22.65855,-0.6162703,-56.00879,22.72753,0.017,-0.2197266,0.7592773,0.7316895,0.2813132,-1.098443,-0.7208857,44.97863,12.07316,0.8967329,44.82352,11.77083,0.017,0.3937988,0.1643066,0.3166504,1.209495,-0.7389007,-1.428306,18.43654,-47.24899,1.019135,18.01223,-47.82668,0.017,NEUTRAL
-0.3916016,-0.828125,-0.4006348,-1.43368,0.3810084,1.067541,-57.94569,22.67625,-0.5885142,-55.92138,23.05845,0.026,-0.2202148,0.7658691,0.7268066,-0.8789921,-0.2587481,-0.7972216,44.96149,12.06073,0.8760051,45.24166,11.78117,0.026,0.3947754,0.1660156,0.3188477,1.056823,-0.158748,-0.5886118,18.45705,-47.26165,1.003831,18.11566,-47.67929,0.026,NEUTRAL
-0.3925781,-0.8273926,-0.3996582,-0.9145961,-0.1228085,1.281281,-57.92088,22.68325,-0.5654511,-55.89852,23.13432,0.018,-0.2199707,0.7617188,0.7248535,-0.9095266,0.4588091,-0.5376796,44.9494,12.06392,0.8663269,45.15927,11.81583,0.018,0.3999023,0.1706543,0.3266602,1.148427,-0.2198167,-0.3443367,18.47393,-47.26701,0.9976328,18.28842,-47.33627,0.018,NEUTRAL
-0.3825684,-0.8256836,-0.4077148,-1.128336,-0.8250986,0.5484571,-57.90141,22.66543,-0.5550304,-55.89678,22.56027,0.019,-0.2233887,0.7597656,0.7199707,-1.062198,0.5962138,-0.2781376,44.93512,12.07469,0.8610422,45.22467,12.04732,0.019,0.3979492,0.1738281,0.3171387,1.011022,0.2840001,-0.06952763,18.50048,-47.2711,0.9963118,18.86026,-47.73566,0.019,NEUTRAL
-0.3864746,-0.8300781,-0.4008789,-1.235207,-0.7640299,0.01410604,-57.88808,22.65356,-0.5547766,-56.14534,22.74617,0.018,-0.2285156,0.7578125,0.7370605,-1.031664,0.8099543,0.2409464,44.90784,12.09144,0.8653792,44.48083,12.19765,0.018,0.4006348,0.1665039,0.3212891,2.003388,0.4214046,0.5258923,18.52509,-47.27645,1.005778,17.96376,-47.91031,0.018,NEUTRAL
-0.3857422,-0.8286133,-0.3935547,-1.006199,-0.6724268,-0.03169549,-57.87554,22.64477,-0.5553471,-56.37389,22.80712,0.018,-0.2236328,0.7595215,0.7128906,-0.7110533,0.7183511,0.2867479,44.90655,12.10461,0.8705407,45.47067,12.11668,0.018,0.4001465,0.1748047,0.3234863,1.881251,0.5130077,0.7854342,18.56305,-47.27027,1.019916,18.76386,-47.42002,0.018,NEUTRAL
-0.3881836,-0.8359375,-0.3959961,-1.342077,-1.176244,-0.3981077,-57.87053,22.62645,-0.562513,-56.44135,22.76599,0.018,-0.2255859,0.7600098,0.7285156,-0.5889158,0.9626261,0.4241525,44.89605,12.12139,0.8781755,44.90092,12.09423,0.018,0.3989258,0.168457,0.3234863,2.018656,0.1160612,0.6785638,18.59058,-47.27411,1.03213,18.15911,-47.56467,0.018,NEUTRAL
-0.3891602,-0.828125,-0.40625,-0.7161226,-1.283114,-0.1232985,-57.84196,22.60878,-0.5647324,-55.81057,22.87476,0.018,-0.232666,0.7595215,0.7275391,-0.9095266,1.466443,0.5157556,44.87883,12.1543,0.8874591,44.8377,12.47392,0.018,0.3996582,0.1726074,0.3190918,1.438503,0.3298016,0.9228387,18.61714,-47.27819,1.048741,18.64999,-47.76878,0.018,NEUTRAL
-0.3842773,-0.822998,-0.3986816,-0.7466571,-1.206778,-0.3065047,-57.81963,22.59118,-0.5702495,-56.06656,22.79284,0.018,-0.2333984,0.7563477,0.7258301,-1.092733,1.649649,0.378351,44.85739,12.19136,0.8942694,44.77043,12.5521,0.018,0.3967285,0.1794434,0.3242188,1.850717,0.1618627,0.9075716,18.66348,-47.26883,1.065077,19.30178,-46.95301,0.018,NEUTRAL
-0.3776855,-0.8220215,-0.4106445,-0.9756646,-1.252579,-0.2301688,-57.79714,22.56413,-0.5743925,-55.83457,22.34395,0.018,-0.2346191,0.762207,0.729248,-0.955328,1.558046,0.4088853,44.8405,12.2258,0.9016294,44.85553,12.53928,0.018,0.395752,0.175293,0.328125,1.682778,0.02445817,0.7090983,18.69646,-47.25845,1.077841,18.8283,-46.771,0.018,NEUTRAL
-0.3845215,-0.828125,-0.4016113,-1.204672,-1.038839,-0.06222987,-57.78607,22.547,-0.5755749,-56.1222,22.67467,0.019,-0.2316895,0.7595215,0.7353516,-0.5889158,1.084763,-3.575848,44.82414,12.24871,0.8336883,44.57077,12.36147,0.019,0.3969727,0.1755371,0.3261719,1.789648,0.8030841,0.5106249,18.73312,-47.23798,1.087543,18.86297,-46.9827,0.019,NEUTRAL
-0.3842773,-0.8293457,-0.4040527,-1.067268,-0.7334953,-0.1843673,-57.77088,22.5354,-0.5788935,-56.08516,22.6139,0.018,-0.2294922,0.7597656,0.7355957,-0.1919693,0.5809465,4.210412,44.81619,12.25887,0.9094757,44.59574,12.24392,0.018,0.4006348,0.1757813,0.3232422,1.255297,0.5893436,0.3884876,18.75767,-47.23153,1.094536,18.85359,-47.43536,0.018,NEUTRAL
-0.3815918,-0.824707,-0.4091797,-0.7619243,-0.519755,-0.3065047,-57.74583,22.52579,-0.5844106,-55.84614,22.51339,0.018,-0.2211914,0.7597656,0.7312012,-0.2988395,0.4740764,0.3936181,44.81147,12.25899,0.9165608,44.84361,11.84695,0.018,0.3969727,0.1721191,0.3354492,0.6293426,0.7725497,-0.05426049,18.76009,-47.20279,1.093559,18.32352,-46.47598,0.018,NEUTRAL
-0.3815918,-0.8271484,-0.4003906,-0.9603975,-0.3823503,-0.2912375,-57.73245,22.51954,-0.5896528,-56.2298,22.55033,0.018,-0.2297363,0.7563477,0.7236328,-0.4209769,0.5962138,0.2256792,44.80564,12.2719,0.920623,44.89121,12.37866,0.018,0.3986816,0.1706543,0.3198242,1.331633,0.6504124,0.2663503,18.77765,-47.20168,1.098353,18.46359,-47.72097,0.018,NEUTRAL
-0.3828125,-0.8256836,-0.3981934,-0.1970387,-0.3670832,0.02937317,-57.70564,22.51599,-0.5891242,-56.21847,22.66567,0.018,-0.2314453,0.7575684,0.7441406,0.03703833,0.7183511,0.04247311,44.79398,12.28504,0.9213876,44.18979,12.29543,0.018,0.394043,0.1713867,0.3234863,0.8125486,0.4061375,0.3274188,18.78805,-47.19262,1.104247,18.58126,-47.10658,0.018,NEUTRAL
-0.378418,-0.8286133,-0.4001465,-0.4871151,-0.07700694,-0.2301688,-57.68839,22.51133,-0.5934973,-56.38977,22.35476,0.019,-0.2197266,0.7666016,0.7316895,-0.1461678,0.3214046,-3.591115,44.79734,12.2796,0.8531564,45.09853,11.71374,0.019,0.3964844,0.1743164,0.317627,0.5988083,0.4061375,0.2663503,18.80221,-47.19277,1.109308,18.9385,-47.57824,0.019,NEUTRAL
-0.3830566,-0.8305664,-0.4025879,-0.6855884,-0.3823503,-0.2149016,-57.67101,22.50514,-0.5973656,-56.21474,22.5392,0.018,-0.2351074,0.7624512,0.7397461,0.1439086,0.1992671,0.1646105,44.79369,12.28711,0.8561193,44.48772,12.4791,0.018,0.3967285,0.1733398,0.3137207,0.5377395,0.4061375,0.3121517,18.814,-47.19983,1.114926,18.91748,-47.90384,0.018,NEUTRAL
-0.3742676,-0.826416,-0.4057617,-0.2733746,-0.0617398,-0.2912375,-57.64759,22.49641,-0.6026078,-56.25863,22.12288,0.018,-0.2329102,0.7573242,0.7302246,-0.1003662,-0.0144732,0.01193875,44.78917,12.29078,0.8563343,44.65614,12.48342,0.018,0.3989258,0.1750488,0.3146973,-0.1798177,0.787817,0.1747472,18.81474,-47.20049,1.118072,19.00931,-47.92776,0.018,NEUTRAL
-0.3859863,-0.8295898,-0.4030762,-0.5939853,0.2894053,-0.2149016,-57.6271,22.50605,-0.606691,-56.07046,22.70888,0.019,-0.2331543,0.7585449,0.732666,-0.3446411,-0.0144732,4.210412,44.77922,12.29402,0.9363321,44.61271,12.46655,0.019,0.4006348,0.1757813,0.3288574,0.01865554,0.2534658,0.2358158,18.81347,-47.19285,1.122552,18.73368,-47.05427,0.019,NEUTRAL
-0.3833008,-0.8269043,-0.4108887,-0.6550541,0.2283366,-0.1538329,-57.60216,22.51083,-0.60946,-55.80228,22.544,0.018,-0.2319336,0.7526855,0.7243652,0.006504059,-0.4114198,0.1035418,44.77777,12.29125,0.9381959,44.7007,12.51808,0.018,0.3979492,0.1572266,0.3288574,-0.1492834,0.1313283,0.06787682,18.77333,-47.1969,1.123774,16.93848,-47.51123,0.018,NEUTRAL
-0.3779297,-0.8266602,-0.4067383,-0.4718478,0.2741381,-0.07749701,-57.58116,22.5118,-0.6109324,-56.11312,22.30399,0.019,-0.2304688,0.7609863,0.723877,0.2965803,-0.4877557,-0.1865345,44.78872,12.28387,0.9346518,45.04922,12.37651,0.019,0.3994141,0.1716309,0.3125,-0.1645505,-0.006076217,0.06787682,18.76875,-47.21801,1.125064,18.69741,-48.24689,0.019,NEUTRAL
-0.3847656,-0.8266602,-0.3908691,-0.6092525,0.7474205,0.1667777,-57.56902,22.53116,-0.6079304,-56.43646,22.82039,0.018,-0.2214355,0.7670898,0.7338867,0.357649,-0.5640916,-0.01859561,44.79965,12.26388,0.934317,45.01957,11.78208,0.018,0.3952637,0.1750488,0.3173828,-0.4240925,0.05499249,-0.2527337,18.76691,-47.22227,1.120514,19.05083,-47.47928,0.018,NEUTRAL
-0.3835449,-0.8273926,-0.4084473,-0.6550541,0.6558175,0.4568541,-57.54773,22.54417,-0.5992502,-55.89464,22.57113,0.019,-0.2365723,0.767334,0.7329102,0.08283985,-0.5793588,-0.2018017,44.8031,12.25919,0.9304828,44.89523,12.5684,0.019,0.3864746,0.1762695,0.3208008,-0.2408864,0.1465955,-0.2680008,18.77385,-47.2062,1.115422,19.33828,-46.55562,0.019,NEUTRAL
-0.3894043,-0.8288574,-0.4135742,-0.6855884,0.5794816,0.1667777,-57.52038,22.55953,-0.5962482,-55.57562,22.80104,0.018,-0.2299805,0.7648926,0.7358398,-0.1614349,-0.5335572,-0.140733,44.79968,12.24911,0.9279495,44.77433,12.22592,0.018,0.3974609,0.1713867,0.3186035,-0.08821464,-0.158748,-0.2069323,18.76873,-47.2187,1.111698,18.59559,-47.69101,0.018,NEUTRAL
-0.3884277,-0.8269043,-0.4143066,-0.1512372,0.3352069,0.2278465,-57.48302,22.56987,-0.592147,-55.51891,22.78104,0.018,-0.2497559,0.7561035,0.7407227,0.3118475,-0.3503511,-0.2934048,44.79012,12.26348,0.9226683,44.04657,13.27661,0.018,0.3947754,0.1730957,0.3178711,-0.01187873,0.100794,-0.4359398,18.77027,-47.22223,1.103851,18.85594,-47.48423,0.018,NEUTRAL
-0.3898926,-0.8288574,-0.4018555,0.07777047,0.1825351,0.3957854,-57.45119,22.58053,-0.5850229,-55.95997,22.94165,0.018,-0.2253418,0.7548828,0.7355957,-0.05456471,-0.4419542,-0.2781376,44.78249,12.25177,0.9176618,44.45667,12.0678,0.018,0.3979492,0.1743164,0.3168945,0.01865554,0.009190977,-0.4206727,18.77349,-47.23231,1.096279,18.91473,-47.73401,0.018,NEUTRAL
-0.3837891,-0.8271484,-0.4091797,-0.4565806,0.3810084,-0.06222987,-57.42774,22.58764,-0.5862052,-55.85351,22.58173,0.019,-0.2277832,0.7644043,0.7258301,-0.008763194,-0.1518778,-0.3697407,44.78943,12.24778,0.9106367,45.13792,12.19361,0.019,0.4013672,0.1716309,0.3222656,0.06445718,0.1313283,-0.3290696,18.76802,-47.23937,1.090026,18.44025,-47.70753,0.019,NEUTRAL
-0.3864746,-0.8249512,-0.4067383,-0.4260464,0.2894053,-0.2759703,-57.40271,22.59711,-0.5914487,-55.77943,22.79143,0.019,-0.2199707,0.7634277,0.7302246,0.02177119,-0.09080911,-0.09493149,44.79464,12.23637,0.908833,45.02969,11.76208,0.019,0.3994141,0.1711426,0.3161621,0.03392267,0.0397253,-0.05426049,18.76471,-47.25404,1.088995,18.57069,-48.00974,0.019,NEUTRAL
-0.3820801,-0.8237305,-0.4067383,-0.4413135,0.2130694,-0.06222987,-57.38054,22.60078,-0.5926311,-55.8836,22.58254,0.019,-0.2243652,0.7612305,0.7255859,0.3271147,-0.2587481,0.05774027,44.80615,12.22769,0.9099301,45.06583,12.04338,0.019,0.3984375,0.1738281,0.3295898,0.3239992,-0.02134341,-0.05426049,18.76706,-47.24771,1.087964,18.5809,-46.91773,0.019,NEUTRAL
-0.3847656,-0.8261719,-0.3962402,-0.5329165,-0.1991442,-0.03169549,-57.36706,22.60083,-0.5932016,-56.23639,22.77861,0.018,-0.2321777,0.7587891,0.7270508,0.05230558,0.351939,-0.2018017,44.80761,12.23852,0.9062977,44.83308,12.4585,0.018,0.3950195,0.1765137,0.3256836,0.09499145,-0.1892823,0.3121517,18.77386,-47.24287,1.093583,19.02294,-46.83907,0.018,NEUTRAL
-0.385498,-0.8239746,-0.4072266,-0.4871151,-0.2449459,-0.1996344,-57.34405,22.59934,-0.5969946,-55.76297,22.75436,0.019,-0.2270508,0.7573242,0.7363281,0.1133742,0.1534656,-0.1101986,44.80366,12.23923,0.9042039,44.50443,12.13136,0.019,0.4025879,0.1577148,0.3137207,1.911785,0.360336,0.9228387,18.77741,-47.26941,1.111117,17.1716,-48.90537,0.019,NEUTRAL
