xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
2.1426319486753966,1.5236801125039834,-1.5840286671792798,0.2364999450789615,0.3415739645065685,1.8470538831255943,1.0698898384654563,-2.528377662710484,-1.851068907154717,0.9614857275519454,-2.383493348482471,-1.8326447187603878,-1.0236901936242286,-1.9111667969223791,0.7803839484844076,0.8839373095124622,1.6732599000802664,0.7514451884423486,-2.1085001038689124,-0.19384585393811737,1.001940788971666,-2.1149612602371826,-0.1616697077423738,1.0307864187615843,LB
2.1761323225817804,1.5236801125039834,-1.5936407738104736,0.2136490724148978,0.8685283242031342,2.1724109018392532,1.0685308207136586,-2.52585627705865,-1.850387749641342,0.9882658770821963,-2.443692452622703,-1.8374854876246491,-0.951080615860588,-1.938505174431852,0.7917929716327915,0.9050905390444046,1.6732599000802664,0.5927846379462164,-2.108612176610796,-0.19294832159449637,1.0028373583963708,-2.1471364240026896,-0.2093824684547106,1.036524373061038,LB
2.1560321092153445,1.5257134550096985,-1.6077761566226108,-0.4718808493559337,0.3635302942918661,2.852702092730521,1.0673263545359215,-2.522988818866368,-1.8498573401022382,1.0236023042015376,-2.4013023324188048,-1.8515284549862,-0.9337926548748019,-1.9402138886383002,0.7849475110122827,0.5666394207470511,2.378892751811288,0.40768080670435053,-2.109231277239154,-0.19171801915813852,1.0035930458920164,-2.1604721116355328,-0.21762962475757874,1.0324821009143104,LB
2.1533520880847496,1.5267299180562786,-1.5953369734289893,-0.7003907733882252,0.5391817954622786,3.0597468166210784,1.0654432428989005,-2.520039690349674,-1.8491622244430976,0.9961002295182804,-2.400497445103238,-1.8427498586002338,-0.9908427845045571,-1.9487571097393082,0.7820952552251866,0.12242229334341666,1.652506232567152,0.16969006756232513,-2.10983282430553,-0.1906121673255685,1.0042067941833386,-2.143937802437075,-0.1919966804061116,1.0289510115558504,LB
2.125211811326529,1.5287632605619936,-1.5732856836041733,-0.3347748650017674,0.7367897702326608,3.1189018984894625,1.0628227734727842,-2.5160108539398767,-1.8481432798021888,0.9440759597511078,-2.3540549226384426,-1.8286985306706969,-0.9787417783078625,-1.9453400312576443,0.7992087899477626,0.016656353513851592,1.5072278412136406,0.16969006756232513,-2.110274363903072,-0.18969502048461118,1.005031204571208,-2.133145491319169,-0.1991809236809502,1.0399073011368745,LB
2.1774723331470778,1.5450295841951596,-1.6083417108919194,0.12224496809542003,1.2417878001439286,2.852702092730521,1.0631094277889197,-2.513402032999555,-1.8478864499200969,1.0671917658862713,-2.443616158743605,-1.8627817794962096,-1.049622135102908,-1.9666980840101644,0.769545283030486,0.33395417300254676,1.3827044767540992,0.011029638309235191,-2.1105869523337484,-0.18825707492128163,1.0053774622204894,-2.1384974465168245,-0.16784415002537212,1.01868016563109,LB
2.169432269755293,1.5338464086200039,-1.5992949269353285,0.2136490724148978,0.7367897702326608,3.1189018984894625,1.062562021655095,-2.5110308858054617,-1.8473029994270829,1.021967204033989,-2.4303401498530004,-1.8491707748139692,-1.0738255637296867,-1.9350880959501875,0.785517868706745,0.8416309890020088,1.6317512056731827,0.3283506180584575,-2.1097956917705694,-0.18623745805763967,1.0060313869718809,-2.1018151955283773,-0.14654958503498797,1.0308109365539044,LB
2.185512396538863,1.5368962141722993,-1.6377433534601054,-0.014860926454372165,-0.6025529621454029,2.852702092730521,1.063753536583609,-2.510232700324742,-1.847381165043372,1.1178393812447283,-2.446837193682787,-1.8787811197666329,-1.0513513560715038,-1.9632806555972682,0.7775316926973116,0.9685500890868006,2.150599690405319,1.1216528509260806,-2.109493230394883,-0.1842868301156629,1.0067093647355505,-2.1299988304836286,-0.16685787968247578,1.0237999024790287,LB
2.178812343712375,1.5389295566780143,-1.599860481204637,-0.8831982037226052,-0.029907099200566903,2.3794556257298103,1.0625223044908114,-2.5089716581070625,-1.8470238365117657,1.0349179210090986,-2.4484607763699326,-1.8521164816012596,-1.0288764402966257,-1.9436313170511963,0.769545283030486,0.672405429853332,1.6940135675933807,1.8620678294848514,-2.1095377894368363,-0.1827643393051948,1.0074856690988634,-2.1364102447230597,-0.16957533348342085,1.021093454565489,LB
2.1841723859735653,1.5480793897474545,-1.6004258038792405,-0.8146457354043709,-0.029907099200566903,2.1724109018392532,1.0617944442844798,-2.5079577232131913,-1.846836797358503,1.0559398990325555,-2.4595600937981232,-1.8580859271437167,-1.0340633950857172,-1.9521745381522042,0.7763907436509947,0.48202664117271277,1.2581816560468992,2.285162746277435,-2.109645136219725,-0.18162196392586094,1.0084081417675599,-2.1327844654673536,-0.1711189440541705,1.0244083655400507,LB
