xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,State_S2
-0.0871582,-0.1337891,-0.447998,0.07701516,-0.2149771,0.04528236,-16.56077,10.32024,0.8446628,-16.33805,10.5596,-0.6230469,-0.3974609,0.7919922,0.05183208,0.003290057,-0.1223435,-21.79053,35.21031,0.196725,-21.52565,35.11143,Transition
-0.0847168,-0.1357422,-0.4545898,0.3365571,0.1361679,0.1521528,-16.55213,10.31819,0.8467929,-16.35959,10.12447,-0.626709,-0.4033203,0.7912598,0.2350382,-0.1035802,0.06086259,-21.7871,35.20886,0.1975771,-21.7802,35.20897,Transition
-0.0847168,-0.1501465,-0.4516602,0.2602212,0.3499084,-0.3669312,-16.5794,10.31847,0.8416558,-18.094,10.0924,-0.6293945,-0.4104004,0.7915039,0.03656495,-0.3020534,0.1066641,-21.79264,35.20493,0.1990704,-22.08913,35.21961,Transition
-0.08569336,-0.1347656,-0.4482422,0.03121376,0.1514351,0.1063511,-16.57643,10.32168,0.8431448,-16.45216,10.37486,-0.6281738,-0.4125977,0.7895508,0.2350382,-0.2104504,4.045595,-21.79839,35.20172,0.2557087,-22.24137,35.18896,Transition
-0.08349609,-0.1367188,-0.4433594,-0.04512215,-0.1081069,-0.1379237,-16.5827,10.3178,0.8412138,-16.85906,10.20196,-0.6242676,-0.4216309,0.7890625,0.2808397,-0.2715191,0.3051374,-21.81329,35.1921,0.2599806,-22.73638,34.90662,Transition
-0.08178711,-0.1394043,-0.4399414,-0.01458788,-0.4134504,0.07581687,-16.59731,10.30677,0.8422752,-17.30351,10.04963,-0.621582,-0.4060059,0.7961426,0.08236647,-0.07304579,0.1066641,-21.81386,35.18364,0.2614739,-21.89839,34.81947,Transition
-0.08520508,-0.1298828,-0.442627,-0.07565641,-0.2455115,0.1216183,-16.58789,10.30657,0.8439779,-16.07413,10.46518,-0.6274414,-0.4057617,0.7978516,0.00603056,0.09489316,0.1371985,-21.8133,35.18186,0.2633947,-21.78957,35.02934,Transition
-0.08569336,-0.1364746,-0.4396973,-0.3199313,-0.3523817,-0.01578617,-16.59939,10.30648,0.8437569,-16.94342,10.54392,-0.6237793,-0.4052734,0.7912598,0.05183208,-0.04251146,0.04559542,-21.81455,35.17875,0.2640331,-21.91145,35.05566,Transition
-0.08276367,-0.1306152,-0.4445801,0.07701516,-0.1386412,0.1063511,-16.58848,10.30085,0.8453522,-16.11043,10.12695,-0.6242676,-0.4023438,0.7878418,0.1434351,0.03382444,-0.0002061129,-21.81244,35.17987,0.26403,-21.81459,35.20985,Transition
-0.08862305,-0.1320801,-0.4326172,0.2754886,-0.06230533,-0.09212208,-16.58596,10.31568,0.8440624,-16.65158,11.08528,-0.6254883,-0.4006348,0.7912598,0.4640458,0.06435877,-0.1070763,-21.80309,35.18102,0.2625309,-21.66338,35.19334,Transition
-0.08349609,-0.1450195,-0.453125,0.4739618,0.2125039,-0.09212208,-16.59716,10.31137,0.8427727,-17.47109,9.95395,-0.6281738,-0.4057617,0.7873535,0.2655725,0.1101603,0.1219313,-21.80223,35.18579,0.2642379,-21.94184,35.344,Transition
-0.08300781,-0.1394043,-0.4543457,0.0006792545,0.01403052,0.1216183,-16.60111,10.30348,0.8444754,-16.79531,9.907395,-0.6276855,-0.4179688,0.7856445,0.1739695,-0.3325878,4.07613,-21.81519,35.18145,0.3213037,-22.56983,35.19677,Transition
-0.08666992,-0.1374512,-0.449707,-0.07565641,-0.09283972,0.1979542,-16.60424,10.30499,0.8472467,-16.70572,10.4429,-0.6225586,-0.4091797,0.7871094,0.1434351,-0.179916,4.060863,-21.82056,35.17656,0.3781558,-22.18223,35.06043,Transition
-0.08203125,-0.1359863,-0.4443359,-0.1672597,-0.1081069,0.2437558,-16.60945,10.29764,0.8506594,-16.7496,10.01145,-0.6247559,-0.407959,0.7929688,0.02129769,-0.3173206,4.060863,-21.82395,35.16896,0.4350079,-22.00433,35.0147,Transition
-0.08618164,-0.1318359,-0.4428711,-0.4420686,-0.9478015,0.1368854,-16.60909,10.28998,0.8525758,-16.28854,10.5648,-0.6176758,-0.4013672,0.7893066,0.128168,0.04909158,-0.1070763,-21.82219,35.16421,0.4335088,-21.8242,34.89766,Transition
-0.08691406,-0.1325684,-0.4438477,0.2144198,-0.3218473,-0.06158781,-16.60091,10.29261,0.8517751,-16.33655,10.62681,-0.6293945,-0.3977051,0.793457,0.219771,0.09489316,-0.06127481,-21.81174,35.16897,0.4327123,-21.43938,35.34189,Transition
-0.08813477,-0.137207,-0.4448242,0.229687,-0.2149771,0.3811603,-16.6022,10.29802,0.8574925,-16.83426,10.72101,-0.6337891,-0.421875,0.7988281,0.1892367,-0.04251146,0.06086259,-21.82224,35.16602,0.4336252,-22.47582,35.05239,Transition
-0.08618164,-0.1367188,-0.4484863,0.1533511,-0.0470382,-0.1226563,-16.60138,10.29972,0.8557753,-16.666,10.41528,-0.6296387,-0.4089355,0.7841797,-0.05503809,-0.1035802,0.04559542,-21.82911,35.17025,0.4342635,-22.12803,35.44849,Transition
-0.08520508,-0.1403809,-0.451416,0.1380839,0.2125039,0.07581687,-16.6073,10.30099,0.8568367,-16.99226,10.2171,-0.6235352,-0.4169922,0.7883301,0.1129008,-0.5768626,0.2593359,-21.84162,35.15813,0.4378942,-22.53206,34.96008,Transition
-0.08544922,-0.1376953,-0.4428711,-0.1825268,-0.0470382,-0.1226563,-16.61719,10.30311,0.8551195,-16.97662,10.43933,-0.6315918,-0.40625,0.7905273,0.479313,-0.3173206,-3.725397,-21.83571,35.15857,0.3857387,-21.87507,35.39793,Transition
-0.08764648,-0.1394043,-0.4443359,-0.2283282,-0.2607787,-0.1531909,-16.62993,10.3069,0.8531281,-17.10864,10.65881,-0.6276855,-0.4025879,0.7890625,0.2655725,0.09489316,0.1524656,-21.83093,35.16302,0.3877207,-21.76612,35.32077,Transition
-0.08569336,-0.1306152,-0.4543457,-0.1672597,-0.7187939,-0.0310533,-16.61512,10.29638,0.8526933,-15.77494,10.27425,-0.6223145,-0.4023438,0.7958984,-0.07030535,0.2017633,0.06086259,-21.82957,35.16068,0.3885728,-21.71429,34.90758,Transition
-0.08105469,-0.1330566,-0.442627,0.03121376,-0.7187939,-0.0310533,-16.61181,10.27882,0.8522274,-16.47241,9.946794,-0.6230469,-0.4133301,0.7919922,-0.1924427,-0.05777865,0.1982672,-21.84185,35.15447,0.3915468,-22.30225,34.89265,Transition
-0.08569336,-0.1352539,-0.4433594,0.1075497,-0.3523817,0.1216183,-16.61158,10.27789,0.8539301,-16.67415,10.47406,-0.6245117,-0.3913574,0.7988281,-0.05503809,0.003290057,-0.1223435,-21.82786,35.15284,0.389834,-21.10481,35.07112,Transition
-0.08569336,-0.1369629,-0.4504395,0.2907557,0.04456491,0.1063511,-16.60799,10.27926,0.8554191,-16.63128,10.3158,-0.6242676,-0.4050293,0.7885742,0.38771,0.003290057,0.1524656,-21.82469,35.15289,0.3919685,-21.93506,35.15269,Transition
-0.08911133,-0.135498,-0.4482422,0.1228168,-0.123374,0.1521528,-16.60443,10.28747,0.8575492,-16.51432,10.77441,-0.6259766,-0.4060059,0.7827148,0.2045038,0.1101603,0.1371985,-21.82644,35.15878,0.3938893,-22.05275,35.3719,Transition
-0.08618164,-0.1394043,-0.4455566,0.2602212,0.3041069,-0.0005190372,-16.61029,10.29508,0.8575419,-17.07607,10.45907,-0.6286621,-0.4111328,0.7875977,0.3571756,-0.04251146,4.07613,-21.8289,35.16068,0.4509552,-22.19437,35.28306,Transition
-0.08740234,-0.1359863,-0.4499512,-0.1061909,-0.1691756,0.1521528,-16.61003,10.29752,0.8596721,-16.52453,10.5334,-0.6237793,-0.4023438,0.7900391,-0.1466411,-0.3325878,0.2288015,-21.83007,35.15548,0.4541584,-21.78669,35.12911,Transition
-0.08349609,-0.1328125,-0.4472656,-0.6252747,-0.8867329,0.4574962,-16.61125,10.2832,0.8656196,-16.27255,10.14614,-0.625,-0.4101563,0.796875,0.1434351,-0.04251146,4.045595,-21.8326,35.14964,0.5067511,-22.04785,34.89043,Transition
-0.08129883,-0.1357422,-0.4377441,0.0006792545,-0.3523817,0.091084,-16.61812,10.27388,0.8668947,-16.95548,10.05902,-0.6286621,-0.4035645,0.7900391,0.2045038,0.09489316,0.07612977,-21.82888,35.1544,0.5078169,-21.7871,35.32273,Transition
-0.08496094,-0.1369629,-0.4416504,-0.06038928,-0.4439847,0.1674199,-16.62533,10.27054,0.8692387,-16.93719,10.41134,-0.6359863,-0.3977051,0.7849121,0.2350382,0.03382444,-0.168145,-21.81885,35.16895,0.5054629,-21.48845,35.8586,Transition
-0.08813477,-0.1350098,-0.4438477,0.4434273,-0.01650381,-0.2447939,-16.61856,10.28002,0.8655667,-16.61275,10.75661,-0.6225586,-0.4040527,0.7854004,0.2808397,-0.01197708,0.01506107,-21.81749,35.16896,0.5056888,-21.95733,35.17841,Transition
-0.08911133,-0.1352539,-0.440918,0.2144198,-0.1844428,-0.1226563,-16.61795,10.2906,0.8638495,-16.73477,10.9358,-0.6223145,-0.4006348,0.7949219,0.05183208,-0.08831299,-0.09180916,-21.81334,35.16352,0.5044035,-21.64555,34.95714,Transition
-0.08691406,-0.138916,-0.449707,0.04648089,-0.01650381,-0.3058627,-16.62239,10.29381,0.8595675,-16.87208,10.46231,-0.6196289,-0.4016113,0.791748,0.3113741,-0.2104504,0.183,-21.80829,35.15562,0.5069654,-21.77469,34.91318,Transition
-0.08422852,-0.1408691,-0.4477539,0.1838853,-0.1386412,0.0147481,-16.63104,10.28949,0.8597739,-17.18108,10.17301,-0.6276855,-0.4018555,0.7827148,0.0976336,-0.179916,0.2135344,-21.80734,35.16013,0.5099549,-21.82756,35.50418,Transition
-0.08349609,-0.1342773,-0.4501953,-0.1825268,-0.1691756,-0.0005190372,-16.62781,10.28294,0.8597667,-16.34449,10.0779,-0.628418,-0.4086914,0.7966309,0.08236647,-0.05777865,-3.694863,-21.80884,35.15741,0.4582269,-21.93896,35.06384,Transition
-0.08520508,-0.1381836,-0.4335938,-0.3351984,-0.4287176,0.259023,-16.64716,10.28349,0.863393,-17.36514,10.60475,-0.6225586,-0.4052734,0.7912598,0.05183208,0.03382444,0.1219313,-21.81048,35.15479,0.4599339,-21.92632,35.00291,Transition
-0.08349609,-0.1359863,-0.4414063,-0.5489388,-1.131008,0.1979542,-16.65858,10.26725,0.8661644,-16.84144,10.24698,-0.621582,-0.4023438,0.7905273,0.1587023,0.3239008,-0.04600763,-21.80821,35.15655,0.4592898,-21.80586,35.02081,Transition
-0.08813477,-0.1381836,-0.4436035,0.2449541,-0.07757253,-0.2447939,-16.66183,10.27565,0.8627373,-16.98952,10.74077,-0.6345215,-0.4042969,0.7866211,0.1739695,0.2475649,0.1524656,-21.80573,35.16995,0.4614243,-21.80344,35.65679,Transition
-0.08447266,-0.1367188,-0.4379883,0.2602212,-0.09283972,-0.07685494,-16.66583,10.2775,0.8616613,-17.04047,10.43158,-0.6218262,-0.4030762,0.7902832,-0.1466411,-0.02724427,0.06086259,-21.80848,35.16674,0.4622764,-21.84263,35.02789,Transition
-0.08911133,-0.1325684,-0.447998,0.1380839,0.1209008,0.1216183,-16.65431,10.28958,0.863364,-16.18416,10.79858,-0.6323242,-0.4125977,0.793457,0.3571756,0.03382444,0.1219313,-21.81,35.16911,0.4639834,-22.12968,35.26197,Transition
-0.07983398,-0.1384277,-0.4487305,0.3823588,0.2888396,-0.1531909,-16.65386,10.28071,0.8612193,-16.89449,9.648342,-0.6240234,-0.4060059,0.7885742,0.4945802,-0.1188473,0.1982672,-21.80673,35.16666,0.4667592,-21.98591,35.12856,Transition
-0.08666992,-0.1367188,-0.4506836,-0.1672597,-0.2149771,0.1674199,-16.65486,10.28069,0.8635632,-16.5888,10.42727,-0.6394043,-0.4052734,0.7839355,-0.009236574,0.1254275,0.2746031,-21.80736,35.18354,0.4706036,-21.83177,35.92482,Transition
-0.08203125,-0.1401367,-0.4482422,-0.1367252,-0.3981832,0.04528236,-16.66552,10.26777,0.8641972,-17.09417,9.90786,-0.6191406,-0.4118652,0.7929688,-0.05503809,-0.1493817,0.2135344,-21.81724,35.17218,0.4735931,-22.26365,34.71807,Transition
-0.08129883,-0.1364746,-0.4370117,-0.3504658,-0.6119237,0.1674199,-16.67837,10.25541,0.866541,-17.06768,10.06938,-0.6274414,-0.404541,0.7905273,-0.1924427,-0.01197708,0.07612977,-21.82038,35.17345,0.4746589,-21.84226,35.24346,Transition
-0.0847168,-0.1352539,-0.4404297,-0.5031376,-0.550855,-0.09212208,-16.68734,10.25112,0.8652514,-16.78159,10.41889,-0.6269531,-0.4047852,0.7929688,0.1892367,0.2017633,-0.1376107,-21.81783,35.1758,0.4727324,-21.82265,35.15309,Transition
-0.08813477,-0.1357422,-0.4406738,0.2449541,-0.2302443,-0.0310533,-16.68637,10.25936,0.8648166,-16.80701,10.82086,-0.625,-0.4025879,0.7880859,0.2350382,0.2475649,-0.2292137,-21.81453,35.18031,0.4695234,-21.81387,35.23148,Transition
-0.08959961,-0.140625,-0.4465332,0.6113663,0.1514351,0.06054974,-16.68744,10.27294,0.8656643,-17.1592,10.83479,-0.6274414,-0.3981934,0.7907715,0.2503054,0.2475649,-0.04600763,-21.80535,35.18659,0.4688793,-21.52741,35.32437,Transition
-0.08374023,-0.1381836,-0.447998,0.229687,0.1361679,-0.1379237,-16.68788,10.2719,0.8637333,-16.86707,10.12721,-0.6120605,-0.4057617,0.7810059,0.02129769,-0.1951832,0.03032825,-21.81377,35.1765,0.4693038,-22.24088,34.81583,Transition
-0.08374023,-0.1408691,-0.4528809,-0.2588627,0.01403052,-0.01578617,-16.69781,10.26691,0.8635122,-17.00711,10.01303,-0.6101074,-0.4057617,0.800293,0.06709921,-0.2104504,0.3509389,-21.81577,35.15436,0.474217,-21.95976,34.21383,Transition
-0.08496094,-0.1379395,-0.4433594,-0.3657329,-0.4134504,0.091084,-16.7087,10.26329,0.8647875,-16.99124,10.36919,-0.623291,-0.4067383,0.8054199,0.1434351,-0.1493817,0.1371985,-21.8129,35.14194,0.4761378,-21.77073,34.63608,Transition
-0.08300781,-0.1342773,-0.4401855,-0.2741299,-0.7035267,0.1521528,-16.71202,10.25286,0.8669176,-16.68683,10.22446,-0.6340332,-0.4025879,0.7893066,0.08236647,0.07962596,-0.1223435,-21.80921,35.15193,0.474425,-21.68511,35.58652,Transition
-0.08154297,-0.1308594,-0.4470215,0.1228168,-0.1691756,-0.04632068,-16.69741,10.24408,0.8662691,-16.06556,9.929971,-0.6296387,-0.4008789,0.7834473,0.1587023,0.04909158,-0.04600763,-21.80573,35.1612,0.4737809,-21.74425,35.58202,Transition
-0.08569336,-0.1350098,-0.4453125,-0.02985501,-0.291313,0.06054974,-16.69546,10.24389,0.8671168,-16.57919,10.43449,-0.6308594,-0.4047852,0.7856445,-0.08557248,0.07962596,-0.1986794,-21.80854,35.16946,0.4709993,-21.88727,35.51961,Transition
-0.07910156,-0.1318359,-0.4506836,0.0922823,-0.3523817,-0.1073892,-16.68164,10.22507,0.865506,-16.07276,9.561996,-0.6345215,-0.402832,0.8017578,0.2655725,0.003290057,0.01506107,-21.79853,35.17146,0.4712253,-21.50353,35.26683,Transition
-0.08984375,-0.137207,-0.4394531,0.32129,0.1819695,-0.1073892,-16.68378,10.24392,0.8640025,-17.0086,11.04268,-0.6257324,-0.4042969,0.782959,0.2808397,-0.1646488,-0.03074045,-21.79807,35.17335,0.4707949,-21.96802,35.3788,Transition
-0.08740234,-0.1328125,-0.4455566,0.1380839,-0.001236677,-0.01578617,-16.6743,10.25196,0.8637815,-16.30459,10.64679,-0.625,-0.4179688,0.7824707,0.4640458,-0.1035802,-0.06127481,-21.80882,35.17179,0.469937,-22.65405,35.16613,Transition
-0.0925293,-0.1384277,-0.453125,0.04648089,0.2430381,0.1979542,-16.67344,10.27126,0.8665529,-16.66343,11.05037,-0.623291,-0.4006348,0.7854004,0.1434351,-0.1341145,0.1982672,-21.80628,35.17167,0.4727128,-21.78008,35.25781,Transition
-0.08374023,-0.1345215,-0.435791,0.2754886,-0.1386412,-0.0310533,-16.67131,10.27093,0.8658697,-16.86403,10.4041,-0.6259766,-0.4042969,0.7890625,0.3113741,-0.04251146,-0.2139466,-21.80086,35.17179,0.4680059,-21.87072,35.22341,Transition
-0.08789063,-0.1386719,-0.4453125,0.3670917,0.09036642,0.1216183,-16.67262,10.28019,0.8675724,-16.98843,10.67184,-0.6242676,-0.4077148,0.7819824,0.1739695,-0.1035802,0.1524656,-21.80584,35.17281,0.4701405,-22.16937,35.29374,Transition
-0.08569336,-0.1428223,-0.4492188,0.0922823,0.02929771,-0.1379237,-16.68487,10.28103,0.8657793,-17.34375,10.3035,-0.6274414,-0.4050293,0.7905273,0.03656495,-0.2104504,0.2440687,-21.80658,35.17141,0.4733134,-21.86614,35.23669,Transition
-0.08618164,-0.1359863,-0.4501953,-0.01458788,-0.3371145,-0.01578617,-16.68187,10.27814,0.8655425,-16.52424,10.38446,-0.6220703,-0.4128418,0.7993164,0.08236647,0.003290057,0.3204046,-21.81276,35.16128,0.4781194,-22.17588,34.66265,Transition
-0.0859375,-0.1381836,-0.4438477,-0.3199313,-0.4592519,0.04528236,-16.69254,10.27576,0.8661765,-16.99601,10.47386,-0.6228027,-0.3994141,0.7885742,0.2503054,0.04909158,0.04559542,-21.80661,35.16206,0.4787578,-21.67706,35.16706,Transition
-0.08422852,-0.1340332,-0.4228516,-0.01458788,-0.3218473,-0.06158781,-16.70427,10.28085,0.8653143,-17.26876,10.75139,-0.6223145,-0.4035645,0.78125,0.2350382,0.04909158,0.1677328,-21.80727,35.16525,0.481106,-22.00088,35.28768,Transition
-0.08056641,-0.1323242,-0.4462891,0.0006792545,-0.3371145,0.1063511,-16.6955,10.267,0.8668032,-16.26632,9.81934,-0.625,-0.4025879,0.7868652,0.08236647,0.03382444,-0.0002061129,-21.80665,35.1677,0.4811031,-21.83268,35.26467,Transition
-0.08813477,-0.1347656,-0.4553223,-0.1519923,-0.3981832,0.1216183,-16.68788,10.2661,0.8686275,-16.20306,10.51481,-0.6140137,-0.4047852,0.795166,0.03656495,0.1864962,-0.06127481,-21.80888,35.15776,0.480184,-21.94527,34.53381,Transition
-0.08642578,-0.1352539,-0.432373,0.1533511,-0.1691756,-0.07685494,-16.69309,10.27447,0.8675514,-17.05337,10.80059,-0.6262207,-0.4018555,0.7915039,0.06709921,-0.08831299,-0.0002061129,-21.806,35.15742,0.4801811,-21.71064,35.20152,Transition
-0.08374023,-0.1357422,-0.4421387,0.1686182,0.02929771,-0.0005190372,-16.69263,10.27463,0.8675442,-16.78594,10.26264,-0.6228027,-0.4035645,0.793457,0.38771,0.03382444,-0.01547329,-21.80067,35.1543,0.4799645,-21.80572,34.97775,Transition
-0.08959961,-0.1403809,-0.4504395,0.1686182,0.1667023,-0.04632068,-16.69623,10.28665,0.8668493,-16.99654,10.75283,-0.6264648,-0.3999023,0.7817383,0.1587023,0.06435877,-0.0002061129,-21.79755,35.16227,0.4799614,-21.76138,35.50568,Transition
-0.08129883,-0.1437988,-0.4506836,0.3365571,0.3651755,0.07581687,-16.70633,10.28095,0.8679108,-17.4323,9.751269,-0.6245117,-0.4082031,0.7871094,0.3266413,-0.1188473,0.1524656,-21.79932,35.16056,0.4820959,-22.11026,35.15855,Transition
-0.08666992,-0.1352539,-0.4418945,-0.06038928,0.227771,0.1979542,-16.70739,10.2909,0.8706821,-16.71789,10.62211,-0.6259766,-0.4057617,0.7905273,-0.02450383,-0.1646488,0.01506107,-21.80207,35.15837,0.4823068,-21.91983,35.16346,Transition
-0.08032227,-0.1386719,-0.4436035,-0.2283282,-0.4592519,0.0147481,-16.71834,10.27488,0.8708886,-17.09797,9.80503,-0.6242676,-0.4086914,0.7856445,0.128168,-0.07304579,0.1219313,-21.80747,35.15781,0.4840138,-22.16004,35.18073,Transition
-0.08276367,-0.1335449,-0.4411621,-0.1672597,-0.5050534,-0.1989923,-16.71764,10.26604,0.8681027,-16.56886,10.1794,-0.6188965,-0.4086914,0.7880859,0.0976336,0.06435877,0.1066641,-21.81375,35.15318,0.4855071,-22.18827,34.88221,Transition
-0.08447266,-0.1369629,-0.4345703,-0.06038928,-0.3523817,-0.04632068,-16.72794,10.26595,0.8674542,-17.19091,10.50295,-0.6276855,-0.3969727,0.7919922,-0.009236574,0.2475649,-0.07654199,-21.80652,35.15988,0.4844355,-21.44602,35.31832,Transition
-0.08276367,-0.1342773,-0.4436035,0.1380839,0.04456491,-0.09212208,-16.72277,10.26377,0.8660725,-16.57101,10.12458,-0.6350098,-0.4040527,0.7900391,0.1434351,0.2475649,-0.1376107,-21.80296,35.17208,0.4823714,-21.73364,35.58793,Transition
-0.08398438,-0.1337891,-0.4521484,0.3518243,0.1972366,-0.1073892,-16.7079,10.26319,0.8645689,-16.22079,10.09913,-0.6140137,-0.4064941,0.7800293,0.03656495,0.04909158,-0.07654199,-21.81176,35.16766,0.4812998,-22.26823,34.91758,Transition
-0.0847168,-0.1352539,-0.4462891,0.3365571,0.1209008,0.06054974,-16.70074,10.26551,0.8654166,-16.58072,10.29637,-0.6262207,-0.4130859,0.7900391,0.2503054,-0.1951832,0.09139694,-21.81773,35.16334,0.4825793,-22.28171,35.08504,Transition
-0.08886719,-0.1403809,-0.4516602,0.1380839,-0.001236677,-0.2295268,-16.70403,10.27301,0.8622033,-16.95981,10.64127,-0.6342773,-0.4023438,0.7900391,0.219771,-0.1951832,0.07612977,-21.81154,35.169,0.4836452,-21.65913,35.58039,Transition
-0.08251953,-0.1347656,-0.4506836,0.04648089,0.4567786,-0.01578617,-16.69712,10.27281,0.8619823,-16.39046,9.949796,-0.625,-0.4033203,0.7844238,0.2961069,-0.2715191,-3.618527,-21.80937,35.16832,0.4329857,-21.90637,35.32092,Transition
-0.08056641,-0.1379395,-0.4526367,-0.3504658,-0.3065802,0.1674199,-16.702,10.2564,0.8643262,-16.70086,9.662681,-0.6240234,-0.4008789,0.7856445,0.128168,-0.05777865,0.1371985,-21.80701,35.16975,0.4349065,-21.77938,35.27947,Transition
-0.08007813,-0.1330566,-0.4399414,-0.2435954,-0.5203207,-0.06158781,-16.70271,10.2418,0.863464,-16.57052,9.88321,-0.6303711,-0.4067383,0.7819824,-0.1008396,0.1559618,-0.168145,-21.81316,35.17991,0.4325525,-22.04536,35.57092,Transition
-0.08691406,-0.1350098,-0.4465332,0.1838853,-0.001236677,-0.4890685,-16.69674,10.24802,0.856617,-16.52991,10.55389,-0.6303711,-0.4035645,0.7868652,-0.009236574,0.01855725,-0.0002061129,-21.81332,35.18621,0.4325496,-21.81479,35.48248,Transition
-0.08569336,-0.1345215,-0.4438477,0.1533511,-0.3065802,-0.06158781,-16.69199,10.24793,0.8556931,-16.5722,10.46845,-0.6306152,-0.3991699,0.786377,0.2808397,0.01855725,-0.1528779,-21.805,35.19411,0.4302565,-21.60366,35.5676,Transition
-0.08764648,-0.1367188,-0.4438477,0.489229,0.3041069,-0.0005190372,-16.68773,10.26088,0.8556859,-16.81457,10.68714,-0.635498,-0.4033203,0.7861328,0.3571756,-0.1341145,-0.1223435,-21.79902,35.2029,0.4285437,-21.75113,35.72558,Transition
-0.08203125,-0.1367188,-0.4477539,0.1533511,-0.09283972,0.1674199,-16.68622,10.25316,0.8580297,-16.71736,9.938466,-0.625,-0.3979492,0.784668,0.08236647,-0.2562519,0.03032825,-21.79467,35.20311,0.4289682,-21.63802,35.38922,Transition
-0.08520508,-0.1340332,-0.447998,0.2144198,0.4720459,-0.06158781,-16.67713,10.26111,0.8571675,-16.3788,10.32661,-0.6225586,-0.4099121,0.7902832,0.0976336,-0.02724427,0.3509389,-21.80081,35.19797,0.4338814,-22.16839,34.96487,Transition
-0.0871582,-0.1357422,-0.4511719,-0.2588627,-0.3218473,-0.1379237,-16.67628,10.26108,0.8552366,-16.45736,10.48069,-0.6286621,-0.4074707,0.7912598,0.1587023,-0.08831299,0.1066641,-21.80179,35.19751,0.4353747,-21.95918,35.23551,Transition
-0.08325195,-0.1333008,-0.4365234,-0.4878702,-0.5661222,0.0147481,-16.6834,10.25484,0.8554431,-16.69728,10.33716,-0.6252441,-0.4072266,0.7944336,0.0976336,0.003290057,0.01506107,-21.80322,35.19374,0.4355855,-21.94001,35.00652,Transition
-0.08618164,-0.1291504,-0.4401855,0.03121376,-0.1844428,-0.09212208,-16.67056,10.26001,0.8541533,-16.06287,10.63989,-0.6320801,-0.4013672,0.7922363,0.06709921,-0.1646488,-0.1986794,-21.79833,35.19641,0.4328041,-21.60478,35.44007,Transition
-0.08447266,-0.1315918,-0.4484863,0.03121376,-0.1997099,-0.07685494,-16.65841,10.25696,0.8530773,-16.08455,10.24456,-0.6306152,-0.4018555,0.7841797,0.02129769,0.09489316,-0.07654199,-21.79745,35.20559,0.4317325,-21.76904,35.59027,Transition
-0.08300781,-0.1374512,-0.4433594,0.2754886,0.09036642,0.06054974,-16.66014,10.25592,0.8539856,-16.9474,10.13891,-0.6259766,-0.4008789,0.7766113,0.2045038,-0.08831299,-0.0002061129,-21.79639,35.21241,0.4317294,-21.89473,35.61184,Transition
-0.08154297,-0.1323242,-0.4482422,0.07701516,-0.1539084,0.1063511,-16.64979,10.24663,0.8554746,-16.19542,9.896976,-0.628418,-0.4055176,0.7856445,0.2350382,0.04909158,0.03032825,-21.7963,35.21692,0.4321539,-21.95323,35.40435,Transition
-0.08081055,-0.1364746,-0.4538574,0.3060229,0.3041069,0.06054974,-16.64211,10.2397,0.8563828,-16.49103,9.676483,-0.6293945,-0.3916016,0.7871094,0.1129008,-0.02724427,0.3204046,-21.78341,35.22417,0.43696,-21.2345,35.59956,Transition
-0.08520508,-0.142334,-0.4455566,-0.1825268,0.05983204,-0.0005190372,-16.66018,10.24221,0.8563755,-17.4201,10.32401,-0.6291504,-0.4060059,0.7783203,0.128168,-0.2257175,0.2593359,-21.78761,35.22918,0.4405907,-22.08136,35.62892,Transition
-0.08789063,-0.137207,-0.4453125,-4.197794,-0.1844428,0.2132213,-16.71684,10.24864,0.8591474,-16.81916,10.68153,-0.623291,-0.4050293,0.7871094,0.1739695,-0.1035802,-3.679595,-21.78903,35.22628,0.392756,-21.96975,35.15013,Transition
-0.08129883,-0.1325684,-0.4414063,-0.1519923,-0.291313,0.1979542,-16.71369,10.23975,0.8619187,-16.45524,10.00393,-0.6269531,-0.4016113,0.7922363,0.06709921,0.1101603,0.06086259,-21.7859,35.22759,0.3936081,-21.67863,35.21657,Transition
-0.08032227,-0.1347656,-0.4448242,-0.1367252,-0.382916,0.0147481,-16.71333,10.2258,0.8621252,-16.60154,9.804666,-0.6289063,-0.3989258,0.7878418,0.02129769,0.1406947,0.01506107,-21.7817,35.23412,0.3938189,-21.59018,35.45736,Transition
-0.0859375,-0.1342773,-0.434082,-0.01458788,-0.2455115,-0.3058627,-16.71686,10.23211,0.8578432,-16.88025,10.71001,-0.6340332,-0.4030762,0.7905273,0.08236647,0.1101603,-0.1834122,-21.77874,35.24187,0.3912511,-21.69047,35.54649,Transition
-0.08764648,-0.1367188,-0.4428711,0.3365571,0.01403052,-0.1531909,-16.71487,10.24183,0.8556985,-16.84823,10.70816,-0.6315918,-0.4050293,0.7858887,0.4029771,0.01855725,-0.1223435,-21.77537,35.24811,0.3895383,-21.88645,35.54098,Transition
